,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.134279641317334,0,0.111007076702465,0,0.0703134487215382,0,0,0.335502691674032,0.0501842349824236,0,0,0,0,0,0,0,0,0,0.123149950435321,0,-0.072387552065748,0,0,0,0,0,0,0,0,0.196582849578056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.399023108448642,0,0,0,0.13680244077312,0,-0.12391502397357,0,0,0.0484159530222329,0,0,0.39365105962492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511347594031071,-0.0032721538558961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250387964159702,0,0,0,0,0,0,0,0.0816795402399553,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235072127083548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200776981335754,0,0,0,0,0,0.153601411919959,0,0,0.0799683024346344,0,0,0.175380426918362,0.18552591483332,0,0,0,0,0
X601288.CH.EQUITY,0.343521316737553,0.0715875673389197,0,0,0.380794632062628,0,0,-0.0185827365471512,0,0,0.0803877574905405,0,0,0,0,0.107111843047154,0,0,0,0,0,0,0.000121184233521359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00248227103299997,0,0.365289102336978,0,0,0,0.0283426914517452,0,0,0.232109452881982,0.0799924513480017,0,0.112015310494116,0,0,0,0,0,0.169761050364316,0,0,0,0,0,0,0.0338627781300885,-0.0384272964575661,0,0,0,0,0.029071056999239,-1.38777878078145e-17,0,-0.0315760935280477,0,0,0,0,0.0434293967403085,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0395474082878935,0,0,0,0.0227313467163249,0,0,0,0,0.42723831117412,0,0,0,0,0,0,0,0,0,0.0210276903810257,0,0,0,0,0.116207663366464,0,0,0,0,0,0,0,0,0,0.0571355440116682,0,0,0,0.0479176984869497,0,0,0,0,0,0,0,0,0.248278649042403,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0214069329154272,0,0,0,0,0,0,0,0,0.0255842739381675,0.234728201589176,0,0.159698635967784,0,0,0,0.132309370258416,0,0,0,0.170633288180901,0,0,0.0914904718529195,0,0,0,0,0,0,0,0,0,0,0,0.0804600292164234,0,0,0,0,0,0,0,0.196564760058961,0,0,0
X5.HK.EQUITY,0,-0.161991454743593,0,-0.108771688664952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289964756273714,0,1.24040854689191,0,-0.801465610782936,0,0,0,0.502682919031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387028454871158,0,0,0,0,0,0,0,-2.77555756156289e-17,-0.107704708674293,0
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,-0.0259877907446626,0,0,0,0.351685541796408,0,0,0,0,0,0,0,0,0.113133383001692,0,0,0,0.156132952715351,0,0,0,0.0797969741479939,0,0,0,0,0,0,0.01047475316256,0,0,-0.0521658587062935,0,0,0,0.14681100817944,0,0,0,0,0,0,0.0231872197806698,-0.0643201487324093,0
X601658.CH.Equity,0,0,0,0.354093892234837,0,0,0,0.0840528336519667,0,0,0,0,0,0,0,-0.200798324814186,0,0,0,0,0,0,0,0,0,0,0.0278141616580473,0,0.859504637542164,0,0,0,0,0,0,0,0,0,0,0,0,-0.295702585707743,0,0,0,0,0.136745978270338,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.321097193429642,0,0,0,0,0,-0.0433081566686083,0,0,0.366107799108947,0.0502782795378524,0,0,0,0,0.161636205639334,0,0,0,0,0,0,0,0,0,0,0,0.0292864345629738,0,0,0,0,0.0206410038932318,0,0.0734082600902861,0,0,0,0.053053217706429,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.00381682461724203,0,0.0640442706702122,0,0.161679869129062,0,0,0,0,0,0,0.0708545142833223,0,0,0,-0.0116081539684702,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.318578682177785,0,0,0,0,0,0,0,0.07327524734786,0,0,0,0,0,0,0.240674314185251,0.00367444718822835,0,0,0.094476380781068,-0.000675749149402886,0
X600000.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.330027958126301,0,0,0,0,0,0,0,0.198741530920716,0,0,0,0,0,0.172706556803928,0,0,0,0,0,0.0421968023565948,0,0.00618335786371881,0,0,0,0,0,0,0.12412898784977,0,0,0,0,0.120722980001667,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0266025740008141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165544962460251,0,-0.0188180576998258,0,0,0,0.0769608553751663,0,0,0,0.532802459876957,0,0.146042692993651,0,0.163796129615738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797679091126922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255232757337411,0,0.200871514555837,0,-0.0826716893263714,0,0,0.233225692076044,0.263537269479555,0,0.0758416175877985,0,0,0,0,0,0,0,0,0,0.010023781098464
X388.HK.EQUITY,0,0,0.22433608864169,0,0,0,0.445617804768166,0,0,0,0,6.93889390390723e-18,0,0,0.0033740794133739,0,0,0,0,0.0351178474580905,0,0,0,0,0,0,0.0456444775784165,0,0,0,0,0,0,-1.73472347597681e-18,0,0,3.20995368453922e-05,0,0,0,0,0.00715931498983307,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
