,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,6.93889390390723e-18,0,0.056698750164929,0,0.138743781118079,0.176387943796993,0,0.351766746722321,0,-3.46944695195361e-18,-1.38777878078145e-17,0,0.000602866738916208,0.131823906759351,0,0,0,0,0,0,0,0,0,0.0118762254750671,0,0,0,0,0.104044270499129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.207656778853757,0,0,0,0,0,0,0,0.224197616914051,0,0,0,-3.46944695195361e-18,0,0.0719896410669298,0.144752224530838,0,0,0,0.210530612360493,0,0,0,0,0,0,0,0,0,0.0753590016767718,-0.059894900085817,0,0,0,0,0,0.0658300800793861,0,0,0,0,0,0,0,0,0,0,0.0749612635006317,0,0,0,-0.0072478902733775
X601939.CH.EQUITY,0.263703177480682,0,0,0,0,0,0,0,0,0,0,0,0.425692881106671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191835768722028,0,0.106012660365517,0,0.0065585096583984,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0
X601288.CH.EQUITY,0.34275807214311,0,0.0423645589288542,0,0,0.467193140019,0,0,0,0,0,0,0,0,0.0359642889083677,0,0,0,-2.77555756156289e-17,-0.0109597521722157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112869777337089,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.198280256700116,0,0.0394613637101127,0,0,0,0.310681691418136,0,0,0,0,0,0,0,0.0201421452063287,0.648267185456068,6.93889390390723e-18,0,0,0.0515049262909865,0,0,0,0,0,0,0,0.0921958048065579,0,0,0.0205410231361648,0,0,0,-0.204436686051629,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.136937671311915,0,0,0.0492481733028271,0,0,0,0,0.200916164271323,0,0,0,0.143671022770171,0,0,0,0,0,0.0210203833108066,0,0.168433499980864,0,0,0,0.0277521795195118,0,0,0,0,0.0495305678244553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186366443583337,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.196679038862066,0,0,0.220237727020861,0,0,0,0,0.1779478669897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711685723843,0,0.00384347375884828,0.158236013040136,0,0,0.105481527187914,0,0,0,0,0,-3.46944695195361e-18,0.0489929089659992,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.164142483130549,0,0,0,0,0,0,0,0.325240029465438,0.0252095564673422,0,0,0,0,0.193603746757994,0.291248377697458,0,0,0,0,0,0,0.24798043902699,0,0,0,0,0,0,0,0.0275056547016534,0,0,0,0,0,0,0,0,0,0,0,0.0906794832645817,0,0,0.010485319059235
X601628.CH.EQUITY,0.325237567498526,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563778102021339,0.0260362554928776,0,0,0,0.118371188164019,0,0,0,0.0876579155747653,0,0.230500611131048,0,0,0,0,0.150182899307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.163827436135791,0,0,0,0,0,0,0.194450134156783,-0.0639635919967952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805908154466497,0,-0.212393011557237,0,0,0,0,0,0,0,0.738545209723768,0,0,0,0,0,0.44748616710174,0,-0.182023516880278,0,0,0
