,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.41654911418059,0,0.221353258243028,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0,0,0.00200212465781471,0,0,0,0,0.0314018851885159,0,0,0,0,0,0,0,0,0,0.0652553925800382,0,-0.10132932606796,0,0,0,-0.0153773160872117,0,0,0,0,0.0506727713629976,0,0,0,0.176726492562672,0,0,0,0,0,0,-0.0231701132215468,0
X601939.CH.EQUITY,0.15033813202883,0,0,0.571766972715734,0,0.0401540340419594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152168658671237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102329327047606
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.0331553849460945,0.218617521088568,0.0492738533762589,0,0,0,0,0,0,0.120723110356121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171783346903951,0,0.204073511864362,0,0,0.107076454345759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0664288727514124,0,0.337035538412882,0,0,0,0,0,0,0,0.192523739238303,-4.33680868994202e-19,0,-0.0544649510097412,0,0,0,0,0,0,0.0533125263544175,0,0,0,0.321116169090661,0,0,0,-0.13867812526447,0,0,0,0,0,0,0,0.228657727098254,0,-0.0897033931737616,0,-0.339132592206439,0,-0.0439411394434965,0,-0.244209834543468,0
X601988.CH.EQUITY,0.126331261359379,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0147278982279905,0.0145025979031324,0,0,0,0,0,0,0,0,0.604174350018443,0.0198391238550205,0,0,0,0,0.0235158925329614,0.1287148382174,0,0,0,0,0,0,0,0,0.0567961999040734,0,0,0,0,0,0,0,0,0,0,-0.0862507403212169,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059774,0.0269778663982777,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.0012880224981953,0,0.0667645383399552,0.0579389139937367,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267672031580739,0,0,0,0,0,0,0,0.209480884297904,0,0,0,0,0,0.0571153862345187,0,0,0,0,0,0,0,0,0.0455457601853264,0.114439836388705,-0.0716053575278637,0,0.338067280230672,0.188218084454594,0,0,0,0,0,0,0,0,0,0,-0.0756742064681447,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,1.73472347597681e-18,0.171101815143342,0,0,0,0,0.115254514572355,0,0,0,0,0,0,0.258945942612951,0,0,0,0,0,0,0,0.226982020907786,0,0,0,0,0.0662389978120133,0,0,0,0,0.00607880168788833,-0.00589608759959826,0,0,0,0,0,0.201640948994087,0,0,0,0,0.00225556204327107,0,0,0,0,0.0285774676749719,0,0
