,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.144690958214813,0,0,0,0,0.098178930678705,0,0,0,-0.061144726521676,0,0,0,0,0,0,0,0,0.240849211434689,0,0.0130042263846606,0,0,0,0,0,0,0,0,0,0.0434524687396021,0,0,0.118626917485938,0,0,0,0,0,0,-0.0579872080386277,0,0,-0.116954886725089,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149201393800919,0,0.0784597617579727,0,0.281408629414127,0,0,-0.0293579205081663,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0808754003217,0,0,0,0,0,0,-0.260868073881236,0.32611798467477,0,0.181050424739425,0,0,0,0,0,0,-0.0442069091572472,-0.0245661734845217,0
X601939.CH.EQUITY,0.319321277950542,0,0,0,0.0817425872905731,0,0,0,0,0,0,0,0,0.153161704863087,0,0,0,0,0,0,0.0737193184183687,0,0,0,0,0.150949615592384,0,0,-0.0051393923191917,0,0,0,0,0.108217775182067,0,0,0,0,0.0414084868749981,0,0,0,0,0.112538929445008,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211455458573643,0.0654747027379624,0.092807596833815,0,0.0284036057078493,0,0,0,0.0274825735132465,0,0,0,0,0,0,0,0,0,0,0,0.0836476181121554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279465179004036,0,0,0,0.18841346275997,0,0,0.271632513193241,0,0,0,0,0,0.147421494330515,0,0,0
X5.HK.EQUITY,0,-0.154544690583957,0,0.383847301147131,0,0,0,-0.258660727844263,0,0,0.0218498053057324,0,0,0,0,0,0,0,0,0.113205356784752,0,0,0.514921714007887,0,0,0,0,-0.0525376854818127,0,0,0,-0.117583032019963,0,0,-0.10336190510652,0,0,0,0.0218158087744425,0,0,0,0.174831044945004,0,0,0,0,-0.1574207678602,0,-0.119179047685518,0
X601988.CH.EQUITY,0,0,0.0124777292067217,0.282729851144537,0,0,0,0,0.0476501743289515,0.117951646405992,0.377772434215903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399707988317283,0,0,0,0,0,-0.148132211620019,0.0353128715483346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163512341959174,0,0.201796303141698
X600036.CH.EQUITY,-0.126348857148737,0.235934952180899,0,0,0,0,0,0,0,0,0,0.11122422303945,0,0.200633657851643,0,0,0,0,0.131787675982818,0,0,0,0.106036901337367,0,0,0,-0.030458398726689,0,0,-0.0871959614439193,0,0.334250423427889,0,-0.0703433019817072,0,0,0.105658889095718,0,0,0.0829805378462631,0.040179671810331,0,0,0,0,0,0.0917006188798666,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241806934485007,0,0,0,0.0833914434205404,0.156807044137286,0,0.227191992753403,0.105076066132944,0.0583434724805048,0,0,0,0,0,0.175568467485876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634260387854883,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259936803201212,0,0,0,0,0,0,0.155056431732756,0,0,0,0,0,0,0,0,-0.000677965385083237,0,0.11086683745653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.106857905483047,0,0.143374059577882,0,0,0.00397863652278316,0,0,0,0,0,0,0.200558433099756,0,0,0,0,0,0,0,0,0,0,0.1060066576374,0,0,0,0,0.370418166193809,0,0.143741926976203,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.161376221313047
X601328.CH.EQUITY,0,0,0.0139923078930658,0,0.0472115225715595,0.292137857075895,0,0,0,0,0,0.172063902513528,0,0,0,0,0,0,0.0230091572876041,0.184363904077922,0,0,0,0.165167870129075,0.113543427912397,0,0,0.0403116619297052,0,0,0,0,-0.00362598141869179,0,0,0,0,0,0,0,0,0.0926041102751911,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.172565491788399,0,0,0,0.130648509686024,0.242179601244478,0,-0.0353097756111095,0,0.160252510707159,0,0,0.0679325801931651,0,0,0,0,-0.0119992052131696,0,0,0,0,0.234431978521154,0,0,0,0,0,0,0,0.0225531614932052,0,0,0.0598172932604364,0,0,0,0,0,0,0,0,0,0,0.00694197755593461,0,-0.108830513286838,0,0.0576372295827265,0.0110434238294071
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.185970555958168,0.0768733395354856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142413583732826,0.161093577241148,0,0,0.0547997171638066,0,0,0,0,0,0.0283638674345038,0.0821239208069742,0,0,-6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0.232843665183745,0.142878003597939,0,0.020971924061273,0,0,0
