,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.203193896993376,0,0.235773522128966,0,0,0,0,0.0561588656379893,0.0653602477903695,0,0,0,0,0.0376579278963565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080268780145615,0,0,0,0,0.0817810291977391,0,0,0,0,0,0.117453692509878,0,0,6.93889390390723e-18,0,0.0263991249517605,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0
X601939.CH.EQUITY,0.294826180378708,0,0,0,0,0,0,0,0,0,0.0823868477898695,0,0.187073133783449,0,0,0,0,0,0,0,0,0,0,0,0.0724219418059369,0.0425188523766393,0,0,0,0,0,0,0.171053408874267,0,0,0,0,0,0,0,0.0943782126609639,0,0,0,0,0.0774708184772378,0,0,0,0,0,0
X601288.CH.EQUITY,0.38680220735253,0,0,0,0,0.259690684536917,0,0,0,0,0,0,0,0,0.0488615022395169,0,0,0,0,0,0.0192871594564965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184383704738707,0,0,0,0,0,0,0,0.0198530710656022,0.0984213002578485,0,-0.0134468717613892
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0487882455920153,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.367403096530828,0,0,0.127028193518888,0,0,0,0,-0.0539798688055131,0,0,0,0,0.589246859387407,0,0,0,0,0,0,0,0,0.0493026191500152,0,0,0,0,0,0,0,-0.171564538485374,0,0,-0.0321740842950489,0
X601988.CH.EQUITY,0.15324774325965,0.148439259162472,0.25832330048132,0,0.0236634400733631,0,0,0,0.0261342284757695,0,0,0,0,-0.112902469958381,0,0,0,0.0611936817286153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158380656282808,0.0270000549448283,0,0.0231913461363577,0,0,0,0,0,0.175670677755458,0,0,0,0,0,0,0.0445217156055838,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414570286497823,0,0,0.128089806716483,0,0,0.0213602665121507,0,0,0,0,0.0468479586411025,0,-0.0238980398707747,0.410046502914222,0,0,0,0,0,0,0.0252785141068097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587950364498737
X601628.CH.EQUITY,0.13735925920186,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0368394571696914,0,0,0,0,0,0,0,0,0,0,0,0.0185663533744699,0,0,0,0,0.212567565386315,0.113649356525783,0,0,0,0,0,0.0182926552630813,0,0,0.186571370801672,0,0,0,0,0,0,0,0,0,0,0.082813446905312,0,0.111054351213777
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269769229530211,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142004149879662,0,0,0,0,0,-0.861053803426386,0,0,1.24565561185774,-0.350711124025839,0,0,-0.0241567200370491,0,0,0.181496824427843
