,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120472815969814,-0.119710251618216,0,0,0,0,0,0,0.431302453863345,0,0,0,0,0,0,-0.0104576044499573,-0.143421649377797,0,0,0,0,0,0,0,0,0,0.628472172202265,-0.00408610856979765,0,0,0,0,0,0,0,0,0,-0.0644161074039679,0.0274303754973918,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,0,-0.0279383701488381
X601939.CH.EQUITY,0.305022609962436,0,0,0,0,0,0,0,0,0.0487399385547293,0,0,0,0,0,0,0,0.0265902920892656,0,0,0.0938662191920108,0,0,0,0,-0.253092002114418,-0.039500211510477,0,0,0,0,0,-0.0287921641344844,0,0,0,0,0.0214641733664016,0.0567277254368012,0.578186475447641,0,0,0,0,-0.0296220607283009,0,0,0,0,0,0.0999356594849688
X601288.CH.EQUITY,0,0,0,0,-0.346263739886035,0,0,0,0,0,0.681050034444822,0,0,0,0.102155902852937,-0.354279074487785,0.047440579121871,0,0,-0.277119114088479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0833963367546702,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133464309790946,0,0.31494895742045,0,0,0.0337729479257313,0,0,0,0.161338258303805,0,0,0.0449042708757219,0,0,0,0,0,0,0,0,0,0,-0.22039527848011,0,0,0,0,0,0,0,0,0.219651497967748,0.151419883452243,0,0,0,0,0,0,-0.0887387576699562,0,0,0.0965558770103459,0,0
X601988.CH.EQUITY,-0.033922995237007,0,0,0,0.449218053181532,0,0,0,0,0,0,0,0,0,0.0198961938265173,0,0,0.0320473911585845,0,-0.178167047647729,0,0,0,0,0.252184404173299,0,0,0,0,0,-0.334029665242673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122573384372931,0.163462148396022,0,0,0,-0.00257580180556482,0.0684846200032089
X600036.CH.EQUITY,0,0.0531843219341426,-0.0127335240978139,0,0,0,0,0,0,0.641403115544053,0,0,0.0159598588943107,0,0,0,0,0,0,0.194435704059816,0,0,0,0,0,0,0,0.0705073091897998,-0.0329519421327487,0,0,0,0,-0.223706402691236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081365907891465
X1299.HK.EQUITY,0,0,0,0,0.300281494920827,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0877493990261612,0,0,0,0,0,0,0.238907646864196,0,0,0.00403999762970623,0.0846594206641779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128827323585978,0,0,0.071970850730632,-0.017500173650799,0,0
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,0,-0.00271202253059655
X601328.CH.EQUITY,0,0,0.0930703381563103,0,-0.0524413381348516,0,0.601446949290655,0,0,0,0,0,0,0,0,0,0,0,0,0.21339028049678,0,0,0,0,0,0.227312338880126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164598791987247,0,0,-0.455683601433991,0,0,0,-0.00402900500053115,-0.194240743372317
X601166.CH.EQUITY,0.123167204796219,0,0,0.251562382129582,0,0,0,0,0,0,0,0,0.256506381098518,0.0033907330920808,0,0,0,0,0.0263923027718905,0,0,0.114018592903531,0,0,0,0,0,0,0,0,0,0,0.189498239276862,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0669499411416355
X601319.CH.EQUITY,0,0,0,0,-0.00746006745912704,0,0,-0.0310850031639629,0.0674294238218764,0,0,0,0,0.334475707262864,0,0,0,0,0,0,0.05500989031991,0,-3.46944695195361e-18,0,0,-0.109588455869181,0,0,0,0,0,0,0,0,0.388946138857101,0,0,0,0,0,0,0,0,0.139598161542532,0,0,0,0,-0.0878478701808438,0,0
X600000.CH.EQUITY,0,0,0.31165604320101,0,0,0,0.112564350636845,0,0,6.93889390390723e-18,0.730605438374271,-0.156775220078985,0,0,0,0,0,3.46944695195361e-18,-2.77555756156289e-17,0,0,0.150639126482314,0,0,0,0,0,0,0,0,0,0,0,-0.064519013754879,0,0,-0.389531230876093,0,0,0,0,0,0,0,-0.0191180171345785,0,0,0,0,0,-0.00739301843590303
X601601.CH.EQUITY,0,0,0,0,0,0,0.0781960007577844,0,0.377044128125854,0,0,0.0130142400330435,0,0,0,0,0.04965140366532,0,0,-0.135922581677194,0,0,0,0,0,0,0.230654153291655,0,0,0,0,0,0,0,0,0,0,0,0,0.0265741708284441,0,0,0,0,0,0,0,0,0.0527212357505755,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104479474745428,0,0,0.0120395596502958,0,0,0,0,0,0,0,0,0,0.234043184505717,0,0.035234450538076,0,0,0,0.296401980567417,0.388989053328019,0,0.0148098253631461,0,0,0,0,0,0,0,0,0.141037483756665,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.258704341510915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996089259926269,0,0,0,0,0,0.516841276020151,0,0.0624348590805387,0,0,0,0,0.0583321028769407,0,0.286770999384741,-0.0254620180833789,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0525542883053963,0,0,0,0,0,-0.0195201361767704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292825054445583,0,0,0.0791441112160475,0,0.25761070561866,0,0.288204138320706,0,-0.178483494229429,0,0,0,0.483153367226834,0,0,0,0,0,0,0,0,0.202757743615834,-0.0789887866580509,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72514805646825,0,0,0,0,0,0,0,0,0,0.0277370110238448,0,0,0,0,0,0,0,0,0,0,0.0483042409970978,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.102980381054008,0,-0.259371462946492,0,-0.4480108858393,0,0,0,0,0,0,0,0,0,0,0,0.893350661314412,0,0,0,-3.46944695195361e-18,0,0,0,0.0183619257584281,0,0,0,0,-0.25471787312466,0,0.27135204816092,-0.250797090354244,0,0,0,0,0,0.00729429009488379,-0.226171948254934,0,0,0,0,0,0,0,0,0,0
