,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.225569110829533,0,0,0.341445873412383,0,0,0,0,0,0.248475714571603,0,0,0,0,0,0,-0.0598600903440735,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.046331947908261,0,0,-0.133257234049824,-0.025833885176133,0.0936645009863095,0,0,0,0.0417491440773511,0,0.104539953969906,0,0,0,0,-0.124878887836079,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.143739726447779,0,0,0,0.0198644357184515,0,0,0.20374550321496,0.023970488496696,0.0039601586784473,0,0,0,0,0,0,0.0704232938746128,0,0,0,0,0,0.0590569866150704,0,0,0,0,0,-0.0336065090562971,0,0,0,0,0.551021577812222,-0.0792974169752587,0.00840840119230457,0,0,0,0.060709228061443,0,0,0,0,0
X601939.CH.EQUITY,0.199229765932177,0,0,0,0,0,0,0,0,0.00654453396692358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425902027875931,0,0,0,0,0,8.67361737988404e-19,0,0.112312385571807,0,-0.0494146545936617,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0290854637748795,0,0,0,0.0116879824629963,0,0,0,0.0953199805055062,0,0,0,0,0,0,0,0,0.375815370961424,0,0,0,0,0.0505527396899414,0,0,0,0,0,-0.0653269224859776,0,0,0,0,0,0,0.225304498840416,0,0,0,0,0,0,0,0.078382786383308,0,0,0
X5.HK.EQUITY,0,-0.0511655961946146,0,0,0,0,0,0,0,0.0162054167444676,0,0,0,0,0.175820383832027,0,0,0.134597611877972,0,0,0.163235195173383,0,0,0.533394450270963,0,-0.0781018828625163,0,0,-0.218754477381022,0,0,0,0,0,0,0,0,0,0,0,0,0.108962064910934,0,0,0,0,0,-0.225886265049854,-0.105077998628106,-0.116404563941247,0
X601988.CH.EQUITY,0.0898382149769505,0,0,0.393990736183419,0,0,0,0,0,0.0952496865477319,0,0,0.100835630886031,0,-0.0100026205753751,0,0,0,0,0,0,0.259030365549853,-0.0942948013655732,0,0,0,0,0.147179168547715,0,0,0,0,0,0,0,0.106213131994976,0,0,0,0,0,0,0,-0.0503075009060651,0,0.0100175535388132,0,0,-8.67361737988404e-19,-0.00188221091882922,0.0803904741528366
X600036.CH.EQUITY,0,0.707106979926527,0.017104808467417,0,0,0,0,0,-0.182555612459133,0,0,0,-0.101107627665474,0,0,0,0,-0.0926893791590818,0.124481174480694,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.122124731464057,0,0,0,0,0,0,0,0,0.0750769213296073,0,0.212899499097199,0,0,0,0,0.00288709761771644,0,0,0,0.156092257739556
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0845067585427971,0,0,0,-0.134480018656582,0,0,0,0.241375875237109,0.0652679820338339,0.23843158691016,0,0,0.347429989534926,0,0,0.0639800594182087,0,-0.0221435418772317,0,0,0,0,0,0,0,0.0716756630309588,0,0,-0.033832008015076,0,0,0,0,0,0,0,0,0,0,0,-0.171643272690513
X601628.CH.EQUITY,0,0.130118053526435,0,0,0,0,0,0,0,0.0431117166474116,0,0,0,0,0,0.24044690072622,0,0,0,0.0481340598597746,0,0,0.154995638552219,0,0,0,0,0,-0.0302813251683919,0,0,0,0,0,0,0,0,0.214547281763058,0,0.113507641015402,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601166.CH.EQUITY,0,0,0,0,0,0.299279014383094,0.0120000943860649,0,0.0586195891609496,0,0,0,0,0,0,0.484490597153312,0,0,0,0,0,0,-0.273056362067948,0,0,0,0,0.348900524791225,0,0,0,0,0,0.0383741225884139,0,0.293625181893752,0,0,0,0,0,0,0,-0.0602369969900047,0,0,0,0,-0.123339786004911,0,-0.155811742398568
X601328.CH.EQUITY,0,0.0310037965299134,0.0880745588943365,0.211987299561469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139413526505092,0,0,0.217463671910362,0.0530336138667698,0,0.0800597509292222,0,0,0.09487990217884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165132668346695
X600000.CH.EQUITY,0.128185071594201,0.0899881454393573,0,0,0,0,0.133128770855376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177275436916629,0,0,0,0.27595158355229,0,0,0,0,0,0,0,0,0,0.106040293921913,0,0,0.0850572671409113,0,-0.0353209113531591,0,0,0,0,0,0.115950111918148,0,0,0,0.0355524267785213
X601319.CH.EQUITY,0,0.000196380949046374,0,0,0,-4.33680868994202e-19,0,0,0.0111419083284915,0,0,0,0,0,0,0,0,0,0,0,0.0275464193715799,0.0745096283858641,0.190678886523161,0,0,0.062806308071095,0,0,0,0,0,0,0,0,0.0551682189630477,0,0,0.08315834002359,0,0,0,0,0,0,0.0412942894678664,0,0,0,0.135278128023719,0,0
