,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0.0251274224913652,0,0.113406354276052,0.143260342314436,0,0.327372482946159,0,0,-6.93889390390723e-18,0,0,0.128780420393626,0,0,0,0,0.0659077703648528,0,-0.00738649703624276,0,0,0,0,0,0,0,0.174582475684091,0,0,0,0,0,0,0,0.00189412130485907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0949326539449791,0,0,0,0,0.0792399141315537,0,0,0.206071136495206,0,0,0,0,0,0,0,0.114699108943262,0.124797345895247,0,0.0900361474358361,0,0,0,0,0,0,0,0,0,0.0961861122780431,-0.0858051939693741,0,0,0.0708030899510281,0,0,0.154488489496122,0,0.0667792666810694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183183636145163
X601939.CH.EQUITY,0.0775739238843895,0,0,0.0961246394046191,0,0,0,0,0,0,0.304261762635193,0,0,0,0,0,0,0,0,0,0.011607749867321,0,0,0,0,0,-0.11108658920531,-0.0218827373468732,0,0,0,0,0,0,0,0,0.208491919855533,0.0362947849304764,0,0,0.100477083105739,0,0,0.256420627174547,0,6.93889390390723e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0.343806424837469,0,0.0265941575374946,0,0,0.489631178871359,0,0,0,0,0.00721714710563176,0,0,0,0.0353909372602302,0,0,0.00914575732196207,-0.0256399455504524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100455529615325,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-0.275367826930455,0,0.267361212086014,0,0.0219492427853837,0,0,0.631255816786179,0,0.037358173049529,0,0,0,0,0,0,0.285257339692363,0.0326541527028543,0,0,0,0.0699898578481746,-0.543477575071758,0,0,0,0,0,0,0,0,0.26253396816118,0,0.270507688159318,0,0,0,0,0,0,0,0,0,0,0,-0.223058996568432,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0565311285012703,0,3.46944695195361e-18,0,0,0.280578943734728,0.0734010621102727,0,0,0,0,0,0.372147691082746,0,0,0,0,0,0,0,0.0575867344104286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600209997705491,0,0,0,0.0107725889994182,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.158439509901476,0,0,0.256754621159119,0,0,0,0,0,0.138334776525814,0,0,0.0182991700414004,0,0,0,0,0,0,0.0176988177741805,0,6.93889390390723e-18,0.138416277639904,0,0.149510717197881,0.137918650396408,0,0,0,0,0.0443159433333492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.103672586389306,0,0,0,0,0,0,1.38777878078145e-17,0.406763898200081,0,0,0.186299163875489,0,0,0,0.167864089113407,0,0,0,0,0,0,0.293908565450697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.371672797882212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458796123854834,0,0,0,0.0932022789100459,0,0,0,0.214522104692266,-0.0478414323837469,0,0,0.0147908181943254,0,0.260497686511826,0,0,0,0,0.116952525415018,0,-0.132597105045844,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0940453430246511,-0.170541657059263,0,0,0,0,0,0.210845143469268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969923411553301,0,-0.139993864965684,0,0,0,0,0,0,0,0.789590635542622,0,0,0,0,0,0.280169812488867,0,-0.292664544964212,0,0,0
