,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123302191436493,0,0,0,-0.187603483865973,0.251892564704217,0,0,0.092326309003815,0,0,0,0.273970652725175,0,0,-0.126313859116549,0,0,0,0,-0.136090330669237,0,-0.194804026622928,0,0,0,-0.223826140619033,0,0,0.823799557632364,0,-0.0511179659985764,-0.0807676582306627,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0
X601939.CH.EQUITY,0.0798268958815284,0,0,0,0,0,0,0,0,0.225630830092562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142154805815294,0,0,0.109791417029617,0,0,0,0.459623133520553,0,0,0,0,0,0,0,0.0112963222911358,-0.0758845168202821
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.834610860117043,0,0.13982763994048,0.263547357157366,0,0,0,0.410431967666018,-0.000117270866023703,0.338161675674513,0,0,-0.566625138630139,0,0,0,0,0,0,0,0,0,0,0,0,-0.44973126742861,0,0,0,0,0,0.0636800437735321,0,0,0,0,0,8.67361737988404e-19,0,0.618461745558877,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147230616321957,0,0.213165356652892,0,0,0.0227006613566332,0,-0.0132997336046039,0,0.103035273341604,0.0569672153463133,0,0.010429279176824,0.0432996329700912,0,0.0524810149226013,0,0,0,0,0,0,0,0,-0.0278806029240741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11755557113582,0,0,0,0.213003766179451,0,0
X601988.CH.EQUITY,0,0,0,0,0.486168457082281,0,0,0,0,0,0,0,0,0,0.122191214560102,0,0,0,0,-0.125088485465997,0,-0.0639182010565404,0,0,0.21085924408374,0,0,0,0,-0.348109802839133,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0969306264064968,0,0,0.0254899472007996,3.46944695195361e-18
X600036.CH.EQUITY,0,0.146660822899569,0,0,0,0,0,-0.072377461902492,0,0.565179630187875,0,0.0645880994714157,0,0,-0.0831768379179638,0.0844168576661756,0,0,0,0.198522167901374,0,0,0,0,0,0,0,0.0709259306900013,-1.73472347597681e-18,0,0,0,0.00705149873540459,-0.172959659032301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148408429404814
X1299.HK.EQUITY,0,0,0,0,0.18142126574733,0,0,0,0,0,0,0,0,0,0,0,0,0.0396367102168693,0.0394130726865185,0,0,0,0,0,0,0.266336091402935,0,0,0,0.114168855637369,0.0388394557523822,0,0,0.0760265824366525,0,0,0,0,0,0,0,0,-0.110075091400957,-0.0586826296039176,0,0,0,0,0,0.0432226576692519
X601628.CH.EQUITY,0,0.247417798597933,0,0.0786519341626564,0,0,0,0,0,0,0,0,0,0.207356881279212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130883437589663,3.46944695195361e-18,0,0.0940793972966629,0,0,0,0.174161136645885,0.1833907625081,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.293993558646003,0.0255896526046735,0,0,0.649822557943405,0,0,0,0,0,0,0,0,-0.224877343417415,0,0,0,0.294921901144238,0,0,0,0,0,0.371673982540689,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.561206903179654,0,0.000344067186171788,-0.135006791211665,0.122445748176097
