,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.731620392459891,0,0,0.00396025565519187,0,0,0,0,0.0465292717751823,0,0,0.0675221781828433,0,0,0,0,0.00442751497499891,0.00993335994600716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0635721258974276,0,0,0,0,-0.0312361035531597,-0.00315275405463066,0,0,0,0,0
X601939.CH.EQUITY,0.149872981849633,0,0,0.279335898987799,0,0.325709170835254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073633020325919,0,0,0,0,0,0.0917928212509109,0,0,0,0,0,0,0.0368166179309599,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0334344999505861
X601318.CH.EQUITY,0,0.0847444978031466,0,0,0,0,0,0,0.00711795825500158,0.0593731783162211,0,0,0,0,0,0,0,0.0257046114540393,0.113073831275197,0,0,0,0,0,0,0,0,0,0,0,0,0.0893405585834042,0,0.167220539360066,0.0317481677467219,0,0,0,0.11028207446834,0,0,0,0,0.223106193031601,0,0,0,0,0,0
X601288.CH.EQUITY,0.23277923970842,0.0805290200671988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571685585036201,0,0,0.147476685651861,0,0,0.0759507274466346,0,0,0.00621910811707292,0,0.0484258525563652,0,0,0,0,0,0,0,0,0.0133812881806563,0,0,0,0,0.234965333190274,0,0,0,0,0,-0.0727176611889572
X5.HK.EQUITY,0,0,0,0,0,0.412873017066642,0.173091122640954,0,0,0,0,0,0,0,0.566703031958105,0,-0.373576311548119,0,-0.311188623641558,0,0.124142529501343,0,0,0,0.0377843462055374,0,0,0,0,0.153000072111886,0,-0.185231115342242,0,0.575908396491012,0,-0.0113579807464909,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.551515106292356,0,0,0,-0.080301452160171,0
X601988.CH.EQUITY,0.0290269446426075,0.233961342885999,0,0,0.0535461509410073,0,0,0,0.0933560561837464,0,0,0.140633975432684,0.0692653384778361,0,0,0,0,0,0.11749792129927,0,0,0,0.387637340607703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371127276974344,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525115878173877,0,0,0.278790758834614,0,0,0,0.0856030066402533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169385877598788,0,0,0,0,0,0,0,0,0.112795436364967,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250429741256066,0.000775117816919069,0,0,0,0,0,0,0.775033741955309,0,0,0,0.104333289930819,0.0041951732640682,0,0.000700083101345943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.135486448531738,0.0673001238888421,0,0,0,0,0,0,0,0,0,0,0,0.0295798173645288,0.00343395389425131,0,0,0,0,0,0,0,0,0.0702700127617653,0,0,0,0,0,0,0,0,0,0,0.319925302056178,0,0,0,0,0,0.209946250616361,0.0698307031825366,-0.0271535971422898,0,0,0,0,0
X601328.CH.EQUITY,0.00162367028425054,0,0,0,0,0,0,0.170596821063713,0,0,0.0379812040365264,0.147447205755113,0,0,0,0,0,0,0,0,0,0.251188257727391,0,0,0,0,0.031349372604969,0,0,0,0,0,-0.0087557864779717,0.0403761670709907,0,0,0.000777902237717652,0,0.252478157509456,0.0685650413342092,0,0.0396117919267954,0,0,0,0,0,0,0,0
