,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.282819889323365,0.146828021819995,0,0.213139688998262,0,-0.139999254582609,0,0,0,0,0,0,-0.0830793036154161,0,0,0.0977618833756086,0,0,0,0,0,0,0,0,0,0.235236703348325,-0.121771027933447,0,0,0.0670327093055593,0,0,0.0681241710486054,0,0,0,0,0,0,0,0,0,0,-0.062178317713688,0,0,0,0.0565930930955825
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.239771378166934,0,0.0704110479975727,0.285849219826114,0,0,0,0,0,0.0321724497731657,0,0,-0.0314486284845789,0,0,0,0,0,-0.0413564535045725,0,0.0537355496809412,0,0,0,0,0,0,-0.254391329007441,0.218614054890078,0,0,0.230766598541012,0,0,0,0,0,0,-0.0198604776032967
X601939.CH.EQUITY,0.356971695301537,0,0,0.0932940919401477,0,0,0,0,0,0,0,0,0,0.103432083950915,0.0625030462447124,0,0,0,0,0.189139107461192,0.0138710590547183,0.0414565339215282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310889536340811,0,0,0,-3.46944695195361e-18,0,0,-0.0770827199299906,0,0,-0.0278180001908772,0.105373491962696
X601288.CH.EQUITY,0.457923226727193,0,0.119284257736994,0,0.0449002268048522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408135464751933,0,0,0,0,0,0,0,0,0,0,0,0,0.0851829894238291,0,-0.0461401119266827,0,0.113271622349158,0.106396965352623,0.0432136098431951,0,0,0.0284801214992196,0.120233103698519,0,0,0,0,0.0674927953664578,0.0360539198196043
X5.HK.EQUITY,0,-0.178436027425995,0,0.355157325238914,0,0,0,0,-0.221112893043717,0,0.133626065394188,0,0,0,0,0.0860405370854217,0,0.0930164862813574,0,0,0,0.549602804489218,0,0,0,-0.0758253271440636,0,0,0,0,0,-0.0217668344249143,0,0,0,-0.133969719419942,0,0,0,0,0.137536328597119,0,0,0,0,0,-0.0679187192108955,0,-0.14213501872815,0
X601988.CH.EQUITY,-1.73472347597681e-18,0,0.162806859680486,0.153099397870196,0,0,-0.0583598133634458,0,0,0.213648600288272,0.109966259585775,0,0,-0.0429578408155424,0,-0.109191539933516,0,0,0,0,0,0,0.453649893949844,0,0,0.0389482668693433,0,0,0,-0.046863846912991,0,-0.0452120904601831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833515872810394
X600036.CH.EQUITY,-0.109468142526516,0.273796886201922,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.200477502150106,0.0175182626873411,0,0,0,0.0941488468036242,0,0,0.190311339230191,0,0,0,-0.0401007940149269,0,0,0,-0.0661454672119063,0,0.349331298645331,0,0,0,0,0,0,0,0.042607189009432,0.00827760711053139,0,0,0,0,0,0.0988225147812557,0.0599839555505598,0,0
X601628.CH.EQUITY,0,0.19449278327,0,0.385141794087591,0,0,0,0,0,0,0,0,0.0628690281048233,0,0,0,0,-0.0277387096531271,0,0,-0.0686271379746163,0,0,0,0,0,-0.0043002661004809,0,0,-0.0634097156725089,0,0,0,0.154002881278452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185393048263764
X1299.HK.EQUITY,0,0,0,0,0,0,0.10182013429796,0,0,0,0,0,0,-0.0761085883913973,0,0,0,0.202150667860812,0.312669069015904,0,-3.46944695195361e-18,0,0,0.0589282093937062,0,0,0.0150399518512017,0,0.208429232448199,0,0,0,0.0714469038566976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588690389090827
X601166.CH.EQUITY,0.104279250252258,0,0,0,0,0.0410045456323943,0,0,0,0,0,0,0,0,0.23963534374301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462690638606831,0,0.230581192134194,0,0,0,0,0,0.0945580939026314,0,0,0,0,0,0,0,-0.0396384025199667,0,0.0334160912301663
