,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.524918014680294,0.168690966166268,6.93889390390723e-18,0,0,0,0,0,-0.0957580865812619,0.0552603975598835,0,0,-0.0168243057612729,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0112170789478714,0,0,0,0,0.0384347374248347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490393122079742,0.0942220101847339,0
X601939.CH.EQUITY,0.126981191074482,0,0,0.218730801850694,0,0,0,0,-0.116655660110031,0,0.155615078545936,0,0,0.148106350896468,0,0,0,0,0,0,0,0,0,0,0.215980833726965,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0708746702938532,0,0,0,0,0,0,0,-0.0174321717962201,0,0,0,0.188777264563817,0,0
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0
X601288.CH.EQUITY,0.17660792563701,0,0,0,0.36580831030371,0,0,0,0,0,0.0401633069028739,0,0,0.0943612636502058,0,0,0,0,0,0.0652272377478712,0,0,0,0,0.0957887214922725,0,0,0,0,0,0,0,0,0,0.146838031900263,0,0,0,0,0,0,0,0.0114040872468651,0,0,0,0,0,3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.491619178459546,0,0,0,0,0,0.242759490286739,0,0,0,0,0,0.0646086951652422,0.126654558303592,0,0,0,0.0711125081516497,0,0,0,0,0,0.0858469078154993,0,0,0,0,0,0,0,0,0,-0.576603985907569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185880928243785
X600036.CH.EQUITY,0,0.0771923926470709,0,0,0,0,1.73472347597681e-18,0,0.000890568618622685,0,0,0.190937733875012,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.273553660586759,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.282836879141336,0,0,0,0,0,0,0,0,0.0648271139992634,0.0539360338389393,0,0,0,0,0.0243728037915308,0.0891152408437624,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164114245269178,0,-0.259694708640594,0,0,0,0,0,0,-0.409458192241788,0,0.731627656312746,0,0.612032111390062,0,0,0.0447665663399015,0,0,0,0,0,0,0.357535684438792,0,0,0,0,3.46944695195361e-18,0,-0.0747319046537827,0,0,0.00178297314269172,0,0,-1.38777878078145e-17
X601628.CH.EQUITY,0,0,0,0,0,0.0310760409146866,0,0,0,0,0,0,-0.195439848169819,0,0,0,0,0,0,0,0,0.28357035531021,0,0,0.0813734224671133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273339833030934,0,0,0,0,0,0,0.184429421496701,0.0707234975950919,0,0
X601658.CH.Equity,0,0,0,0.158280100631601,0.182127739982911,0,0,0,0,0,0,0,0,0.118451692334683,0,0,0,0,0,0,0,-0.082895060377788,0,0,0,0,0.0367410529059685,0,0.0940647567938028,0,0,0,0,0,0,0,0,0.276514365817048,0,0,0,0,0,0,0,0,0,0,0.437062489828398,0,0
X601328.CH.EQUITY,0.171742462404143,0,0,0.461066744959481,0,0,0,0,0,0,0,0,0.0218212868093208,0,0.0409156089909828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156496029301962,0,0,0,-2.16840434497101e-19,0.0894467685263444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067173435977801,0
