,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.564077145516678,0,0.0327960808029722,0,0.0774158158070752,0,0,0,0,0.0887149236967816,0,0,0,0,0,0.119085345470411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.00483979363267783,0,0,0,0,0.0744077169787816,0,-0.0108226903531954,0.0752735408064509,-0.0483552117113506,-0.0164685174075117,0,0,-0.0233751701684846,0,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0
X601939.CH.EQUITY,0.112177179329076,0,0,0.444209465741184,0,0.0769868163510969,0,0,0,0,0.110123182730701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119985280694133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597296809758373,0
X601288.CH.EQUITY,0.224142365506867,0,0.16272361293903,0,0,0.0627000512877282,0,0,0,0,0,0,0,0,0,0,0,0.140649614022811,0,0,0,0,0,0,0.00494460413956504,0.0910712470585457,0,0.106588052106823,0,0.0218163687908515,0,0,0,0,0,0,0,0,0,0.0980440060081589,0,0.0508942432256071,0,0,0,0,0,0,0,-0.0927990314148153
X5.HK.EQUITY,0,0,0,0,0,0.0101824392869972,0,0.572837354291766,0,0,0,0,0,0,-0.231228831190815,0.0307617079865427,0.216861608180744,0,0.252112496105842,0,0,0,0,0,0,0,-0.157423522332706,0,0,0.127374801479609,0,0,0.194476233711077,0,0,0,0,0,0,0,0,0,0,0,-0.744253010341792,0,0,-0.0912500793506865,0,0
X601988.CH.EQUITY,0.206560541531075,0,0.128603297849695,0,0.0119423845925428,0,0,0,0.0428822724571411,3.46944695195361e-18,0,0,0,0.130538704011753,0,0,0,0.0809230956200203,0,0,0,0,0.371213003633607,0,0,0,0,0,0,0.0232824497863417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706115597076534,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290127129044619,0,0,0,-0.0210985918044723,0,0,0,0,0.0742088696761767,0,0,0,0,0,0,0,0.682397001556879,0,0,0.0266472991285669,0.0941925292278585,0,0,0,0,0,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0.0705551316235573,0,0,0.0510903551468526,0,0,0,-0.00665418125070187
X1299.HK.EQUITY,0,0.203496344454187,0,0,0,0,0,0,0,0,0,0.0605476000042584,0,0,0,0.038153305895623,0.168568403731953,0,0,0.0173999521815308,0,0,0,0,0,0,0,0.159724212373606,0,0,0.0823259074616864,0,0,0,0.0340671441119433,0,0,0,0,0,0,0,0,0,0.0460717372228388,0,0,0,0,0
X601628.CH.EQUITY,0,0.199003926491951,0,0,0.016318746709913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370059868364437,0,-0.00738027331558855,0,0,0,0,0.0864103007299628,0,0,0,0,0,0,0,0,0,0,0.382693846175902,0,0,0,0.216854766160678,0,0.0827588863653716,0,0,0.0144598506906472,0,0,0,-0.00729704666461709
X601328.CH.EQUITY,0,0.00820895720524764,0.129755417399426,0,0,0,0.126720088949274,0,0,0,0,0.0217940045516317,0,0.241924398063723,0,0,0,0,0,0,0,0.23294512884393,0,0,0,0,0,0,0.0543385587287029,0,0,0.0136568561252452,0,-0.00896903251498008,0,0,0.00716621693114247,0,0,0.217078292711749,0,0,0,0,0,0.0186706501786326,0,0,0,0
