,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.16136050460723,0,0.0962086840487153,0,0,0,-0.0790610843301892,0,0,0,0.446473752921822,0,0,0,-0.107968265857315,0,0,0,0,0,0,0,0,0,0,0,0,0.0719349593956671,0,0,0,0,0,0,0,0,0,0.118646969768611,0,0,0,0,0.182425352970621,0,0,0,0.0128165659225397,0,0,-0.0376188722623999
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0
X601939.CH.EQUITY,0.18570515742999,-0.00276373657524835,0,0.282082783079798,0,0.124636585242302,0,-0.0626456238654754,0,0,0,0,0,0,0.0962164329312785,0,0,-0.0215529094820871,0,0,0,0.0940236807938021,0,0,0,-0.102285241889967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471310683601764,0,-0.0182138332467117,0,0,0,0,0,0,0,0.020235419670104,0
X601288.CH.EQUITY,0.430404735083752,0,0.22592116693941,0,0.0909028896021658,0.110487956345779,0,0,0,0,0,0,0,0,0,-0.0393202721422861,0.00467478402626991,0,0,0,0,0,0,0,0,0,0.0121524512134724,0,0,0,0,0,0,0,-0.0646788538967625,0,0,0,0,0.177983324831919,0,0,0,0,0,0,0,0,0.105319581178391,0,0.0832300846355007
X5.HK.EQUITY,0,-0.0897827568714856,0.013749217956134,0.28335868358697,0,0,0,-0.235407285638846,0,0,0,0,0.115173919149554,0,0,0,0,0,0,0,0.593247115330863,0,0,0,0,0.234122613897439,-0.0197339429386109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218197740155117,-0.0831052210176983,0,0
X601988.CH.EQUITY,0.14474236937538,0,0.12506832146254,0.152584011847411,0,0,0,0,0.109451915223928,0,0.103378612030303,0,0,-0.260248656073048,0,0,0,0,0,0,0,0,0.0692603447702966,0,0.248684854131455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116517218509102,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.155406416153314,0,0,0,0,0,0.105436313161236,-0.0194167188741186,0,0,0,0,0,0.319078354693273,0.0985743179642048,0,0,0,0,0.107869379400375,0,4.33680868994202e-19,0,0,0,0,0.0204789717882838,0,0,-0.0374594302426564,0,0,0,0.0992459143777299,0.132987376647562,0,0,0,0,0,0,0,0.0652511596840084,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.034177720840702,0.0696090544572788,0,0,0,0.140513207780725,0,0,0,-0.146559032763785,0,0,0,0.376505475746931,0,0.254056537953407,0,0.0430247988960785,0,0,0,0.10500052910907,0,0,0,-0.00407111160112182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.222415767470062,0.314907103640515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583366832023938,0,0,0,0.0864615232586365,-0.047239106752161,0,0,0,0,0,0,-0.0623424655228556,0,-0.0394180914341626,0.04063434640941,0.0758596311575061,0,0,0,0,0,0,-0.25273323604547,0,0,0,0,0.16626137574173,-0.118758455674075,0,0,0.13657051800012,0,0,0.104682614862359
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504621304646829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
