,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.102886270411272,0,0,0.049793203344364,0,0,0,-0.0598120105333435,0,0,0,0,0,0,0,0,0,0,-0.156808080121031,0,0.0635043151528014,0.578056450907036,0,-0.198431161387413,0.509374831517055,0,6.93889390390723e-18,-0.117053896154546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.194507669736272,0,0,0,-0.0671741475721912,0,0,0.138595080084145,0,0,0,0.0287015711979223,0,0,0,0.0168478313286583,0,0,0,0,0,0,0,0,0.014498187671426,0.154974039538201,0,0,0,0,0.245895255759771,0,0.129443873861315,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0233905864436324,0,0.7912417867148,0,0,0,0.00957032175923869,0,0.0499998121635024,0.063665157105232,0,0.0115705998023845,-0.0623867118157835,0,0,0.0766224744554634,0,0,0,0,0.00403749729084388,0,0,0.0337548639661413,0,0,0,0,0,0,0,0,0,0,0,0,0.109040926178165,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.881050765172524,0,-0.0418813613333457,0,0,-0.10121378352622,0,0,0,0,0,0,0,0.0153488150858565,0,0,0.0266053744555655,0,0,0,0,0.114315554258786,0.0849744316993046,0,0,0,0,0,-0.0202959466795963,0.0659532722382913,0,0,0,0,0,0,0,-0.0206686091804068,-0.130825020354631,0,0,0,0,0,0,0,0,0,-0.0274383247438703
X601628.CH.EQUITY,0.00675332499455452,0,0,3.46944695195361e-18,0,0,0,0,0,0.253870351841498,0,0.128322913648942,0,0,0,0,0,0,0,0.219128860741515,0,0,0,0,-0.104863930446129,0,0,0,0,0,0,0,0,0,0,0.0212531849573775,0,0.294514979126726,0,0,0,0,0,0,0,0.114312738363965,0,0,0,0.265840629619984,0
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0
X601988.CH.EQUITY,0,0,0,0.0871414936332337,-0.0455123548829644,0,0,0,-0.0202453158333628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175512902213375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125877655646855,1.00170948895596,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0560398877592455,0,0,0,0,0.0417961102613168,0,0,0,0,0,0,0,0,0,0,0,0,0.281275604311544,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.130716085416977,0,0,-1.38777878078145e-17,0.120702841148324,0,0.223761784865176,0,0,0,0.0618319147687528,0,0,0,0,0,0,0.0622054488794095,-0.0906076079414057
X5.HK.EQUITY,0,-0.16349612715091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376518064023721,0.42907326745768,0,0,0,0,0,0,0,-0.0867422586875552,0,0,0,0,0,0,0,0.00859976080167966,0.0992603379665417,0,0,0,0.0958728691649049,-0.207350407091636,0
X388.HK.EQUITY,-0.126612651639813,0,0,0,0.192206466990235,0,0,0.0229498336815205,0,0,0,0,0,0,0,0.191472033428871,-0.0877888187766745,0,0,0,0.115115646531068,0,0.278196380267375,0,-0.133962458461727,0.378460125955871,0,0,0,0,0,0,0.212677105672634,0,-0.0585003407951997,0,0,0,0,0,-0.0796639855560877,-0.151428879660716,0.251223464811836,-0.0635434205313088,0,0,0,0,-0.163453695735819,0,0
