,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.452335398163384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189993326519226,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.395782109246004,0,0,0.154590223886931,0,0,0,0.0867450531175668,-0.149303028091419,0,0,0,0,0,0,0,0,0,0,-0.105617133342986,0.0898589791306193,0,1.38777878078145e-17,0,0
X601939.CH.EQUITY,0.159398081157413,0,0,0.276482941105952,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.243831410581411,-0.0677179182093636,0,0,0,0,0,-0.0971494540968323,0.0320268383214277,0,0,0,0.334354900079403,0,0,0,0,-0.0970989399435983,0,0,0,0,0,0,0,-0.0507285788618381,0,0,0,-0.0417710992984305,0,0.0360005346919101,0,0,0,0.135583084544479,0,0
X601318.CH.EQUITY,0.0160048537769101,0,0,0,0.232707529010337,0,0,0,0,0,0,0,0.110460575396667,0,0,0,0,0,4.33680868994202e-19,0.0864214433461399,0,0,0,0,0.112137434315241,0,0,0,0,0,0,0,0,0,0,0.163787401758874,0,0,0,0.0953302674372722,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.236515402546143,0.0472580292093325,0,0.403058249842944,0,0,0,0,0,0.158411148469225,0,0.0975516730733073,0,0,-0.0195317070197346,0.082944795698073,0,0,0,0,0.0144645997133684,0,0,0,0,0,0,0,0.0522641199650471,0,0,-0.0456499260687048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381683062921587,-0.072319400629761,0
X601988.CH.EQUITY,0,0.103376408491817,0,0.342894548642612,0,0,0,0,0,0.288383273455338,0,0,0,0,0,0.260975389109381,0,0,0.0818403249090871,0,0.103826379632808,0.062253918282916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523600385579593,0,0,0,0.0276043416858372,0,0,0,0,0,0,0,-0.227462163699414
X600036.CH.EQUITY,0,0.157909642126049,0.0170381934291911,0,0,0,0,0.0278529176266185,0,0,0,0,0.0638116570272522,0,0,0,0,0,0.0990347397448309,0,0,0,0,0,0.235920550028699,0,0,0,0,0,0,0,0,0.377375210715913,0,0,0,0,0,0,0.0676744889407593,0,0,0,0,0,0,0.0793140888834891,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0208198604985034,0,0.120935025192079,0,0,0.0765977513879229,0,6.93889390390723e-18,0.293967218406804,0,0,0,0,0,0,0.0257859478273496,0,0,0,0,0,0,0.0325718832675948,0,0,0,0,0,6.93889390390723e-18,0,0,0.340556457120709,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0830435667738017,0,0,0,0,0,-0.0938495429053668,0,0,0,0,0.0436970628158174,0,0,0,0,0,0.397241158850045,0,0.207691331141007,0,0,0,0,0,0.0026289958626716,0,0,0,0,0,0,0,0,0,0.0461420883894101,0,0,0,0,0,0,0,0.284512633163932,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132833805445335,0,-0.135325213316055,0,-0.0101557159685864,0,0,0,-0.395458528134153,0.807364362198001,0,0,0.574298230576194,0,0,0.195024037713288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109315882056081,0,0,0,0,0
X601658.CH.Equity,0,0.0263413115727778,0,0.0388868730534065,0.0963568627476668,0,0,0,0,0,0,-0.0345848121877833,0,0.0548537575469733,0,0,0,0,0.140857095271109,0.233548532076899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333191952392804,0,0.134108259184021,-0.15924771120738,0,0,-0.134203291955719,0,0,0,0,0,0,0,0
