,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.1301822008201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842151692754562,0,0.449540170473069,0.327914718715137,0.058838564485982,0,0,0.169886448155888,-0.250663112924532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436484318318616,0,0.0316653599531805,0,0,0,0,-0.0187962395985621
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.112902660257683,0,0,0,0,0,0,0,0.190236971213462,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.107658483111517,0,0.0675059771360674,0,0,0.147461086506857,0.214319163468311,0,0,0,0,0,0,0,0,0,0,0,0.0752509800127508,0,0
X601939.CH.EQUITY,0,0,0,0.809296241442261,0,0,0,0,0,0,0,0,0,0,0,0,0.0953836100758706,0.0367398742223264,0.0757081508189254,0,0,0,0,0,0,0.00896184496020448,0,0,0,0,0.011244901192875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.109874737835073,0,0.853931195705699,0,-0.101415920089023,0,0,0,0,0,0,0,0,0,0,0.0616547549919078,0.0765810109044469,0.0555069261015159,0,0,0.0177296336342954,0,0,0,-0.0272107736169712,0,0,0,0,0,0,0,0,0,0,0.068242258644861,0,0,-0.0523184414358361,-4.33680868994202e-19,-0.127958166192938,0,0,0,0,-0.00331644514895005,0,0,0,0,-0.0876277760512447
X601628.CH.EQUITY,-1.0842021724855e-19,0,0,-3.46944695195361e-18,0,0,0,0,0,0.101905961180182,-0.108283154802213,0.418905783486832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527217566683061,0,0.576968200341546,0,0,0,0,0,0,0,0,0.264922191736067,0.0316851094148824,0,0,0,-0.0230640099004026
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.149192287755392,0.10300908522182,0,0.0325455645889297,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897190233229033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103259318131684,0,0,0.0118114772554102,0,0,0,-0.0197633409955399,1.05084990396009,0.00110915751443919,0
X1299.HK.EQUITY,0,0,0,0,0.210448661222485,0,0,0,0,0.077709186094958,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172516115362767,0.157026637004464,0.324578908860351,0,0,0,0.212931734461488,0.193944717380581,0.120067861664174,0,0,0,0,0,0,0,0,0,0,0,0,-0.164303676948943,0,0.134615137462466,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338752745468812,0,0,0,0,0,0,0,0.275717406533549,0.417995229176021,0,-0.0507481863555171,0,0,0,0,0,0,-0.176774966808099,0,0,0,0,0,0,0,0.0981036487364932,0.0564722202544355,0,0,0,0,-0.0239140554280183,0.0385602562562179
X388.HK.EQUITY,0,0,0,0,0.280813337123215,0,0,0,0.0457012134595506,0,0,0,0,0,0,0.0497477725432648,0,0,-0.228295845200158,0,0,0,0,0,0.43300460503429,0,0,0,0.116048211545733,0.0132769796422655,-1.38777878078145e-17,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.249286963311177,0,0.152380347056118,0.125724634953156,0,0,-0.115687009613107,0
