,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.464072599729395,0.150575318918737,0.125829350553397,0,0,0,0,0,-0.130066391250104,0,0,0,-0.00860527098329126,0,0,0,0,0,0,0,0,0,0,-0.0236102258317175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345832049051129,0,0,0,0,0,0,0,0,0.0906442204879681,0.129388786969515,-0.0356655584907879
X601939.CH.EQUITY,0.211231706958447,0,0,0.273650646713496,0,0,0,0,-0.0324317382192828,0,0.0109710294077877,0,0,0.263315438150456,-0.158109484296178,0,0,0,0,0,0,-6.93889390390723e-18,0.223684993052012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294184827733294,0,0,0,0,0,0,0,0,-0.0554039311260699,0,0,0,0.167733020230571,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0
X601288.CH.EQUITY,0.360893369104513,0,0,0,0.332887662482078,0,0,0,0,0,0.0231135471376879,0,0,0,0,0,0,0,0,0.0744410403725826,0.0308379729697644,0,0,0,0,0,0,0,0,0,0,0,0.0439330942271883,0,0.0879754141370078,0,0,0,0,0.041867580307309,0,0,0,0,0,3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.5008077447752,0,0,0,0,0,0.236302826932237,0,0,0,0,0,0.225111872688728,0.0664357008262839,0,0,0,0.0441276587949112,0,0,0,0,0,0.0870728058866126,0,0,0,0,0,0,0,0,-0.583413891114243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0438273808962867,0,0,0,0,0,0,0.230681385835266,-0.0232722451075327,0,0,0,0.115562560505052,0,0,0.0508664639282435,0,0.152041862009885,0,0,0,0,0,0,0,0,0,0.263211354006588,0,0,0,-0.00697812008945938,0,0,0,0,0.113058610666553,0,0.103430819430212,0.0892093337779977,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0349800083464369,0,0,0,0,0,0,0,0,0.157355876616234,0,0,0.0502691220480053,0.502673399128674,0,0,0,0,0,0.135508214722051,0,0,0,0,0,0,0.0884249019989185,-0.0257281021703208,0,0,0,0,0,0,0,0,0,0,0.0777329803104703,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117226480442195,0,-0.0963037669046405,0,0,0,0,0,0,0.319859344817795,-0.0311980495060293,0,0,0.615110976488159,0,0,0,0,0,0,0,0,0,0.284398388815421,0,0,0,0,0,0,-0.185170536402675,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0307992226596855,0,0,0,0,0,0,-0.172473002288166,0,0,0,0,0,0,0,0,0.24827320825471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32625980160672,0,0,0,0,0,0,0.219016208438274,0.11148988844699,0,0
X601658.CH.Equity,0,0,0,0.16400031987858,0.158017302530483,0,0,0,0,0,0,0,0,0.108821775157963,0,0,0,0,0,0,0,-0.0785905962097745,0,0,0,0,0.0334936063082539,0,0.101088952251546,0,0,0,0,0,0,0,0,0.272070013760612,0,0,0,0,0,0,0,0,0,0,0.425786532440151,0,0
X601328.CH.EQUITY,0.0616394499634269,0,0,0.600362311069234,0,0,0,0,0,-0.0702697819214086,0,0,0.00418033001295391,0,0.0581868773355769,0.017197843480106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151587863894794,0,0,0,0,0.116008018772476,0,0,0,0,0,0,0,0,0,0,0,0,0.0226731441616573,0,0.112747818465042,0
X601166.CH.EQUITY,0,0,0,0,0,0.384746801099888,0,0,0,0,0.0557003557184124,0,0,0,0,0,0.0821647350968946,0,0,0.0290024181669062,0,0,0,0,0,0,0,0,0,0.224937162791929,0.0114223468287841,0,0,0,0,0,0,0,0,0.0121030790762641,0,0,0,0.0343590768391656,0,1.0842021724855e-19,0,0.0462845285552664,0.106168106965611,0,-0.00234249662889144
X388.HK.EQUITY,0,0,0.288181484712445,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0517583391004848,0,0,0,0.0416354379015557,0.132556934203299,0,0,0,0,0,0.0455950426360186,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0590873256237111,0,0,0.0211798903255213,0,0,0
X600000.CH.EQUITY,0.296005920404921,0.0503507434474065,0,6.93889390390723e-18,0.124902869596798,0,0,0,0.108136591553421,0,0,0,0,0,0,0,0.0299796357798699,0,0,0.0523916152527438,0.0784043866982134,0,0,0,0,0,0,0,0.0275513477352195,0,0,0,0.0257629532242034,0,0,0,0,0,0,0.0546511722808841,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0213725778176858,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114195470284259,3.46944695195361e-18,0,0,0.426847059095309,0.0770728396947573,0,0.119461781293935,0,0,0.223338781420838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249206799563906,0,0,0,0,0,0,0.235672390718406,0,0.11987040181125,0,0,0,0.0796205754919528,0,0,0,0.0648394349379238,0,0.0615184822243636,0,0.171425225124715,0,0,0,0
X000001.CH.EQUITY,0,0,0.180000821233184,0,0,0,0,0,0,0,0,0.276704324369308,0,0,0.099530121012571,0,0,0,0,0,0,0,0,0,0,0.138674872212687,0,0,0,0,6.93889390390723e-18,0.0653675037563768,0,0,0,0,0,0.00954334639767082,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0
X16.HK.EQUITY,0,0,-0.0358686826390245,0,0,0,0.171229392087556,0,0,0,0,0,0.117299412867047,0,0,0,0,0,0,0.141816549119114,0,0,0,0,0,0,0,0,0,0,-0.0256238500679427,0,0,0.139840973109383,0,0,0.140526429585646,0,0,0.0906031303216446,-0.142966214799625,0.0267599498789403,0.329154166015551,0,0.0147317360929819,0,0,0,0,0,0
X688.HK.EQUITY,0,0.260299180759271,0,0.0138918640323388,0,0,0,0,0,0.0487917541069577,0,0,0,0,0.0545004461702563,0,0,0,0,0,0,0,0,0,0,0,0.0500251533345501,0.180805990197313,0,0,0.126750077560992,0,0,0,0,0,0.304667182574559,0,0,0,-0.0818165919011961,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0365924053020112,0,0.111918748726278,0.133626881004472,0,0,0,0,0.0695167635486351,0.122945023659124,0.172631421472985,0,0.13925699464425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535909860126401,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0909921225030154,0,0,0.0138871925050811,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.191193014157591,0,0,0,0,0,0,0,0,0,0,0.130544153251254,0,0,0,0,0,0.0888728543438286,0,0,0,0,0,0,0.237784579813438,0,0,0.0449066500546076,0,0.131352221877597,0,0,0,0,0,0,0,0,0,0.0546442341773231,0.0079903527778186
X601601.CH.EQUITY,0,0,0.593847248520745,-1.38777878078145e-17,0,0,0,0,0,-0.126854194597107,0,0,0,0,0,0,0,0.0696342316664164,0,0,0,0,0,0,0,0,0.0490564738965849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151782280471031,0,0,0.108507890164367,0,0,-0.155905042608783,0,0,0.127919312861614,0
