,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.225535809128706,0,0,0.341430202936121,0,0,0,0,0,0.248444925563261,0,0,0,0,0,0,-0.0598383058931073,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.0463115560670726,0,-1.73472347597681e-18,-0.133281909457145,-0.0258213526745238,0.0936609171973396,0,0,0,0.0418003860244339,0,0.104496015438689,0,0,0,0,-0.124881375878899,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.162535907439388,0,3.46944695195361e-18,0,0.0363764518714838,0,0,0.16266233354521,0,0.0817275534793479,0,0,0,0,0,0,0,0,0,0,0,0,0.0801305218066486,0,0,0,0,0,0,0,0,0,0,0.500221965599659,-0.0449750408943897,0.00293889301204889,0,0,0,0,0,0,0,-0.0305769224927545
X601939.CH.EQUITY,0.199231012557654,0,0,0,0,0,0,0,0,0.0065457508453182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425905550294055,0,0,0,0,0,0,0,0.112308284973677,0,-0.0494147452887204,0,0,0,0
X601288.CH.EQUITY,2.16840434497101e-19,0,0,0,0,0,0,0,0.0387034004907804,0,0,0,0,0,0,0,0,0,0,0,0,0.369122342898097,0,0,0,0,0.0177459537608507,-0.0218994603757634,0,0,0,0,-0.0415567872689885,0,0,0,0,0.0549967642620468,0,0.154193534434582,0,0,0,0.0842996605282999,0,0,0,0.0907707252521457,0,0.0952125550715865
X5.HK.EQUITY,0,-0.0453030489298204,0,0.0894930803716077,0,0,0,0,0,0.0346347661865256,0,0,0,0,0.268754175658684,0,0,0.11441948179859,0,0,0.126621693101186,0,0,0.484634459921113,0,-0.0925105311007902,0,0,-0.276329869075313,0,0.109438095776945,0,-0.0583124543910641,3.46944695195361e-18,0,0,3.46944695195361e-18,0,0,0,0,0.140890539802048,0,0,0,0,0,-0.207127099698182,-0.150739136551154,0.013635402022058
X601988.CH.EQUITY,0.153969467370373,0,0,0.362614300667727,0,0,0,0,0,0.103847521735701,0,-0.0191344005159745,0.0185135069909279,0,-0.0386089388780901,0,0,0,0,0,0,0.32104581110052,-0.139143811010811,0,0.0346784338130665,0,-0.0510939272185162,0.188604912913456,0,0,0,-0.0106065302373881,0,0,0,0.0565939153406719,0,0,0,0,0,0,0,0,0,0,0,0.08595081826797,0,0
X600036.CH.EQUITY,0,0.543776730569314,0.034509665405429,0.0966094295916145,0,0,0,0,-0.193200011873647,0,0,0,-0.00196025708886619,0,0,0,0,-0.315271134043558,-6.93889390390723e-18,0,0,0,0,0,0,0.105353749401549,0,0,0.00510681128495913,0,0.254995115228834,0,0,0,0,0,0,0,0,0,0,0.170791971913076,0,0,0,0,0.134336857306367,0,0,-0.169629668099851
X1299.HK.EQUITY,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0359874651434966,0,0,0,-0.0535805099894191,0,0,0.0463663659734688,0.251600027411464,0.0121123067431371,0,0,0,0,0.291752247798748,0,0.273814050030503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151272732048354
X601628.CH.EQUITY,0,0.130039514925975,0,0,0,0,0,0,0,0.0397556558639255,0,0,0,0,0,0.246507657947774,0,0,-0.0247577416804657,0.032780569852723,0,0,0.180534747337189,0,0,0,0,0,-0.0266829863691743,0,0,0,0,0,0,0,0,0.237146751801732,0,0.102261046370691,0,0,0,0,0,0,0,0,0,0.0164006914531649
X601166.CH.EQUITY,0,0,0,0,0,0.332103785426632,0.229214920058703,0,0.0450137323850191,0,0,0,0,0,0,0.605185679097246,0,0,0,0,0,0,-0.502297902211578,0,0,0,0,0.223675990628526,0,0,0,0,0,0.32610346488896,0,0.299726491433946,0,0,0,0.00300569170789938,0,-0.128148982779897,0,-0.150181098292623,0,0,0,0,-0.127300295451087,0.00914492796197327
X601328.CH.EQUITY,0,0.002518009759717,0.0366527178393696,0.214358778395515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208311578127677,0.112825549719788,0,0.143118809455161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.13200312546544,0.115827277560031,0,0,0,0.0582163182424687,0.134830614698983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266456286814908,0,0,0,0,0,0,0,0,0,0.0751661383734935,0,0,0.0937321394759254,0,-0.0474386635728858,0,0,0,0,0,0.0977127952920895,0,0,0
X601319.CH.EQUITY,0,0.000196380949046374,0,0,0,-4.33680868994202e-19,0,0,0.0111419083284915,0,0,0,0,0,0,0,0,0,0,0,0.0275464193715799,0.0745096283858641,0.190678886523161,0,0,0.062806308071095,0,0,0,0,0,0,0,0,0.0551682189630477,0,0,0.08315834002359,0,0,0,0,0,0,0.0412942894678664,0,0,0,0.135278128023719,0
X000001.CH.EQUITY,0,0.216054985628455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16142690376205,0,-0.00428159656846776,0,0.0893720796705145,0,0,0.16960850528471,0,0,0.167598337136652,0,0,0.304712394711734,0,0,0,0,0,0,0,0,0.00818089598513006,0,-0.0488487697807037
X000002.CH.EQUITY,0,0,-0.163375484409236,0,0.140080655754643,0,0,0,0,0,0,0,0,0.20777741832208,0,0.252333093392736,0,0,0,0,0,0,0,0,0,0,0.0494520325763522,0.235803587902644,0.320373342886323,0,0,0,0,0.118794908395918,0,0.22313210655164,0,0,0.0534914682489428,0,0,0.00158167206181541,0,0,0,0,0,-0.437273828802959,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.127042424415588,-3.46944695195361e-18,0,0.227972350786747,0.00169071450337543,0,0.115810894518068,0,0.401522045439506,0.244688930841216,0,0,0,0,0,0,0,0,0,0,0,0.0658922984007464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200266768694038,0,0,0,0,0,0,0,-0.00963240747327006
X16.HK.EQUITY,0,0,0,0,0.0571608840384852,0,0,0.167131262960554,0,0,0,0,0,0,0,0,0,0,0,0.0129939045467587,0,0,0,0,0,0.123632974447916,0,8.67361737988404e-19,0,0.138915701053461,0.0460013966242265,0,0,0,0,0,0,0,0,0,0.342765444598718,0,0,0,0,0,0,0.176442897611952,0,0
X11.HK.EQUITY,0.194723578729185,0,0,0,0.263859083521571,0,0,0.247315953131511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933690483149067,0.310361597546034,0,0,-0.217485800701515,0,0,0,0,0,0,0,0.107574756580702,0,0,0,-0.0664476412769437,0,0,-0.124934570616257,0,0,0,0,0,-0.117944609285504,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0305104453209398,0.450512626359641,0,0,0,0,0,0,-0.151198791026306,0.161052707146165,0,0,0,0,0,0.0254481395725401,0,0,0,0,0.105599804401725,6.93889390390723e-18,0,0,0.0624409463024326,0,0,0,0,0,0,-0.35896496605016,0,0,0.258469406398834,0,0,0,-0.0433203990951744,0,0.462098541659299,0,-0.0731787078926316,0
X267.HK.EQUITY,-0.184238633648455,0,0,0,0.249332628954095,0,0.24840206948502,0,-0.06678575504455,0,0.0314759224566097,0,0,0,0,0,0.0912466205473806,0,0.0351724875511463,0,0,0,0.0347708506253412,0.112780275123163,0,0.125938080928277,0,0,0,0,0,0,0,0.0359479298338035,0,-0.0422883351715841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,-0.236628723932696,0,0,0,0,0,0,0,0,0,0,0.134888959706984,0.27008954613432,0,0,0,0.0559496315795937,0,0,0,0,0,0.347775991984674,0,0,0,0.20212586172719,0,0,0,0,0,0,0,0,-0.0361989445704117,0,0,0.0277669338160414,0,0,-0.225779885733394,0,0,0,0,0,0,0.119751632331041,0.282120252223718
X600016.CH.EQUITY,0,0,0,0,0,0.319942275902984,0,0,0,0,0.0144026543230009,0.0854311239981587,0,0,0.0190543418187461,0,0,0,0,0,0.00219736704751551,0,0,0,0,0,0,0,0,0,0,0,0,0.051022636077345,0.0601809041716816,0,0,0,0,0.0704357408835109,0,0,0,0.451989934857738,0,0,0,0.0281651226512468,0,0
X688.HK.EQUITY,0.131424898285173,0.110910463645177,0,0,0,0.0608042489979934,0,0.137661921586036,0,0,0,0,0,0.0615636274924516,0,0,0,0,0,0,0.11777179669816,0,0,0.0907281927187898,0,0.042760822144107,0,0.3078812253135,0,0,0.127392191287494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499366989798569
X2388.HK.EQUITY,0,0,0,0,0.473362122757891,0,0,0.128152303412265,0.105485481143032,0,0,0,0,0,0,0,0.0238920902787561,0.128125427758389,0,0,0,0,0.148246679617275,0,0,0,0,0,0,0,0,0.134136635792434,0,0,0,0,0,0,0,0.0467793697578945,0.0376402669866259,0.00753415965164854,0,0,0,0,0,0,0,-0.166127678088194
