,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.222837238154774,0,0,0,0,0.372391674491317,0,0,0,0,0,0.0285633261439837,0,0,0,0,0,0,0,0,0,0,0,0.254576950257661,0,0,0,0.0173552363361437,0.0257141494779677,0,0,0.0729572648965442,0,0.0608065067745503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898793479371391,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334757512209875,0.0400443124125471,0,0,0,0,0,0.26205100469458,0.273144849486735,0,0,0,0,0,0,0.208547363680075,0.00364743106458491,0,-0.00411765881109363,0,0,0,0,0,0,0,0.141249009363313,0.229549263529395,0,-0.0422499634070371,0,0,0,0.0791591858133983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.171179923153778,0.0478040966342621,0,0.0606202758225268,-0.13165306823686,0,-0.109182949013736,0.164308809114631,0,0,0.198133108898768,0,0,0,0.159239985599759,0,0,0,0.00383357342643233,0.0366611824389034,0,0.355343186305135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101129977798498,0,0,0,0,0,0,0,0,0,-0.0417153711590944
X601288.CH.EQUITY,0,0,0.102047762264404,0,0,0,0,0.459665709948724,0,-0.060020010361002,0,0.0706234806678303,0,0,0,0,0,0,0,0,0,0,0.14321413601784,0,0,0.0608158885830486,0,0.125257143271809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229245023975823,0,0,0.0124910801710744,0
X1299.HK.EQUITY,0,0,-0.0584778598801103,0,0,0,0,-0.00180920362210758,0,0.16025897849149,0,-0.0945015402978672,-0.0755902720959403,0,0,0,0,0,0,0,0,0,0.161120438163858,0,0,0,0,0,0,0,0,0,0,0.123717603263822,0,0.0531850756804303,0,1.73472347597681e-18,0.22760866352474,0,0,3.46944695195361e-18,0.251394167562837,0,0,0,0,0.0842879158352462,0.183656331386668,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.52510367230686,0,0,0,-0.0079973871556533,0,0,5.42101086242752e-20,0,0,0,0,0.286879642388906,0.135154971477641,0,0.0435003633887442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418331676491437,0,0,0,0,0,0,0,0,0,0,-0.0982237481174967,0.00137312610415355,0,0,0,0,0
X5.HK.EQUITY,0,0.00665502167660591,0.0636088371940027,0,0,0,0,0,0,-0.0888380317402538,0.150854513644056,0,0,0,0,0,0,0,0,0,0,0,0.188851841313784,0,0.0818134276930516,0,0,0,0,0,0,0,0,0.176043291489741,0,0.0456233532486323,0,0,0,0,0.306477404784892,0,0.216635433648477,0,0,0,0.0710394277955886,0,0,0,0
X388.HK.EQUITY,0,0,-1.0842021724855e-19,-0.319651851906935,0,0.256406854486561,0,0,-0.0380547400280982,0,0,0,0,-0.0107261481659653,0,0,0,0.167706575671955,0.263551390167072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598208653586685,0,0,0,0,0,0.167799902798895,0,0,0,1.73472347597681e-18,0,0,0,0.112757223436377,0.0372334897820924,0,0
