,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.106378543521264,0,0.373959483119652,0,0,0.0148012462245741,0,0.154618877461485,0,0,0,0,0,0,0,0,0.15239719066165,0,0,-0.0572111023327604,0,0,0,0,0,0.00490383923490936,0,0,0,0,0,0,0,0,0,0,0.100714921961823,0,0,0,0,0,0,0,0,0,0,0.107289500718226,0,0
X601939.CH.EQUITY,0.362407240708518,0,0,0,0,0,0,0,0,0,0,0.0383667561336313,0,0.496975351041611,0,0,0,0,0,0,0,-0.0338494292032191,0,0,0,0,-0.0344248571912197,0,0,0,0,-1.73472347597681e-18,0,0,0.0631582955323259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235057373808048,0
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.395470470239486,0.0370235167890222,0,0,0.372508083977859,0,0,0,0,-0.0141266986416925,0.102738965850788,0,0,0,-0.00347736500238006,0,0.0630556684866121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316313453747195
X601988.CH.EQUITY,0,0.0372722504023996,0,0.270289520469116,0,0,0,0,0,0,0,0,0,0.0215198152418136,0,0,0,0.109954365922216,0,0.273427893756719,0,0,0,0,0,0,0,0,0,0,0.0540156225426238,0,3.46944695195361e-18,0.0959607751172534,0,0,0,0,0,0,0,0,0,0.00887607433209673,0,0.0854273233916033,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0750180670104078,0,0,0,0,0,0,0,0,0.111685516711653,0,0,0,0.251778370415946,0,0,0,0.513356739439008,-0.0902416019163071,0.0691390524907112,-0.122513558649196,0,0,0,0,0,0,0.107064150939662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430749722337328,0
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.00100637699986185,0.168150414934199,0,0,0,0,0,0,0,0,0,0.212013977009997,0,0,0,0.271429284353379,0.0761400122931787,0,0,0,0,0,0.080269078615553,0,0,0,0,0.297497641107073,0,0,0,0,0,0,0,0.0201575244150691,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176164901842802,-0.0110582961524651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.476153822480249,0,0,0.313397562571658,0,0,-0.101527727538,1.26560809976116,0,0,0,0,0,0,-0.046097126238044
