,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.248573032395734,0,0.246516540318035,0,0,0,0,0,0,0,0,0.261086765286604,0,0,0,0,0.0345405692231282,-0.134775040626186,0,0,0,0,0,0,0,-0.0566422162119824,0,0,0,0,0,0,0,0,0,0,0,0,0.065248529669162,0,0,0,0,0,0,0,0.068852506091023,0,0,-0.011166171044393
X601318.CH.EQUITY,0,0,-0.0958874138391724,0,0,0.0424371322613711,0.0146487832227558,0,0.220191920143519,0,1.73472347597681e-18,0,0.12490501674073,-0.00270934098903957,0,0,0.225120434180682,0,0,0,0,0,0,-0.0719127210059141,0,0,-0.103939943060107,0,0,0,-0.17354644164961,0,0,0,0.257220869836986,0,0,0,0,0.205807044063762,0.284646514706996,-0.229375582083963,0,0.268644410361006,0,0,0,0,0,0,-0.055974655323652
X601939.CH.EQUITY,0.659602221430792,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0833259096842948,3.46944695195361e-18,0.0332695071597095,0,0,0,0,0,0,0,0,0,0,0,0.00168821401941972,0,0,0,0,0,0.0561481369545211,0,0,0.241400786716655,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.496527997353365,0,0.015778112568412,0,0,0.2560942968147,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0741232418644922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17965070438422,0,0,0,0,0,0,0,0,-0.059193432363604
X5.HK.EQUITY,0,-0.173540697756254,0,0.240789755608805,0,0,0,-0.106631294449935,0,0,0,0,0.271193284641699,0,0,0,0,0,0.00264212522880667,0,0.550023177874531,0,0,0,0,0,0,0,0,0,0.184154679778492,0,0.0128434970963312,0,0,0,0,0,0,0,0,0.110598769993299,0,0,-0.117979570117182,0,0,0.0670256373556494,0,-0.0683339699760927,0
X601988.CH.EQUITY,0.184993081936087,0.0381137724529263,0.209919296776201,0,0,0,0,0,0.143298057861315,0,0,0.017086139870362,0,-0.202479352346102,0,0,0,0,0,0,0.0785816087145294,0,0.154370742467232,0,0,0,0,0,0,0,0,0,0,0.0526738841999079,0,0,0.029542221856199,0,0,0.194866384291275,0,0,0,0.0829083578949281,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.186499564832363,0,0,0.0291601697999653,0,0.124309522404335,0,0.364516140452876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555979534506448,0,0.0787730015967741,0.0119913851773402,0,0.0714249344075159,0,0,0,0.0580912364974538,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135285423728063,0,0,0,0.120735684655284,0,0,-0.0793439706824118,0,0,0,0.231233983520377,0,0,0.0624430442626796,0,0,0.0307287986857451,0,0.0316482891243625,0,0.0585869237976121,0,0,0,0,0.0187201737461529,0.250642035408981,0,0.00377075420932458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.356040125909755,0.138270317486456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657675421004804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138556043774408,0,0,0,0,0,0,0,0,0,0,0.0545515110629844,0,0,0.122450176410604
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26226876997433,0,0,0,0,0.0962457068210672,0,0,0,0,0,0,0,0.502171630988893,0,0,0,-0.451850747344678,0,0.266231400591459,0,0,0,0.252908200999,0.0879575563014763,-0.141781537494296,-0.351421482161095,0,-0.309016801340148
