,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0613441742904461,0,0,0,0,0,0,0,0,0,0,-0.00564591116753209,0,0.498475851734682,0.708234627956906,-0.115127378356044,0.033330411484615,0,0,0.202384637898124,0,-0.194013825011605,0,0,0,0,-0.306330821011958,0,0,0,-0.0609079855566361,-0.0200650407342863,0,0,0,0,0,0,0,0,0,-0.0240817083315509
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841187,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527074,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0
X601939.CH.EQUITY,0,0,0,0.826022489493719,0,0,0,0,0,0.0184522126090122,-0.0766590231680813,0,0,0,0,0,0.0687888871921383,0.0735593882213156,0,0,0,0.00170274216475159,0,0,0,0,0.055192782875284,0,0.0301301518180466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217929490877767,0,0,0,0,0.0280935334099445,0.0350512408638054,0
X601288.CH.EQUITY,0,0,0.863920856343264,0,-0.0677819359627429,0,0,0,0,0,0,0,0,0,0,0.0232428249692843,0.0416510343476104,0.160763934655179,0,0,0,0,0,0,0,-0.093782811802229,0.0168922850822041,0,0,0,0,0,0.0268827681879472,0,0,0,0,0,0.0128371884438613,-0.12604984305136,0,0,0,0,0,-0.0276715830117037,0,0,0,0,-0.00850780272641995
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103177750936887,0.0701648474981989,0.412035258277396,0,0,0,0,0,0,0,0,0,0.0376094469196693,-0.0706923955438678,0,0,0,0,0,0,0.0328841992715604,0,0,0,0,0.0700654921898707,-0.162596981152402,0,0.314803675066784,0,0,0,0,0,0.28445102576377,0,0,0.151855747270594,0,0,0,0
X600036.CH.EQUITY,0,0,0.409080894910382,0,0,0,0,0,0.0238683921407404,-0.00648917260282104,0,0,0,0,0,0,0.107016864006658,0,0,0.00471797474991451,0.0121494860265275,0,0,0,0,0,0.185891214663749,0,0.124201859487001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0759394473682507,-0.135243362528769,0.0597644759639706,0,0.0553165019209951,0,0,0,-3.46944695195361e-18,-0.0492015883775412,0,0,0,0,0,0,0,-0.128640798646621,0,0,0,0,0,0,0,0,-0.0212744921710312,0,0,0,0,0,0,0,0,0,-0.0689711248662042,0,0,0.011923257700252,0.0640737848565964,0,0,0,-0.0615149876353752,0,1.05808436088972,0.033222266150931
X1299.HK.EQUITY,0,0.098603887963477,0,0,0.172204050200367,0,0,0,0,0.211775347939717,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230745189906138,0,0,0.325401215631698,0,0,0.20634375837634,0.149669919761594,0.110790292541607,0,0,0,0,0,0,0,0,0,0.0982445491992206,0,0,-0.0898160507635971,0,0.0869171505871994,0,0.0196595876816626,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339592351403432,0,0,-0.313386813663946,0,0,0,0.03575091282704,0,0,0.0641246985493259,0.322323387552044,0.338969761004512,0,0,0,0,0,0,-0.251931342603674,0,0,0,0,0,0,0,0.143590360113504,-0.0533900792616375,0,0,0,0,0,0,0.0647652631209907
X388.HK.EQUITY,0,0,0,0,0.365231445047467,0,0,0,0.0498024033803168,0,0,0,0,0,0,0,0,0,-0.486907553574891,0,0,0,0.276826212403128,0,0.0143715751858733,0.283059597165105,0,0,0.0763598666061064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134019973061903,0.156056935259161,0,0,8.67361737988404e-19,0,0,0,-0.033723905470572
