,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.337712441090373,0,0.160033585143464,0,0.077411492879239,0,0,0.221888968512069,0,0.144775787580455,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0762754522682209,0,0,0,0,0,0,0,0.060171421170076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.408200634248492,0,0,0.199563259745759,0,0,-0.12528787670329,0,0,0.0351315971860316,0,0,0.191869815925937,-0.0375583661033318,0,0,0,0,0,0,0,0,0,0,-0.0064264573116234,0.0150692719628123,0,0,0,0,0,0,0,0,0,0,-0.0231589976822725,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.189978336255892,0,0,0
X601318.CH.EQUITY,0.0239099001249385,0,0,0,0,0,0,0,0,0,0.256875082890452,0,0,0,0,0,0,0,0,0,0,0.178573242913943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192624115099439,0,0,0,0,0,0,0.0600121912904836,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.286787339312438,0.165543663619766,0,0,0.117757508578302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163981641137911,0,0,0,0,0,0,0.00522763176938144,0,0,0,0.0359854257495045,0,0,0.027228787017207,0,0,0,0.108526232915476,0,0,0.0790342871839539,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00340171679833996,0,0.516632205685731,0,0,0,0,0,0.281611813049172,0,0,0,0,0,0.069854130552138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164786297161115,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0351430871785414,0,0,0,0,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0.124077614794073,0,0,0,0,0,0,0,0.0131113616504476,0.0876362123104178,0,0,0,0,0,0,0.054647650100939,0,0,0,0,0,0,0,0.280636370209183,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118234714899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399488917359259,0.203438813043135,0,0,0.0731237679947719,0,0,0.188290254717336,0,0,0,0,0,0,0,0,0,0,0,0.195051303014771,0,0,0,0
X5.HK.EQUITY,0,-0.148945106597739,0,0,0,0,0,0,0,0,0,0,0,0,0.391548572485849,0,-0.122186402023189,0,0,0,0,0,0.637669636660218,-0.874833812691423,0,0,0.74932178815357,0,0,0,0,0,0,0,0,0,0,0,0,0.228653055720037,0,0,0,0,0,0,0,0,0.146479938273303,0,0
X601628.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126519022701547,0,0,0.145072007470559,0,0.126429561246086,0,0,0,0,0,0,0.188097425972371,0,0,0,0,0,0,0,0,0,0,0.0449599059224224,0,0,0.0273075866689381,0,0,0,0,0.249531812060544,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127833051766249,0,0.264201453972926,0,0,0.400664972404902,0,0,0,0,0,0,0.129975953876405,0,0,0,0,0.0891768272432925,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.206316632425181,0,0,0.167635808898829,0,0,0,0,0,0,0,0,0.126970838174262,0,0,0,0,0,0,0,0.138862299970654,0,0,0,0,0.028817620164497,0,0,0,0,0,0,0,0,0,0,0.0725957790192698,0,0.161769662447757,0,0,0,0.131340683730631,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0283562655190091,0.0613112689554046,0,0,0,0.284797356272569,0,0,0,0,0.0764710716146001,0,0,0,0,0.0182434538188262,0.0899284395508737,0,0,0,0.0563611549096502,0,0,0,0,0,0,0,0,0,0.163592118520325,0,0,0,0,0.0283507938877429,0,0.00187111181621556,0,0,-8.67361737988404e-19,0,0,0,0,0.0552078319772045,8.67361737988404e-19,0.11843200021317,0.0336983980456152,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0627615355355658,0,0,0,0,0,0,0,0,0,0.400073976240668,0,0,0,0,0.184807869026715,0,0,0,0,0,0,0.0869361560205341,0,0,0,0,0,0,0,0,0,0.0319461853751638,0,0.0513029498754884,0.0793978131068128,0,0,0,0,0
