,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.221148033812147,0,0,0,0,0,0,0,-0.013284459180877,0,0,0.152550158613735,0,0,0,0.181718675258104,0,0.337805181762578,0,0,0,0.0218389357520605,0,0,0,0,0,0,0,-0.169066476737895,0,0,0,0,0,0,0,0,0,0.166727377639756,-0.0516388252413006,0,0
X601939.CH.EQUITY,0.145748265265356,0,0,0.396169808011323,0,0,0,0,0,0,0,0,0,0.11595445389713,-0.0407303104297545,0,0,0,0,0,0.00688789988854041,0,0,0,-0.101845615944514,0.314547864180762,0,0,0,0,-0.130252316757713,0,0,0,0,0,0,0,-0.0190782224254515,0,-0.042437710274014,0,0,0,0,0,0,0.172450018229588,0,0,0
X601318.CH.EQUITY,0.0445829441917785,0,0,0,0.213303189464876,0.0432760466947544,0,0,0,0,0,0,0.170590773144595,0,0,0,0,0,0,0.137551871433497,0,0,0,0.141291061817983,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0335939614799432,0,0,0,0,0.0662573128265318,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.261596343516877,0.0777815370656069,0,0.226136691767756,0,0,0,0,0,0.370494545448354,0,0.174899811595254,0.0438155018200588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176162237799479,0,0,0,0,0,0,-0.0427017560595875,0,0,0,0,-2.16840434497101e-19,0,-0.123682790464614,0,-0.0600283833635404,0
X601988.CH.EQUITY,0,0.0525690965534169,0,0.383219597296208,0,0,0,0,0,0.321161829984852,0,0,0,0,0,0.101457594446074,0,0.113682425222445,0,0,0,0,0,0,0.166410500116522,0,0.0839450466636326,0,0,0,0,0,0,0,0,0,0,0,-0.56181346432291,0,0.0242977361160243,0,0,0,0,0,0,0,0,0,-0.245353068881931
X600036.CH.EQUITY,0,0.175156897931015,0,0,0,0,0,0,0.0971608347276709,0,0,0,0.0355260905880317,0,0,0,0,0.175154234639359,-0.00181017671664587,0,0,0,0,0.181229473741446,0,0,0,0,0,0,0,0,0.369998101474984,0,0,0,0,0,0,0,0,0,0.0430107541912714,0.00830870158648248,0,0.0893413753681634,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0
X601628.CH.EQUITY,0,0,0.20841682407301,0,0,0.0710911222265603,0,0,0,0,0,-0.219535744472191,0,0,0,0,0.1515714555717,0,0,0,0,0.237307217564949,0,0.0232596275741017,0,0,0,0,0,0,0,0,0,-0.0390205031371905,0.0573425439551323,0,0,0,0,0,0,0.0304588132462783,0,0,0,0,0,0.317029295628768,0,0,-0.015801909705983
X601658.CH.Equity,0,0.145496911985728,0,0,0.0151754678965572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394248620704403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187777198792145,0,0,0.111772248602512,0,0,0,0,0,0,0.00877300729259798,0,0,0,0,0
X601328.CH.EQUITY,0.35648048546772,0,0,0.243650361406599,0,0,0,0,0,0,0,0,0,0,0,0.0897239400529674,0,0,0,0,0,0,0,0,0,0.0498793816169667,0,0,0,0.225034617100267,0,0.0586110137375139,0,0,0.0432136387726373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
