,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.163335469276255,0.0728111140292046,0.0463505045945965,-0.00300702195573871,0,0.354578967309716,0,0,0,0.0765275967990705,0,0,0.0258886757353185,0,0,0,0,0,0,0,0,0,0,0.074748256028669,0.0740210893266868,0,0,0,0,0,0,0,0,0,0,0.104228168319804,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0954102917687086,0.00952275809380242,0,0,0.139455265761113,0,0,0,0.0756663481195712,0,0,0.0416679889552265,0,0,0,0.209802360948102,0,0,0,0,0,0,0,0,0.0642544871067428,0,0.138745784781386,0,0,0,0,0,0,0.092824330858932,0,0,0,0,0,0,0,0,0,0,0.0605550520150568,0,-0.0538334333840055
X601939.CH.EQUITY,0,0,0,0.195507807130702,0,0,-0.101588413753626,0,0,0,-0.0211713279934898,0.143047064247761,0,0,0,0,0,0,0.150935496199822,0,0.0326897001862116,-0.0952010426479042,0,0.0162313949440044,0.125812119626895,0.566164973524324,0,1.73472347597681e-18,0.0354518532919843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.00967750557244529,0,0.126250466711476,0,0,0.0483790973146468,0,0.480443335264646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859608778702231,0,0,0,0,0.119155880163102,0,0,0,0,0,0,0,-0.0208023667854655,0,0,0,0,0,0,0,0,0,0,0,0.120948290255105,0,0,0
X600036.CH.EQUITY,0,0.0268644244939475,0,0,0,0,0.235469004058466,0.0231256334346842,0,0,0,0,0.255512519109619,0,0.172792364297983,0,0,0,0,0,0,0,0,0,0,0.170576775375748,0.254570237424489,0,0,0.0323730828673581,0,0,0,0,0,0,0,0,0.0889737148585511,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.174762900247564,0,0,0,0.0616555704601797,0,0,0.166993457079899,0,0,0,0,-0.132419527956844,0,0,0,0,0,0,0.0798735797624668,0.607788427359045,-0.0495244140810793,0,0,0,0,0,0,0.0935283151141008,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0745504688634337,0,0.0643677566013138,0,0,0,0,0,0.164800083172732,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.179875792877867,0,0.171210060807346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105918075603831,0,0.0735034691507235,0,0.0784875366486169,0.132094183608704,0,0.0883881195101262,0,0,0,0,0
X601988.CH.EQUITY,0,0,-8.67361737988404e-19,0.650799123296341,0.235021826454126,0,0,0,0,0,0.0679865141166987,0,0.0947365189550904,0,0,0,0.0806485719127912,0,0,0,0,-0.0218023844149975,0.0136921226289028,0,0,0,0,0,0,0,0.0313787366106184,0,0,0,-0.0265881445576573,0,0.0146350788944579,0,0,0,0.0876695692450273,0,0,0,0,0,0,-0.0177424397975059,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00930454154927839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134067523691496,0,0,0.174267752917941,0.0841711399402195,0,0,0,0,0.0155459056767354,0,0,0,0,0,0,0,0,0,0.339385907623086,0,0,0,0,0.162972381956252,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0124256214792156,0,0.210028746803174,0,-0.0268610990839526,0,0,0,0,0.113813667617646,0.103006767557228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118593715974621,0.338586644912468,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647058676174974
