,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.105309734333299,0,0,0,0,0,0,0,0,0.118821141132715,0,0,0,0,0,0,0,0,0,-0.185682224526318,0,0,0,0,0,0,0,0,0,0,0.0567847440026951,-0.282284267726787,0,0.0617686989546011,0,0,0.669077499126348,-0.233992507868871,0.061575335244786,0.142049520835827,0,0,0,0,0,0,0.214236263000519
X601318.CH.EQUITY,0,0,0,0,0,0,0.113880102072864,0,-3.46944695195361e-18,0.0256532647836136,0,0,0,0.00811576383081281,0,0.0445597251470435,0,0,0,0,0,0,0,0,0.164926177814393,0,0,0,0,0.0511870608657761,0,0,0,0,0,0,0,0.483467361890344,0,0,-0.0430478337930718,0.042808409865926,0,0,0,0,0,0,0,-0.0143403339061823
X601939.CH.EQUITY,0.409542351433509,0,0,0,0.00782624559200073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114137802965323,0,0,0,0,0,0.151122573271002,0,0.072487556055594,0,0,-0.160485629448024,-0.106882363229895,0,0,0,0.461195129531226,0,0,-8.67361737988404e-19,0,0.0871125722478648,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.110234178754039,0,-0.168132559712207,0.0527527488410565,0,0.355579316686042,0,0.3713530686517,0,0,0,0.0806625475671437,0,0,0,0,0,0,0,0,0,-0.0369513141352105,0.0195445677888364,0,0,0,0,0,-0.47576315635406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540639792399983,0,0
X5.HK.EQUITY,-0.12378858428477,0,0,0,0,0,0,0.0851646652440982,0,0,0.0835469836216283,0,0,0,0.0720533310433133,0.238902239069086,0,0,0,0,0.25426337645993,0,0.41254766783998,0,0.00322400675629351,-0.0223281316875868,0,0,0,-0.343128726040752,0,0,0,0,0,0,0,0,0,0,-0.0579900060881175,0.247085862141309,0,0,0,-0.140022697375197,0,-0.251076701051064,0,0.0886414438476525
X601988.CH.EQUITY,0.173640726948455,0,0.0330953167027902,0.623916185118725,0,0,0,0,0,0,0.103978149286622,0,0,0,0.113974647616139,0,0,0,0,0,0,0.0206860233044525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179308881858869,0,0,0,0,0,0,0.0794165476555352,0,0,0,0
X600036.CH.EQUITY,0,0.447155267000645,-0.0830740499679838,0,0,0,0,0,-0.00546607163373664,0.50946376474213,0,0,0,0,0,-0.145612245054884,0,0.0460921933177575,0.0620942960089032,0,0,0,0,0,0,0.0826894593414705,0,0.0208107149880936,0,0.361904918671112,0,0,0,0,-0.28092115080823,0,0,0,0,0,0,0.101852595509861,0,0,0,0,0,0,0,-0.105230295330695
X1299.HK.EQUITY,0,0,0.00647407418791812,0,0.0889010219576241,0,0,0,0,0,0,-0.0399241539500508,0,0.0539203371689318,0,0,0.149240459383106,0,0,0,0,0,0,0.0440011903412216,0,0.204506346878328,0,0,0,0,0.125111649392382,0.162273747452647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0583794577519418,0,0.0539385162052216,0,0,0,0,0,0,0,0,0,0.32884849001531,0,0,0,0,-0.0237766962419153,0,0,0,0,0.118545928642939,0,0,0,0,0,-0.0584465129791457,0,0,0,0,0,0,0.0447878170091341,0.214994929085417,0.0118092303154184,0,0,0,0,0,0,0,0,0,0.13851466778417,0
X601328.CH.EQUITY,0,0.136657355294712,0.32768160676523,0.0354214087311941,0,0,0.344419197903099,0,0,0,0,0,0,0,0,0,0,0.284856126967876,0,0,0,0.00494278677446321,0,0.0235145826993507,0,0,0,0,0,0,0,0,-0.131051652245438,0,0,0,0,0,0,0,0,0,0,0,0.0377424130365268,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.252486948799333,0,0.126732579653549,0,0,0.0597330279466364,0,0,0,0,0.441918537253323,0,0,0,0,0,0,-0.0503797667384095,0,0,0,0,0,0,-0.00844500973137824,0,0,0,0,0,0,0,0,0,0,0.111410186239032,0,0,0,0,-0.0544150326948468,0,0,0,0,0,0.0801611484434729
