,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.426791955113883,0,0,0,0,-1.73472347597681e-18,0.00332129431634082,0,0,0,0,0.365234984852981,0,0,0,0,-0.0458180037214292,0,0,0,0,0,0,0,0,0,0.0758127735361548,0,0,0,0,0,0,0.000823653847741627,0,0,0,0,0,0,0,0,0.00467840300260553,0,0.111276088128878,0,0,0
X601939.CH.EQUITY,0.143616425725573,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0262606423981236,0,0.263049784189068,0.297118298276479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116492620676482,0,0,0,0,0,0,0,0,0,0,0,0.132343113870331,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377909544959503,0.0839668592792639,0,0,0.313258452948613,0,0,0,0,0,0.111471491478548,0,0,0,0,0.0478391196370504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153543087678172,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.184610035098253,0,0,0,0,0,0,0.186101242890571,0,0,0.0605988730445917,0,0,0,0,0,0,0,0.0322636447189596,0,0,0,0.136917985328307,0,0,0.0167026233756112,0,0,0,0,0,0,0.0651993881319012,0,0,0,0.120338924570183,0,0,0,0,0,0.1192686025446,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.312936613856313,0,0,0.229007635305563,0,0,0,0.702818453241234,0,0,0,0,0,0.68226002838433,-0.646159133502331,0,0,0,0,0.0942305728318995,0,0,0,0,-0.00743116918867617,0,0,0,0,0.0867053635898748,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0
X1299.HK.EQUITY,0,0,0,0,0,0.0643972610344692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174502689935184,0,0,0.100728044968758,0,0,0.0777323463513862,0.0784919149631315,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364315296186064,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.142282350859194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146971842243332,0,0,0,0,0,0.0994846121945566,0,0,0,0.65594210874325,0,0,0,0,0,0,0.743868982248821,0,0,-0.586351761305561,-0.124164228407527
