,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.505921885393909,0.137593614795149,6.93889390390723e-18,0,0.0656903362758949,0,0,0.028658262823739,-0.140840181715092,0.0556167441433247,0,0,-0.0415137617776286,0,0,0,0,0,0,0,-0.00782220790692593,0,0,0,0,0,0,0,0,0.0213432208359674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280756656651356,0,0.0266915384734515,0.0968439577470929,0
X601939.CH.EQUITY,0.415498906059212,0,0,0.206903064547654,0,0,0,0,0,0,0,0,0,0.176922571019873,-0.223003330804377,0,0,0,0,0,0,0,0,0,0,0.237687876436222,0,0,0,0,-0.0079494460352712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106884722163377,0.0218247666773577,0,0
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296164339328688,0.095421388258416,0,0,0.174301913448357,0,0,0,0,0,0,0,0,0.189649885453544,0,0,0,0,0,0.0454363452947076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12089281500024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0964981347861697,0.456613779055324,0,0,0,0,0,0.321864167897496,0,0,0,0,0,0.156507781241741,0,0.085648365336422,0,0,0,0.0966813604105698,0,0,0,0,0,0.0923896442526448,0,0,0,0,0,0,0,0,-0.597282462178075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218232795341816
X600036.CH.EQUITY,0,0.025866035580598,0,0,0,0,0,0,0.0531527100951823,0,0,0,0.146349440841103,0,0,0,0,0.0513028097299189,0,0.0276756231872621,0,0,0.153250419765423,0,0,0,0,0,0,0,0,0.357252088126923,0,0,0,0,0,0,0,0,0.0580163923572549,0,0.0407821277518516,0.18703358059609,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.241109002812097,0,0.049033582066374,0,0,0.122812939024598,0,0,0.260059200044897,0,0,0,0,0.162681934226045,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.193868035791662,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.108715238092301,0,0,0,0,0,-0.142182527211978,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.286246169335693,0.184335878530695,0,0,0.0653753900959268,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0993466219038367,0,0,0,0,0,0,0.232728492937407,0,0.0249010688369306,0
X601658.CH.Equity,0,0,0,0.0229316803067789,0.125238694192613,0,0,0,0,0,0,-0.126014678773676,0,0.207555558402832,0,0,0,0.225910188977433,0,0,0.0878253921473678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271073365765963,0.122904177559187,0,0,0,0,-0.0367628193034435,0,0,0,0,0,0,0,0,0
