,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.374173206765137,0,0.164219814008229,0,0.136716146507926,0,0,0.194878460826211,-0.0547120057490284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923426074178249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554269872259112,0,0,0,0,0,0,0,0,0,0,0.0604343594652948,0,0
X601939.CH.EQUITY,0.402486447295947,0,0,0.315874470870404,0,0,-0.12031822879601,0,0,0,0.0279917796107257,0,0.136429134806598,0,-0.0912954667012726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756680310715794,-0.0249493099755887,0,0,0,0,0,0,0,0.176352898354538,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.216560219164112,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260379833465732,0,0,0,0,0,0,0.181026728844359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258984482202177,0,0,0,0,0.218496813950043,-1.73472347597681e-18,0,0,0,0,0,0.111099338710473,0
X601288.CH.EQUITY,0.500258758958958,6.93889390390723e-18,0,0,0.198598026722152,0,0,0,0,0,0,0,0.0747695390210292,0,0,0,0,0,0,0.0129329254250253,0.118433850838,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0507825271700821,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381103856622785,0,0,0,0,0,0.264979373179971,0,0,0,0,0,0.356554733216361,0.0873571290793718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368410187466454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278494604681567,0,0,0,0,0.0920710277727375,0,0,0,0,0,0,0.010191827754605,0,0,0,0,0,0.043362424825382,0.185151313125279,0,0,0.0916187640837307,0,0,0,0.0159817134354425,0,0,0,0.172707131539466,0,0,0,0,0,0.105441957379379,0.0157016292457397,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0848609038197064,0,0,0.0588446942686596,0.122708327335127,0,0,0,0,0,0,0,0,0,0.024677083171581,0,0,0,0.147117001802697,0,0,0,0,0,0,0,0,0.219904334031294,0,0,0,0,0,0,0.0922903726127757,0,0,0,-1.38777878078145e-17,0.117246379366993,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664270961567337,0,-0.123158745252463,0,0,0,0,0,-0.287527875460904,0.645370680492796,0,0,-1.38777878078145e-17,0,0.777605707219484,0,0,0,0,0,0,0,0,0,0.408959438704312,0,0,0,0,-0.303668035616793,0,0,0,0,0,0,0.155110786632068
X601628.CH.EQUITY,0.000923555368626379,0,0.0973166477562239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652627623030718,0,0,0,0.0417849939941749,0.0260866122145557,0,0,0.131343285670332,0,0.231525606792615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676959455526828,0,0,0,0.251778711355222,0,0.094910170644067,0,0
X601658.CH.Equity,0,0,0,0.0418649280435111,0.197313295613145,0,0,0,0,0,0,0,0.262607872612372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876385169896149,0.173453014493532,0,0,0,0,0,0,0,0,0,0,0.0447276929388999,0,0,0,0,0,0,0,0.352155297870954,0,0,0,0
