,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0357012100757085,0.446817454079921,0,0,0.00326943541495625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592340241511859,0,0,0,0,0,0,0,0,0,0,0,0.245824525107711,0,0,0,0,0,0,0,0,0,0,0.166162095045083,0,0.0517863759166849,0
X601318.CH.EQUITY,0,0,0,0,0.147959602958955,0,0.0357020652573155,0.0952017829033116,0.067559174592497,0,0.0826206754614723,0,0,0.0139811153835658,0,0,0,0,0.125521919527078,0,0.368241435427157,0,0,0,0,0,0,0.121882926231578,0,0,0,0,0,0,0,0,0,0.0414654706855542,0,0,0,0,0,0.0235992460154789,0,0,0,0,0.0141797716152659,0,-0.136833017525246
X601939.CH.EQUITY,0,0.0854239779006896,0,0.165731163360522,0,0,0,0,0,-0.0163906833300343,0,0,0,0,0,0,0,0,0,0.0353696820063104,0,0.844821693852505,-0.227864084841048,0.0450760926569217,0,0,0,0.0433196271113497,-0.167341208306847,0,0,0,-0.0194097005904063,0,-0.04345507057604,0,0,0,-0.0307077898922707,0,0,0,-0.0871988653317151,0,0,0,0,0,0,0,0.0828524834704678
X601288.CH.EQUITY,0.309902323790589,0,0,0,0,0,0.293832323658475,0,0,0,0.0294752661794076,0,0,0,0,0.183684699338781,0,0.00664395603510863,0,0,0,1.73472347597681e-18,0.0307711549761615,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433947257888717,0,0,0,0,0,0,0,0.176373171913246,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.180588265148609,0,0,0,0.0689130319094508,0.0920761832883099,0,0,0,0,0,0,0.208103963284765,0,0,0,0,0,0,0,0,0,0,0.0285823609913286,0.316870358492944,0,0,0,0,0,0.0880262501001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0646234523653321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133199596661692,0,0,0,0,0.227905902101589,0,0,-0.075986078503093,0,0,0,0,0,0,0.101789578335843,0,0,0,0.631141266656594,0,0,0,-0.0628366816005328,0,0.118638122425316,0,0,0,0,0,0,0,-0.0564824279873538
X601988.CH.EQUITY,0.0906237677634947,0,0,0.229797745233373,0.335120411119753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255463162269224,0,0,0,0,0,0,0,0.120353992914227,0.0665834147109801,0,0,0,-0.0229322335084502,0,0,0,0,0.176768419834825,0,0,0,-0.161221311101657,0,0,0,0,0,0,0,0.203425471437774,0
X1299.HK.EQUITY,0,0,0,-0.0455065789829017,0,0,0,0,0,0.139297150753694,0,0,0,-0.169779973617084,0,0,0,0,0,0,0,0,0,0,0,0,0.239686240700513,0,0.0187592152344731,0,0,0,0,0,0,0,0,0,0,0.0979748170019657,0.12837378099254,0.0625079987264855,0,0.0745649657062852,0,0.026511645018455,0.171547115218664,0,0.139057502427877,0,0
X5.HK.EQUITY,0,0.0170420593352028,0,0,0,0,0,0,0,0,0,0,0,0,0.096715460614534,0,0,0,0,0,0,0,0.0557162990727274,0,0,0,0.122719325457916,0,0.618150959957421,0,0.0336798280283663,0.135976494776082,0,0,0,0,0,3.46944695195361e-18,0,0,-0.111753686862272,0.0919852943148506,0.189385718985491,0,0,0,0.10674856459813,0,0.182348761239174,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0808585764885562,0,0,0,0,0,0.0201944540872369,0,0,-0.0491429761491749,0,0,-0.162314261283487,0,0,0.473394570199004,0,0.22642333086489,0,0,0,0.224448652517301,0,0,0.184186463700953,0.213127688259731,0,0,0,0,0.182252002372513,0,0,0,0,0.0554291429717334,0,-0.428861788634579,0,0,0,0,0,0
