,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0246606386573902,0,0,0,0.0259253903407014,0,0,0,0,0,0.228028631559945,0,0,0,0.522151719945069,0,0,0,0,0,0,0,0,0,0,0,0,0.112784935800593,-0.255776002142009,0.477990009861971,0,0,0,0,0,0,-0.0255997908786814,0,0,-0.0335121847060363
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0
X601939.CH.EQUITY,0.340754981310403,0,0,0,0,0,0,0,0,0.0537655638104766,0,0,0,0,0,-0.0387101333788012,6.93889390390723e-18,0,0,0,0,0.266906836692879,0,0,0,-0.102199949531546,-0.196411419230559,0,0,0,0,0,1.38777878078145e-17,0,0,-0.384259846690981,0,0,0,0.182579740583148,0.651612781702624,0,0,0,-0.100323798846049,0,0,0,0,-0.0967594795545028
X601288.CH.EQUITY,0,0,0,0,-0.124399461706499,0,0,0,0.128721782774936,0.00648381736114278,0.334232008558222,0,0,0.296631719375142,0,-0.0751126733459548,0,0,0,0,-0.0918232807784371,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-1.38777878078145e-17,0,-0.0347270457575321
X5.HK.EQUITY,0,0,0,0,0,0.118713752132588,0.398579689806417,0,0,0,0.010641016292094,0,0,0.135098095146984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165960131917669,0,0,0,0,0,0,0,0,0.102211934112334,0,0,0.252753284562133,0,0,0,0,0.0768610917101885,-0.12060277202587,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.188943283517564,0,0.084561243792405,0,0,0,0.148645520513194,0,0,0.160972861441024,0,0,0,0.0594897734032705,0,-0.0462253412648935,-0.0333918925685587,0,0,0,0.0339343749218871,0,0,0,0,0,-0.234569539959934,0,0.181525302987964,0,0,0,0,0,0,0,0,0,0,0,-0.000674431824135157,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.233113939694905,0,0,0,0,0,0,0,0,0,0,0,0,0.219748192894564,0,0.0306797417145337,0,0,0,0,0,0.0546000498238059,0,0.0344318434089821,0,0.0168805768730689,0,0,0,0,0,0,0.215347160089633,0,0,0,0,0,0,0,-0.134548287275813,0,0,0,0,0.168906887634709
X600036.CH.EQUITY,0,0.277740283614624,0,0,0,0,0,0,0,0.397361697206421,0,0,0,0,0,0.0691191822011572,0,0,0,0,0.270008100245505,0,0,0,0,0,0,-0.0388558255141451,0.15303245225271,0,0,0,0,-0.184160018337346,0,0,0,-0.167533572995918,0,-0.0161822361951029,0,0,0,0.243129259685419,0,0,0,0,0,-0.0260037647580061
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0272823302995247,0,0,0,0,0.756048409092922,0,0,0,0,0.000788919085361201,0.0456928965413434,0,0,0,0,0,0,0.113942003376997,0,0,0.00269033368726738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183427202911667,0,-0.220077626429782,0,0,0,0
