,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0.159336720661986,0,0,0,0,0.353149757196587,0,0,0,-0.0913651689881596,-0.0572976751710952,0,0,0,0,0,0,0,0,0,0.054528099916905,0,0,0,0,0,0,0,0,0,0.0972232839285605,0,0,0.0664802679253358,0,0,1.0842021724855e-19,0,0.0215204611825268,0,-0.0515846531499366,0,0,-0.135824885986536,0.084099640171688
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.176645219887387,0,0.0888113018165565,0,0.311140089749129,0,0,0,-0.031845523914051,0,-0.0126928478783564,0,0,0,0,0,0,0,0,0,0.078094287294324,0,0,0,0,0,0,-0.281315909340169,0.247903148969029,0,0.221855570645466,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.308893111281433,0,0,0,0.0468898551181199,0,0,0,0,0,0,0,0,0.124492459516645,0,0,0,0,0,0.137730925359899,0.00443337719728611,0,0,0,0,0.182956556811592,0,0,0,0,0,0,0,0.175326843900093,0,0,0,0,0,0,0,0.00574668163651699,0,0,0,0,0,0,0,0.0379196255305693
X601288.CH.EQUITY,0.0452905371416016,0,0.0840617049223563,0,0.0200290032128569,0.254301299606995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121873835627959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316609703410128,0,0,0,0.229954687768216,0.111843577718107,0,0,0,-5.42101086242752e-20,0,0,0.0257845603875023,0.135374371308578,0,0.139005265507937
X5.HK.EQUITY,0,-0.18515110223882,0,0.439688546928732,0,0,0,-0.104633397472973,-0.0568292684919709,0,0.157877962060863,0,0,0,0,0,0.125421412008282,0.165540966709544,0,0,0,-0.109126902080561,0.460858222113795,0,0,0,-0.0133180515599222,-0.00696149475574224,0,0,0,-0.0657735590624215,0,0,-0.193958557900639,0,0,0,0.0514558304041529,0,0,0,0.207834960342849,0,0,0,0,-0.244227172331515,0,0
X601988.CH.EQUITY,0,0,0,0.285635849569813,0,0,0,0,0.00683367845296466,0.1379101515423,0.181261260388698,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.271999670395109,0,0,0,0,0,-0.0780131958131045,0,0,-0.0405633333569933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109307735596311
X600036.CH.EQUITY,-0.126348857148737,0.235934952180899,0,0,0,0,0,0,0,0,0,0.11122422303945,0,0.200633657851643,0,0,0,0,0.131787675982818,0,0,0,0.106036901337367,0,0,0,-0.030458398726689,0,0,-0.0871959614439193,0,0.334250423427889,0,-0.0703433019817072,0,0,0.105658889095718,0,0,0.0829805378462631,0.040179671810331,0,0,0,0,0,0.0917006188798666,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237092607405179,0.152589738429318,0,0.217771304217495,0.137738867656745,0.0224479778392556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667415300696561,0,0,0,-0.0340277402344293
X601628.CH.EQUITY,0,0,0,0.0152630868728975,0,0,0,0,0,0.0040867972616691,0,0,0,0,0,0.295170261457879,0,0,0,0,0.0225248082835609,0,0.091343561589379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375647966270387,0,0,0,0,0,0,0,0,0,0.0366035713884456
X601166.CH.EQUITY,0,0,0.00307891690225689,0,0,0.229955862428283,0.0386420977328155,0,0,0,0,0,0,0,0,0.233620173485663,0,0,0,0,0,0,0,0,0,0.0920350230739026,0,0,0,0,0,0.335239612092416,0,0.248800483786234,-0.0307453992320684,0,0,0,0,0.162432969875359,0,-0.178846688549421,0,0,0,0,0,-0.0686636668937065,0,0.132963657269125
