,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.65163677390667,0,0,0.0209653672995228,0,0.0614870915789971,0,0,0,0,0,0.0738488595484836,0,0,0,0,0.0486898799232509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562985488533415,0,-0.0374469919721331,0.0433566369869628,0.0199102792772556,0,0,-0.0201509201708198,0,0,0
X601939.CH.EQUITY,0.161814663555632,0,0,0.566690565624825,0,0.0496617291417587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144938152281658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0127580770071725,0,0,0,0,0,0,-2.16840434497101e-19,0.0856618070053879,0.295224657319176,0,0,0,0,0,0,0.141298559689515,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0.0481459597541977,0,0,0,0.0032242144431742,0,0.0667530434939961,0.192061172269156,0,0.0138952639575583,0,0,0,0.0199419352062412,0,0,0.0642714803056539,0
X601288.CH.EQUITY,0.211884599907892,0.225671598704821,0,0,0,0.058964228026971,0,0,0,0,0,0,0,0,0,0,0,0.140305504823703,0,0,0,0,0,0,0.0471786008376637,0,0.121728515677014,0,0,0.0648385292146741,0,0,0,0,0,0,0.0103132421129881,0,0.0569219400824008,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.106818835850283
X5.HK.EQUITY,0,0,0,0,0,0.0404046408901166,0,0.32166182003369,0,0,0,0,0,0,-0.320099291864322,0.221110273129851,0,0,0.118056280630044,-0.125866283040616,0,0,0,0,0,0,0,0,0,0.304654191185263,0,0,0.233327144414762,0.16847731370997,0,0,0,0,0,0,0,0.0548931507968505,0,0,0,-0.47113450231959,0,0,0,0
X601988.CH.EQUITY,0.263639065130265,0,0,0,0,0,0,0,0.114840294820084,0,0,0,0.00632091183901915,0.181154599788818,0,0,0,0,0,0,0,0,0.390005537988687,0,0,0,0,0,0.0475655960510681,0.038514894711967,0,0,0,0,0,0,0,0.0357316247776217,0,0,0,0,0,0,0,0,0,-0.025757545871029,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0282031403477805,0,0,0,0.0323500533434416,0,0,0,0,0,0,0,-0.0222122285852666,0.0377889775322324,0,0,0,0,0,0,0.757626800147192,-0.00619471912776917,0.0323273324135223,0,0,0.103270713534935,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0653836779852171,0.0704323210164341,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.211031396637911,0,0,0,0,0,0,0,0.230867936792306,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.193107268841198,0.125758892015621,0,0,0,0,0.128553618926937,0,0,0,0,0,0,0,0,0,-0.0434590587259867,0,0.0591137572747071,0,0,0,0.0909154883270476
X601628.CH.EQUITY,0,0,0.218319022036216,0,0,0,0.0307741507663244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505686968609515,0,0,0,0,0,0,0,0,0,0,0,0,0.402711258608502,0.231693849701656,0,0,0,0.0293128476865222,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171811940997829,0,0,0,0,0.115083620251711,0,0,0,0,0,0,0.256717787221896,0,0,0,0,0,0,0,0.224864939818682,0,0,0,0,0.0656278918837408,0,0,0,0,0.00607993025738863,0,-0.0058591212423652,0,0,0,0,3.46944695195361e-18,0.198596257662357,0,0,0,0.00222221886567106,0,0,0,0.027850694532542,0,0
X601166.CH.EQUITY,0.183312930475733,0.143030951574843,0,0,0,0,0.122880177490784,0,0.0516993819373789,0,0,0,0,0.177968867261306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106220886667132,0,0,0,0,0,0,0,0,0.0708915075732929,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0842709783978255,-0.181237969077543,0,0,0,-0.102857239360337,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204982997326896,0,0,0.211431084853936,0.151625237048481,0.16838851055434,0.256970342730171,0,0.373676491948844,-0.100954057725314,0,0,-0.0103576470356843,0,0,0.0509577639008784,0,0,0,0,0.0581338066865738,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,-0.0306632631236997,0.0842978768217343,0,0,0,0,0,0,0,0,0.0340989012564939,0.318095113147654,0,0,0,0,0,0,0.028866558267039,0,0,0.29339989652086,0,0.400018098057406,0,0,0,0,0,0,0,0,0,0,0,0,0.0541189647956122,0.299456100655368,0.0836392422339196,0,0,0,0.0328432628288582
X600000.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.173047501034469,0,0,0,0.32741670722345,0,0.105487558231613,0,0,0,0.0694811994233644,0,0.045340742557546,0,0,0,0,0,0.0664522885340192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161749811312596,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.256850081517311,0,0,0,0.138431790553445,0,0.123402827530075,0,0,0,0,0,0,0,0,0,0.302868009867613,0,0,0,0,-0.259689417845731,0.211105401602461,0,0,0,0.157957334837211,0.549462587583684,0,0,0,0,0,0.0068627177815806,0,0,0,0,0,0,0,0,0
