,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.614485799269273,0,0.00946253728838796,0,0,0,0,0.00823191425860322,0.0919643101632797,0.0824566501711657,0,0,0,0,0,0.0214936727044478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103007643888494,0,0,0,0,0.0258962153602604,0,0,-0.0275880529619541,0,0
X601318.CH.EQUITY,0,0,0,0.100240450176249,0,0,0,0,0.0546129313111713,0,0,0,0,0,0,0.0083649929221688,0,0.243062124043021,0,0,0,0,0,0,0,0.0347921732589392,0,0,0.0500229658156955,0,0,0,0.101082441909336,0,0,0,0,0,0,0.19109217237461,0.0866305314259269,0,0,0,0,0,0.0821056092227244,0,0,0
X601939.CH.EQUITY,0.168606447030851,0,0,0.287465261082184,0,0.264808366669894,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086504227491734,0,-0.0112637928888999,0,0.0864478094547693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447453130666779,0,0,0
X601288.CH.EQUITY,0.208081657795685,0,0.197749349883854,0,0,0.0532294377471484,0,0,0,0,0,0,0,0,0,0,0,0.134457220421879,0,0,0,0,0,0,0,0.0989615534912144,0.10975745786166,0,0,0.0115132338612354,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.103718965715353,0,0.0421473345669727,0,0,0,0,0,0,0,-0.0942741466148886
X5.HK.EQUITY,0,0,0,0,0,0,0,0.589478943562401,0,0,0,0,0,0,-0.221773259474497,0.00812945978189365,0.213314525188691,0,0.254221801927426,0,0,0,0,0,0,0,0,-0.16537078543529,0,0.133803996374434,0,0,0.227987253214214,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.738883126882097,-0.00412994959772441,-0.0966540317617273,0,0
X601988.CH.EQUITY,0.156606699384871,0,0.189883279348342,0,0,0,0,0,0.0221750523561962,0,0,0,0,0.135552523052109,0,0,0,0.0936859996985803,0,0,0,0,0.381978828627495,0.0130102177092093,0,0,0,0,0,0.0411729607005456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043736699299319,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.02900830125673,0,0,0,-0.0208161631088599,0,0,0,0,0.0741492025442315,0,0,0,0,0,0,0,0.681864507645589,0,0,0.0267976311185503,0.0936735154283459,0,0,0,0,0,0,0,0,0,0,0,0,0.0705843726898484,0,0.0490549488683048,0,0,0,0,-0.0066544621399673
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422432941698017,0,0,0,0,0.257372412196478,0,0,0,0.168583119186233,0,0,0,0.0707203211569276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.214201862299114,0,0,0,0,0.0313275115769172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570803666745062,0,0,0,0,0,0,0,0,0,0,0.399895066206211,0,0,0,0.230824158294506,0,0.027847689114463,0,0.00139754442677811,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0616367086485268,0,0,0,0.144687424701277,0,0,0,0,0,0,0.203229982943992,0,0,0,0,0,0,0,0.243314694950379,0,0,0,0,0,0,0.0778578377693027,0,0,-2.16840434497101e-19,0.0445750132391296,-0.00710957421743265,0,0,0.00778204342149099,0,0,0.239752234263362,0,0,0,0,0.0361753297836341,0,0,0,0.0161448518481782,0
X601166.CH.EQUITY,0.00632770117477314,0,0.249971297066821,0,0,0,0.0810265909546441,0,0,0.0285939305151895,0,0,0,0.22280801591157,0,0,0,0.109069893304874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146217065671548,0,0,0,0,0,0,0,0,0.0301340224417466,0,0,0,0,0,0,0,-0.0460484043941579
X11.HK.EQUITY,0,0,0,0,0,0,0,0.253938944150466,0,0,0,0,0,0,0,0,0.184001716133442,0.140596957683257,0.209609620471093,0.078513076293702,0,0,0,0,0,0,0,0.153143407601334,-0.159824154462185,0,0.00695231600785825,0,0,0.212960476200757,0,0,0,0,0,0,0,-0.0379074423896365,0,0,0.0566322681928367,0,0,0,0.044965238798976,0.0164085105543731
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.16428029756707,0,0,0,0,0,0,0,0,0,0,0,0,-0.203070933071581,0,0,0,0,0,0.133490565414076,0,0.149343806009718,0.136717901340171,0.300517079283294,0,0.248838647608496,-0.0325969899260148,0,0,0,0.0451994624318773,0,0,0.0844054594054316,0,0,0,0.17722986679422,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0314275834293977,0,0.21319679357688,0.0477836352123751,0,0,0.278038347188161,0.0947249008118893,0,0,0,0,0.0589304826732439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224457471421714,0,0.0189877877710929,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.328083490130407,0,0,0,0,0.132613250604437,0.139925705867087,0,0,0,0,0,0,0,0,0,0.292822131362139,0,0,0,-0.252719337787021,0,0.201382809389463,0,0,0,0.16767609850461,0.553752899724661,0.00698247951681198,0,0,0.00538839959804178,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.051430906650696,0,0,0,0,0,0,0,0,0,0,0,-0.00815894745122324,0.0353264774391699,-0.0210186683732251,0,0,0,0,0,0.0524035481876174,0,0,8.67361737988404e-19,0,0,0.053227705727985,0,0.735492485884888,0,0,0,0,0,0.168999836620169,0,0,0,0,0,0,0,0,0,0.0607634628028214,0
X2388.HK.EQUITY,0,0,0,0,0.0924807621019799,0,0,0.00724829611113737,0,0,0,0.355015142780363,0,0,0,0,0,0,0,0.111578190238663,0.202462880167369,0,0,0,-3.46944695195361e-18,0,0.0060298320898499,0,0,0,0.111785759562454,0,0,0,0,0,0,0,0,0,0,0.101874601526467,0,0,0,0,0,0,0,0.0775856565481241
