,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360929124063385,0,0.308949211438869,0,0,0,0,0,0.0476965797019453,0,0,0,0,0.0514670617596227,0,0,0,0,-0.0444620522780262,0,0,0,0,0,0,0,0.0431124151744619,0,0,0,0,0,0,0,0,0,0,0,0,0.0900585228534235,0,0,0,0,0,0.0588040665016192,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0
X601939.CH.EQUITY,0,0,0,0.283390357527986,0,0.0676918468431546,0,0,0,0,0,0,0,0.459188505919228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0732410982028968,0,0,0.0127564493205282,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355200140047231,0,0.00689428559313912,0,0,0.502557729645353,0.0229828050411966,0,0,0,0,0,0,0,0.033211913173424,0,0,0,0,0,0,-0.0349919367749785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125676921303503,0,0,0,0,0.0922055392857294,0,0.00295936929575519,0.00680606824546493,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.084478515534064,0,0,0,0,0,0,0,0,0,0.131450927972147,0,0,0,0,0,0,0,0,0,0.0797541873152435,0.267021015581421,0,0,0.374299407898381,0,0,0.0199800312456543,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0714335815957685,0
X601988.CH.EQUITY,0.40840138773641,0,0.0659378409038717,0,0,0,0,0,0.0417397288020353,0,0,0,0,0,0,0,0,0.0874723051840621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161211942596869,0,0,0,0.0309768303521898,0,0,0,0,0,0,0,0,0,0,0.202611367617848,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.199489411021674,0,0,0,0.26749796899792,0.0489895037016875,0,0,0,0.210648311280223,0,0,0,0,0,0,0,0,0,0,0.0202264482303001,0,0.0449106094432322,0,0.0313489742602413,0,0,0,0,0.0499737195034188,0,0,0,0,0,0,0,0,0,0,0,0,0.0557301354893745,0.0198114071105697
X1299.HK.EQUITY,0,0,0,0,0,0,0.101045117199773,0,0,0,0,0,0,0,0.425051552114615,0,0,0.133195596788826,0,0.131516405388645,0,0,0,0,0,0,0,0,0.24186369743217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.298410296295551,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0700027234752069,0,0,0,0,0,0,0,0,0.0416620962156224,0,-0.00309234794451049,0,-0.813427616552137,0.367098908111631,0,0,0.535281456075939,0.710576413144961,-0.491062133001516,0,-0.17430514092966,-0.0192962244892914,-0.45892847033125
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62143393345343,0,0,0,0,0,0,0,0,0,0.0425007945924485,0,0,0,0,0,0,0,0.0253125825568753,0,0,0,0,0,0,0,0,0,0.20464143390225,0.0387676318690296,0,0,0,0,0.0430650572578161,0,0,0
X601166.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0.321075086510229,0,0,0,0,0,0,0,0,0,0.142143642070695,0,0,0,0,0,0,0.0286362844433709,1.73472347597681e-18,0.141264732549562,0,0,6.93889390390723e-18,0.251964763968206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107825724764844,0,0,0,0,0
X000002.CH.EQUITY,0.2136881171436,0,0,0,0,0,0,0,0,0.00855475371700369,0.0307439032950207,0,0,0,0,0,0.0143793561086632,0,0.0156471034460672,0,0,0,0,0,0,0,0,0,0,0,0.517885157453784,0.0119884994444617,0,0,0,0,0,0,0.191094623186982,0,0,0,0,0,-0.181218015770673,0,0,0,0,0,0
X600000.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0366049053386125,0,0.488093534256188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299736631699207,0,0,0,0.0687590760187934,0.135920811423824,0,0.0187169312376957
X388.HK.EQUITY,0,0,0,0,0.00248700896093569,0,0.0593335617487777,0.0749641965912235,0,0,0,0,0,0,0,0.138306686211977,0,0,0,0,0,0,0.297460265595274,0,0,0,0,0,0.13340714455066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013518318771408,0,0,0,0
X16.HK.EQUITY,0,0,0,0.11876686320723,0,0,0,0,0,-0.148357188209054,0,-0.0443881693553847,0,0,0.148405401704472,0,0,0,0,0.0368871014803717,0,0,0.369711488753113,0,0,0,0.00559652817175653,0,0,0,0,0,0.130271895946524,0,0,0,-0.0594030095322172,0,0,0,0,0,0.178279048559901,0,0,0,0,0,0.127813191604796,0,0
