,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.207620546706794,0,0.0339662083360687,0,0,0.389570991001884,0,0,0,0,0,0,0.0101280404132995,0,0,0,0,0,0,0,0,0,0,0.251630921360504,0,0.0409097412400694,0,0.00256520947178045,0,0,0,0.0869957259205573,0,0,0,0.0533013905229825,0,0,0,0,0,0,0,0,0,0,-0.0903835367268493,0,0
X601318.CH.EQUITY,0,0,0.165538638414618,0,0,0,0,0,0.220090344337856,0,0,0,0,0.237718612002771,0.162243454747145,0,0,0,0,0.0781222387879518,0,0.0467523019561655,0,0,0,0,0,0,0.0952995317336912,0,0,0.0575564545362777,0,0,0,0,0,0,0,0.0363360015942483,0,0,0,0,0.0383499045747941,0,-0.101244696392225,0,0,0,-0.060775418195136
X601939.CH.EQUITY,0.277171573010602,0.0462263584549663,0,0,4.33680868994202e-19,0,0.0352386927141555,0.319586628547955,0.292782935010368,0,0,0,0,0,0,0.192022530620136,0,0,0.0463820100124883,0,0,0,0,0,0,0,0.124247735145357,0,0.150766807877625,-0.0176719872209236,0,0,0,0.0772114777168861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.17414871349398,0.0525604619949704,0,0.0599520485573955,-0.13025132826088,0,0.164437159335414,-0.108309526890436,0,0,0.195558305728362,0,0,0,0.158549003637347,0,0,0.00383441441714264,0,0.0363793306234523,0,0.354149024494577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100500067524461,0,0,0,0,0,0,0,0,0,-0.0430475252324528
X601288.CH.EQUITY,0,0,0.130514896116931,0,0,0,0,0.537552131336888,0,-0.0503389397686298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128422181582942,0,0,0,0,0.119978302497075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673047669672295,0.03587642205104,0
X1299.HK.EQUITY,0,0,-0.0583660884392053,0,0,0,0,0,0,0.155753192763004,0,-0.0737731462910749,-0.0926859989016055,0,0,0,0,0,0,0,0,0,0,0.15622787307943,0,0,0,0,0,0,0,0,0,0.121754425158234,0,0,0,0.0516027162584988,0,0.223545556380098,0,3.46944695195361e-18,0,0.24491958173462,0,0.0868635793063535,0,0,0.178413512593142,0,0
X601628.CH.EQUITY,0.0640883735883127,0,0,0,0,0,0,0,0,0,0,-0.0249998168940409,0,0,0,-0.0910572404836766,0.164852380415424,0,0,0,-0.00380440181658583,0,-0.12729360635426,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216134818406199,0.469265313673029,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0.134084129311297,0,0,0,0.380328097318794,0,0,0,0,0,0,0,0,0,0,0,0,0.154462683623408,0.389226001552025,0,0,0,0,0,0,0,0,0,0,0,-0.00269981908103145,0,0,-0.0658189165112045,0,0,0,0,0,0,0,0,0,0,0.0138208582859298,0,-0.0438943478486182,0,0,0,0
X5.HK.EQUITY,0,0.0425226065538408,0.0630706628714007,0,0,0,0,0,0,-0.0272358283632333,0.141482206861081,0,0,0,0,0,0,0,0,0,0,0,0,0.142035267256275,0.0321961727163424,0,0,0,0,0,0,0,0,0.166125675090104,0,0,0,0.015844433684535,0,0,0.334748939092378,0,0,0.131200922343981,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.357297103814743,0,0.332625914666396,-0.139436713663266,0,-3.46944695195361e-18,0,0,0,0,0,0,0.142776895802809,6.93889390390723e-18,0.156648859764108,0,0,-0.0836132861287187,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.258507995725035,0,0,0.0564131413159031,0,0.207601017413291,0,0,0,0,0,0.179860629859542,0.0788159246524889,0,0,0.13270430280395,0,0
