,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00581741689048795,0.357440723329501,0,0,0.0816017176429641,0,0,0,0,0,0,0,0,0.0392474840813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319468725614265,0,0,0.203898264805853,0,0,0,0.0252298368376929,0,0,0,0,0,0,0,0,0.206233472145193,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.028733175777982,0.0497581779566296,0,0.1236717528037,0,0.0757523904287815,0,0.0373117867969156,0,0,0,0,0,0.208703875810529,0,0.273092849273052,0,0,0,0,0,0,0,0,0.0980530392282483,0,0,0,0,0,0,0,0.0533238902876118,0,0,0,0,0,0.0306379464807787,0,0,0,0,0,0,-0.124640392476124
X601939.CH.EQUITY,0,0.0865552302540368,0,0.168562583765705,0,0,0,0,0,-0.0162448743016489,0,0,0,0,0,0,0,0,0,0.0362482055194437,0,0.856693648832016,0.045913536744026,-0.230679157951093,-0.169255924117194,0,0,0,0,0.0366922941398106,0,0,-0.0196857707912198,0,0,-0.0442114526247948,0,0,-0.0310376778374578,0,-0.0894401921326604,0,0,0,0,0,0,0,0,0,0.0845248267950301
X601288.CH.EQUITY,0.219518338437043,0,0.0491494106858341,0,0.0448871195550187,0,0.141208029990659,-0.0086152713779395,0,0,0,0,0,0,-0.0387571703584097,0.176322620081174,0,0,0,0,0,0.16135407750162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106913154262654,0,0,0,0,0,0,0.218674907177777,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114391796306733,0,0,0,0,0.17152680469077,0.420362413521372,-0.030620682451764,0,0,0,0,0,0.0104327192551739,0,0.378769837461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768434008249354,0,0,0,-0.0683223389204559
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0
X601988.CH.EQUITY,0.252263549632017,0,0.00199410516471108,0,0,0.354046742631257,0,0,0,0,0,0,0.0516656450113484,0,0,0,0,0,0,0.0268163454856998,0,0,0,0,0,0,0,-0.000875681211266678,0,0.158123704412724,0,0,-0.0684079964644187,0,0,0,0,0,0,0,0,-0.0916288988807288,0,0,0,-0.026569470362443,0,0,0,0.328132389340201,0
X1299.HK.EQUITY,0,0,0,-0.0149066004052974,0,0.024081891554001,0,0,0,0.301465516327643,0,0,0,0,0,0,0.0955237164150304,0,0,-0.0296764281287458,0,0,0,0,0,0.114606903340336,0,0.0569972629203166,0,0,0.0106426140941056,0,0,0,0,0,0,0,0,0,0.136123520443969,0,0.11946412656996,0,-0.0720979454433929,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837787427682652,0,0,0,0,0.153236055766061,0,0,0,0,0.641845835470287,0.063845798133602,0,0,0,0,0.0133583686214891,0.070433748178039,0,0,0,0,0,0,0,0,0.141783113376299,0.0646247850369235,-0.156507957950921,0,0.119948929842607,0,0.089503452498453,0,0.211218719414319,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0494645691640955,0,0,0,0,0,0,0,0,-0.0272396367107845,0,0,-0.128701599945341,0,0,0,0.452297788103583,0.291504452341414,0,0,0,0,0,0,0.177026358367954,0.306533754466137,0,0,0,0,0.207850973364773,0,0,0.0110453643053879,0,1.73472347597681e-18,-4.82283523553159e-05,-0.431298937094454,0,0.0246843987260662,0,0,0,0
