,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.197544016926385,0,0.0211392914196275,0,0,0,0,0,0,0.344046427303574,0.166361519000944,0,0,2.16840434497101e-19,-0.129255527096649,0,0,0,0,0,0,0,0,0,0,0,0.00941339332539768,0.0274495968374878,0,0,0,0.221498152943056,3.46944695195361e-18,0,0,0,0,0.0466058653500757,0,0,0.0834517338611847,0,0,0,0.0237932689175612,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0929878048352413,0,0,0.271267782779253,0,0,0.321186259974579,0,0,0,0.106174689547831,0,0,-0.0326887930229078,0,-0.0631071679961763,0,0.0482388512273397,0,0,0,0,0,0,0,0,0,0,0.110173185191321,0,0,0,0,-0.276574730727242,0,0.138213812297011,0.00940577490848778,0.127032493972942,0,0,0,0,0.0328523980084982,0,0
X601939.CH.EQUITY,0.485917083791273,0,0,0,0,0.18074757952726,0,0,0,0,0,0,0,0.069326413250538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368025100237319,-0.110981674702288,0,0,0.043983310173889,0,0,-0.0473900946056725,0,0,0,0
X601288.CH.EQUITY,0.572690471825176,0.121196148704533,0.199000367337376,0,0.0195605545918925,0.0210971418758355,0,0,0,0,0,0,0,-0.0854704880470322,0,-0.0526143014828782,0,0,0,0,0,0,-0.0689539598409839,0,0,0,0.0141853179588887,0,0,0,0,0.115691422618932,0,0,0,0.0332693730973189,0,0.0518543522536763,0.179080577984164,0,0,0.101224873248998,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0648058091355253,-0.0159150295519814,0.108964094194935,3.46944695195361e-18,0,0,0,-0.105875833381686,0,0,0.195420951612207,0,0,0,0,0,0,0.571582566261187,0,0,0,0,0,0,0,0,-0.193840815817135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213899983305179,0,0,0,-0.0355426115152306
X601988.CH.EQUITY,0.129610442396914,0,0.18536129751518,0.0813203402658619,0,0,0,0,0.0954784325698542,0.0912667399625967,0.138600157347262,0,-0.281175730548816,0,0,0,0,0,-0.0306835585885294,0,0,0.224165634523454,0,0,0,0,0.168092659180768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.273182837055047,0,0,0,0,0,0,0,0,0,0.0873570354404138,0,0.174245624340209,0,0.103592773134579,0,0,0.0056441280019499,0,0,0,0,0.0816831798859355,0,0,0,0,0,0,0,0,0,0.161227303571681,0,0,0,0,0,0.0903944483867983,0.0010016230103314,0,0,0,0,0,0.0663973230741196,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0295008954715266,0.125586769767475,0,0,0,0,-0.0087936520174567,0,-0.0131888537879978,0,2.71050543121376e-20,0.139135889932654,0.234364909984046,0,0,0,0,0.177163580174635,0,0,0,0.222969069057231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165981295559249,0
X601628.CH.EQUITY,0.114484592797168,0.37281788028023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086035848529122,0,0,0,0,0,0,0,0,0,-0.0366035209735916,0,0,0.0838692692234375,-0.244526485833177,0,0,0,0,0,0,0,0,0.237143365702559,0,0,-0.0915126880072787,0.111650435240892,0,0,0,0.147903606257833
X601166.CH.EQUITY,0.210920036746514,0,0,0,0,4.33680868994202e-19,0.210496967029426,0,0,0,0.062883207628709,0,0,0.0847543261937328,0,0.489053867238127,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0120998025002367,0,0,0,0,0,0,0,0,0.0969770027620128
X601328.CH.EQUITY,0,0.010886569141303,0,0.0397382560175179,0,0.120728635922985,0,0,0,0,0,0.350016407278063,0,0,0,0,0,0,0.0807348777334958,0,0.20332201408283,0.0584078856595831,-0.0922880053651937,0.0600249495572526,0.0901544714330282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123039456513899,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0129117931121793,0,0,0,0.0582919794515641,0.172734332922681,4.33680868994202e-19,0,0,0.347329341202876,0,0,0.100980098400091,0,-0.062632975900029,0,0,0,0,0,0.0378422587906685,0,0,0,0,0,0.172782746430789,4.33680868994202e-19,-0.0317197649869699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032854823196652,0.213972225678296,0,0
