,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.213312373854197,0,0,0,0,0.0993071778664991,0,0,0,0,0,-0.216843941345067,0,0,0,0,0,0,0,0,0.222596100420734,0,-0.340860728398626,0,0,0,0.598447570795461,0,0.0359367179381136,-0.248316123947607,0,0,0,0,0,0,0,0.26355838131506
X601318.CH.EQUITY,0,0,0,0,0,0,0.135941019406001,0,0,0.032965022659895,0,0,0,0.0663010885851617,0,0.0176457780706889,0,0.140201041776513,0,0,0,0,0,0,0.0257845258886447,0,0,0,0,0.0826243450404052,0,0,0,0,0,0,0,0,0,0.552020239251108,0.0390121663797592,-0.0676273064715184,0,0,0,0,-0.0492161363083363,0,0,-0.04572707256316
X601939.CH.EQUITY,0.237162074764348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102290876673564,0,0,0,0,0.068463500683199,0,0.0277330331368576,0,0,0,0,0,0,0.34450770923321,0,0,-0.00162062957079349,0,0.118387165606286,0,-8.67361737988404e-19,0,0,0,0.010786788906826,0
X601288.CH.EQUITY,0,0.0447223671438168,0,0,0,0.239852599996829,0.0657281130739117,0,0,0.00149684430189216,0,0,0.101976898014547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230891307839638,0,0,0,0,0,0,0,0,0,0.0451681190057542,0,0,0.0940605358383562,0,0,0,0,0,0,0,0.117621364904507,0,0.14185818244872
X5.HK.EQUITY,-0.146870597727091,-0.293560778491579,0,0.173605742416541,0,0,0,0.0377025790968623,0,0,0,0,0,0,0,0.2637225067864,0,5.42101086242752e-20,0,0.0939594731429822,0.166038279069306,0,0,0.430673860091338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194781875322642,0,0,0,0.208861161303246,0,0.00669746004234028,0,0,-0.0300067787544041,0,0,0,0.055616184598109
X601988.CH.EQUITY,0.192236785384562,0,0.00814387124241574,0.611921883755023,0,0,0,0,0,0,0.107741612345243,0,0.152600072404388,0,0,-0.0903771164336022,0.0989661833787188,0,0,0,0,0.0217512204734991,0,0.0370607919453121,0,-0.0225851898489232,0,0,0.0103032846956214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.563605220357412,0.00284353966176293,0,0,0,0,0,0,0,0,0,-0.0957311627402244,-0.139686702475935,0,0,0,0,0,0,0,0,0,0,-0.00121782131164663,0.27705396441484,0,-0.137170597811613,0,0,0,0,0,0,0,0,0,0,0,0,0.174114201546966,0,0,0,0,0,0.137118219054376,0,0,0
X1299.HK.EQUITY,0,0,0.00153002371728184,0,0,0,0,0,0,0,-0.0879084522123437,0,0,0,0,0.0643886337474797,0.276332593955372,-0.0580707343726491,0,0.0491694281417713,0.292093683618618,0,0,0,1.38777878078145e-17,0.233556880095973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1931646955623
X601628.CH.EQUITY,0,0.184761883290246,0,0.000438295200384409,0,0,0,0,0,0,0.01434514297977,0,0.0261572694689831,0.268838451693678,0,0,0,0,0,0,0,0,0,0,0.0997298214997001,0,0,0,0,-0.0427320563132693,0,0,0,0,0,0,0.0233828805186592,0,-0.0603583451638319,0.170137943276424,0,0,0,0,0,0,0,0,0.107586408253087,0
X601328.CH.EQUITY,0,0.35344664274741,0.316507656627118,0.209618425130142,0.096158601949031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173755939505362,0,0,0.333221927777031,0,-0.124580405934775,-0.041945703336184,0,0,0,0,0,0,-0.0328231839012036,0,0.064725748661836,8.67361737988404e-19,0,0.0242490433849971,0,0,-0.0870974003444497,0,0,-0.373268703258231,0
X601166.CH.EQUITY,0,0,0,0,0,0.301613553283502,0.117868736940198,0,0.203646102514112,0,0,0,0,0.253979918425787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202208473604695,0,0,0,0.224424165030326,0,0,0,0,-0.0745400582148052,0,0,0,0,-0.130954313126887,0,0.161019937599766
