,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.113511013362311,0,0.076085900430523,0,0,0,-0.0760943783137261,0,0,0,0.460658919097611,0,0,0,-0.098649011244221,0,0,0,0,0,0,0,0,0,0,0,0,0.0859810265137937,0,0,0,0,0,0.0162241692267159,0,0.090238921903206,0,0,0,0,0,0.216331303594905,0,0,0,0,0,0,0,-0.0273605695328433
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0
X601939.CH.EQUITY,0.337111327717965,0,0,0.288726801789864,0,0.0969870621211107,0,-0.038137541638028,0,0,0,0,0,0,0.140824128468579,0.0375648627722536,0,0,0,0,0,0,0,0.06966424405238,0,-0.0741616679125399,0,0,0,0,0,0,0,0,0,0,-0.0981944669152714,0,0,0.320403733244834,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0
X601288.CH.EQUITY,0.442998048271707,0,0.226685558153732,0,0.0844574818887545,0.110825253984094,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0393275472742933,0.00431361241428677,0,0,0,0,0,0,0,0,0,0,0.0124007521860033,0,0,0,0,0,0,-0.0679874663443421,0,0,0,0,0.182397562411428,0,0,0,0,0,0,0,0,0.10758850796617,0,0.0823580323317352
X5.HK.EQUITY,0,0,0,0.25075301579946,0,0.109633953211445,0,-0.334992707513923,0,0,0,0,0.0549207781606472,0,0,0,0,0,0,0,0.471337353211453,0,0,0,0,0.399189038373843,0,0,0,0,0,0,0,0.0353757013179886,0,0,0,0,0,0,0,0,0,0,0,0,0.203955591025958,0,-0.106654190740076,0,0
X601988.CH.EQUITY,0.164517016947395,0,0.258531186789679,0.0373067393636071,0,0,0,0,0.111853897615158,0,0.125784722886989,0,0,-0.222799160275749,0,0,0,0,0,0,0,0,0.0482804037146895,0.197357850782355,0,0,0,0.031627129164462,0,0,-0.0513301208859601,0,0,0,8.67361737988404e-19,0,0.0325886321588842,0,0,0,0,0,0,0.114872575754095,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.175987000333838,0,-0.0157286432151713,0.0283889528598054,0,0.212175864111948,0,0.301100657974272,0,0,0,0,0,0.134755504478913,0,0,0,0,0,0,0,0,0,0,0.0755620544234007,0,0,0.0709550489603489,0,0,-6.93889390390723e-18,0.140179940777853,0,0.0302408135731119,0,0,0,0,0,0,0,0,0,0.015335866431167
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0
X601628.CH.EQUITY,0.155958729409981,0.358230965933825,0,0,0.0990704964275088,0,0,0,0,0.0262286416005973,0,0,0,0,0,-0.00155694521817128,0,0.112473545555265,0,0,0,0,0,0,0,0,0,0,0,0,-0.105154198259223,0,0,0,0,0,-0.0403461700633621,0,0,0,0,0,0,0,0,-0.162410307018643,0.0515680160648959,0,0,0,0.186758984440008
X601658.CH.Equity,0,0,0,0,0,0,-0.0609953904428892,0,0.101329879662001,0,0,0,0,0,0,-0.173430187004476,0,0.0631197981251336,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0885114471608512,-0.0624343677504487,0,0,0,0,0,0.0520517356969902,0,0,0,0,0,0,0,0,0,0,0,0,0
