,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.331521726372069,0,0.302205894897476,0,0,0,0,0,0.0615094066026169,0,0,0,0,0.111199986893048,0,0.0334288343000283,0,0,0,0,0,0,0,0,0,0,0.0608102050385647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437829373272617,0,0,0.0011992888930994,0,0
X601318.CH.EQUITY,0.112054006156316,0,0,0,0,0,0,0,0.196035035057017,0,0,0,0,0,0,0,0.229309565655849,0,0.0358706992428222,0,0,0,0,0,0.0292964387483097,0,0,0,0,0,-0.0742761536752707,0.138786321401314,0,0,0.140161578747285,0.0284133194720371,0,0,0,0,0,0,0,0,0,0.0723928638337921,0.0487051791138608,0,0.0905761105344027,0,0
X601939.CH.EQUITY,0.345747331741727,0,0,0,0,0.10335510439012,0,0,0,0,0,0,0,0.412557642938208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666759864194913,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.351968796035722,0,0.00654800412320729,0,0,0.497770586765899,0,0,0,0,0.0122743513994666,0,0,0,0.0417095649974685,0,0,0,0,0,0,0,-0.0314203943333014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173590284192001,0,0,0,0,0.0954430291872585,0,0,0.00721819995573359,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0460353069963189,0,0,0,0,0,0,0,0,0.076972862263772,0.0452728359397178,0,0,0.694331310847551,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.413376014729947,0,0.0226306373126984,0,0,0,0,0,0.015019265373078,0,0.0332233374405881,0,0,0,0,0,0,0,0.0467202785241461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15635335149263,0,0.012632704518494,0,0,0,0,0,0,0,0,0,0,0,0,0.273735358188681,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.159740837804842,0,0,0.297407898899047,0,0.0977931109823452,0,0,0,0.169776498053242,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0795309270534353,0,0.0369785958968824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457864048379102,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788966389620889,0,0,0,0.340737193883944,0,0,0,0.197805226397844,0.125727012409199,0,0,0,0,0,0,0,0,0.195987471503931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.102520532170964,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.131376752190617,0,0,0,0,0.260217373169394,0.137055623502694,0,0,0,0,0.00388958402677706,0,0,0,0.0511681902094028,0,0,0,0,0,0,0,0,0,0.142294136287706,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.204628882351651,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623717548591935,0.12052792515757,0,0,0.975500210338713,0.489849340492905,0,0,-0.336616876025712,-0.114396831029706,-0.461536976977729
