,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0460270895546393,0,0.0869307596318475,0,0,0,0,0,0,0,0,0,0,0.0412450445537893,0,0,-0.259166124361164,0,0,0,0,0,-0.173368026337024,0,0,0,0.824130579673165,0,0,0,0,0,-0.028697460460448,0,-0.0114495876469977,0,0,0,0.174870657079573
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693716,0,0,0,0,0.0250558284767559,0,0,0.0763881371131931,0.0204454900721751,0,0,0,0,0,0.271718161060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.134585856637589,0,0,0,0.0811327514620426,0,0,0,0,0.00612309917985157,0,0,0,0,0,0,0,0.125576664922543,0,0,0.0212558546952538,0,0,0.0527971611097544,0,0,0,0,0.0370066032605772,0.0705181799715709,0,0,0,-0.272089449152338,-0.142083261173522,0,0,0.206838600460383,0,0.474528041609936,0,0,0.115568650128202,0,0,0,0,0,0,-0.0927081381562086
X601288.CH.EQUITY,0,0,0,0,-0.0743879801199238,0,0,-0.637233416205239,0.276570698815404,0.131730741290555,0.518293602169863,0,0,0,-1.38777878078145e-17,0.31112816665613,0,0,0.223458313281916,0,0,0,0,0,-0.469555211559049,0,0,0.00376910107873843,0,0,0.12187800539187,-0.68822936801125,0,0,0,0,0,0,0,-0.416433591929794,0,0.256109781498984,0,0,0,0,0.43799862829988,0,0,0
X5.HK.EQUITY,-0.0652514372337366,-0.0670783946313497,0,0,0,0,0,0,0,0,0,0,0,0,0.517135994705851,0,0,0,0.406367745277453,0,0,0,0,0.0663275520804242,0.169809527584344,0,0,0,-0.0794874190640818,-0.11133484881924,-0.0927231087543763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902310926788,0,0,-0.110176877331387,0,0
X601988.CH.EQUITY,-0.343974042029623,0,0,-0.0185797290607726,0.486766268667369,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00781207261518468,0.725517021637982,0,0,-0.0779694109505422,0,0,0,0,-0.584886506740602,0,0,0,0,0,0,0,0,0,0,0.16156317462935,0,0.142103758165832,0,0,0,0,0,0,-0.034191047938891
X600036.CH.EQUITY,0,0.333001893027184,-0.0817349355704092,0,0,0.00655172862924058,0,0,0,0,0,0.625944195295478,0,0,0,0,0.00631845158025169,0,0,0,-0.17937966984031,0,0,0,0.159282196936656,0,0,0.0131990211509371,0,0,0.0396568501220443,0,0,-0.0308772773765896,0,0,0,0,0,0,0,0,0,0,0.110258118729306,0,0,0,0,-0.441421364610887
X1299.HK.EQUITY,0,0,0,0,0,0.012188749973949,0,0,0.0807797444133121,0,0,-0.089248183776315,0,0,0.0515528625056283,0.106107979511698,0,0,0.165515878254721,0,0,0,0,0,0,0.146047142310528,0,0,0,0,0,0,0.181695406573313,0,0,0,0,-0.0405766958831744,0,0,0,0,0.149377647296752,0,0,0,0,0,0.0144864629784116,0
X601628.CH.EQUITY,0,0.145925676751215,0.0445314006366982,0.0910406345758888,0,0,0,0,0,0,0.0300302517873366,0,0.332684902842662,0,0,0,0,0,0,0,0.0838025187452684,0.0382761338489094,0,0,0,1.73472347597681e-18,0,0,0,0.027068049808876,-0.0526355054488024,0,0,0,0,0.146094401870943,0.206173513726163,0,0,0,0,-6.93889390390723e-18,0.0207720005613489,0,0,-0.183314629895649,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577874456169711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848305414885893,0,0.126239807012286,0.282354753617422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685990100503173,0,0,0,-0.129286501727932,0,0,0.0223790099699509,0,0,-0.0132247246477812,0
