,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0353830063880263,0.175992519755874,0,0.0289130274859666,0.0102430094513464,0,0,0,0,0,0,0,0,0,0,0.225181351119953,0,0,0,0,0.0692891803519951,0,0.0132764056438306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590307966982704,0.0189222528284896,0,0.0289857074142441,0,0,0.0631145078259023,0,0.0335882529468115
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,-0.0923527441242118
X601939.CH.EQUITY,0,-6.93889390390723e-18,0,0.0764830006291738,0,0,0,0,0,0,0.109035273051765,0,0,0,0,0,0,0,0,0,0,0,0.640813448394063,0,0.150098935965884,0,0,0,0.0821484093315537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.334175237678964,0,0.0333245819357067,0,0,0.0151527546750926,0,0.178262339873891,0,0,0.132038192973894,0,0,0,3.46944695195361e-18,0,0.0244026290949092,0,0,0,0,0,0,0,0,0,0,0.123627763847181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12791714373067,0,0,0
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792206062904157,0,0,6.93889390390723e-18,0,-0.0198915702751874,0.214131374346463,0,-0.120384517611215,0,0,0,0,0,0.0422455374428692,-0.000836489226600115,6.93889390390723e-18,0,0,0.686826666302734,-0.0670390988229224,0,0,0,0,0,0,0.0955691347999895,0,0,-0.0762848458931829,0,0.135985211699255,0,0,0
X1299.HK.EQUITY,0,0,-0.0956156467693083,0,0.114061688584093,0,0,0,0,0,3.46944695195361e-18,0.192426072347525,0,0,0,0,0,0,0,0,0.138979475148771,0,0,0,0,0,0.164643974707437,0,0,0,0,0,0.0493313656726522,0,0,0,0,0,0,0.0329748190111577,0.132640015831702,0,0.0862572687055081,0,0.0489521728307442,0.118261885767402,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663321260209742,0.158393505034449,0,0,0,0,0,-0.00367175962292384,0,0,0,0,0,0,0,0,0,0.0842140397483087,0,0,0.237459597844831,0,0,0.00781718222099071,0,-0.023914001910325,0,0.100480409307833,0,0.132663176731939,-0.0107932287215339,0,0,0,0,0,0,0,0,-0.0188364857695889,0,-0.0324704499486082,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00954494751287455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131043689591674,0,0,0,0,0,0.0858035795747667,0.180454130696371,0,0.0160099680055197,0,0,0,0,0,0,0,0,0,0,0.342790547811548,0,0,0,0,0,0.152751545172122,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.085049724234011,0,0.0419132813092586,0.0376620861215151,0,0,0,0,0.0348513114297867,0,0.123162972279672,0,0,0.0439805786042747,0,0,0,0,0,0,0,0.158186239568673,0,0,0,0.39108988568038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-6.93889390390723e-18,0,0
