,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.114104061697544,0,0,0,0,0,-0.00170765250945773,0,0,0,0,0,0,0,0,0,0,0,0.134503506109596,0,0.376274072742907,-0.121031219212213,0,0.0668860650679503,0,0,0,0,0.232326513570638,0,0,0,0,0,0,-0.231393847965455,-0.0317551325987174,0,0,0,0,0,0,0,0,-0.132396772771089,0,0
X601318.CH.EQUITY,0,0,0,0,0.115722124067242,0,0.0659710340836816,0,0,-0.0373565222787864,0,0,0,0.0258553878928998,0,0,0,0,0,0.246001169645542,0,0,0,0,0,0,0,0,0,0.153756357304863,0,0,0,0,0,0,0.499556632538191,0,0,0,0,0,0,0,0,0.0598701952833463,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.820534092114361,0,0.014170276468844,0.044699632224736,0,0,0,0,0,0.0443916732621836,0,0,0,0.0276618435868203,0,0,0,0,0,0.0112247608535624,0,0,0,0,0,0.00392181710123297,0,0,0,0.0142291530769843,0,0,0,0,0,0,0,0,0,-0.0266386933082515,0.0070573944032724,0,0,0,0,0.0233634501745702,0.0621611343815948,0
X601288.CH.EQUITY,0,0,0.899477608356226,0,0,-0.0640899927661864,0,0,0,0,0,0,0,0,0,0.0282080851861368,0,0.144762639179205,0,0,0,0,0,0,0,0,-0.0921381118337914,0.0120223722034239,0,0,0.0133176286071985,0,0,0,0,0,0,0,0,-0.126919743013227,0,0,0,0,0,0,0,0,-0.0240465200549961,4.33680868994202e-19,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.21073194439228,0,0,0,0,0,0,-0.243490150978598,-0.206902256237315,0,0,0.0242955855598585,0,0,0,0,-0.0682429179892104,0,0,-0.0594133387152852,0,0,0,0,0,0,0,0,0,0,0,0,0.035124926098083,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0720064516790982,0.784248805484032,0,0,0,0,0,0,0,0,0,0,0.122294639515662,0,0,0,0,0,0,0,-0.0585536004219674,0,0,0,0,0.0453234303932424,0.247527733711983,0,-0.0863598846578004,0,0,0,0,0.200632584812184,-0.131239704636529,0,0.00919728042455882,0,0,0.0914517065090393,0
X600036.CH.EQUITY,0,0,0.349589884531838,0,0,0,0,0,0,0,0,0,0,0,0,0.160191314552805,0,0,0,0,0,0,0,0,0,0,0,0.187278253069844,0.0225511524886183,0,0,0.230646725296052,0,0,0,0,0.0326596578404579,0,0,0,0,0,0,0,0.0529196503830199,0,0.00155945903671796,0,0,0,0.0428813744363882
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.142848881839334,0.0608157692523434,0,0.115697119206664,0,0,0,0,0,0,0,0,0.0730248223266426,0.0823504744173764,0,-0.249824535596198,0,0,0,0,0.0517999402578995,0,0.247521199798663,0,0,0.0643757321451794,0,0,0,0,0,0,0,0.0963030854997839,0.00950695228597836,0,0,0,0.46638144209204,0,0,0.0148726103713403,0
X5.HK.EQUITY,0,0,0,0,0,-0.264592547119068,0,0,0,0,0,0,0,0,0,0,0.259459530952634,0,0,0,0,0,0,0,0,0.492154726522137,0.118963736651653,0.0451109374028745,0.110559831279887,0.0937618265611465,0,0,0.0240417413094257,0,0,0,0,0,0,0,0,0,0.096581915260862,-4.33680868994202e-19,0.0771584188595014,0,0,0,0,0,0.192114129793023
X388.HK.EQUITY,0,0,-0.0525301370385898,0,0,0.433441391179938,0,0,0,0,0,0,0,0,0,0,0.0314024462515686,0,-0.456263036704036,0,0,0.170712824345251,0,0,0,0,0.284750478914016,0,0,0,0,0,0,0,0,0.223842856843902,0,0,0,0,0,0,-0.276458299413929,0,0,0,0,0,0,0,0
