,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.268443144982965,0.164756082757203,0,0,0,0,0,0,0,0,0,0,0.194228373995484,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.301692206097436,0,0,0.89114940002245,0,0,-0.17732290288088,-0.0394067455225538,0,0.0550883885862936,-0.0306724206798865,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.123855335048687,0,0.192144438675433,0.0157979259543849,0,0,0,0.0345599233329764,0.0652762695832585,0,0,0,0,0.133700270399027,0,0,0.0892760701571359,0.0200127385809449,0,0,0,0,0,0,0,0,0,0,0,0,0.149648855378772,0,0.209663769920478,0,0,0,0.0397368083143944,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.302435559438652,0,0,0,0.156448759552707,0,0,0,0,0,0,0,0,0,0,0,0,0.0520500371327197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144439284298356,-0.113673124915402,0,0.114857649151079,0,0.43203252545604,0,0,0.0770450403489474,0,0,0,0,0,0,0,-0.0188777952884846
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.500577206764365,0.177380995563005,0,0.465886318849693,0,0,0,0.498098467819978,-0.268080620841322,0.108300963689999,0,0,0,0,0,0,-0.18684976104702,0,0,0,0,0,0,0,-0.604212740049204,0,0,0,0,0,0,0,0,0,0,0,0,0.229981202169233,0,0.144662889678427,0,0,0
X5.HK.EQUITY,-0.0310717770263222,-0.0895864815665703,0,0,0,0.0654828203966341,0,0.0293733802431371,0,0,0,0,0,0,0.0845647229879477,0.1123525329007,0,0,0,0.832075925162663,0,0,0,-0.218151167027364,0,0,0.0589398794827809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11955310846826,0,0,0,0,0.123102322808625,0,0.0150536550319671
X601988.CH.EQUITY,-0.293323885995287,0,0,0,0.416317723482772,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.64998909941994,0,0,0,-0.0990492792722442,-0.0461921932723207,0,0,0,0,0,-0.446049991947474,0,0,0,0,0,0,0,0,0,0.147193767917486,0,0,0,0,0,0.0978657249164144,0,0,0,0
X600036.CH.EQUITY,0,0.146990813065994,-0.0848502394621829,0,0,0.0193453443569358,0,0,0,0.321605145586696,0,0.405743236862741,0,0,0,0.0308073507194825,0,0,0,0,0,0,-0.0899315019463381,0.102583271560542,0,0.0446257095611446,0,0,0,0,0,0.0525417622278899,0.0307197501612621,-0.167819192442397,0,0,0,0,0,0,0,0,0.189946459724265,0,0,0,0,0,0,-0.33815432028149
X1299.HK.EQUITY,0,0,0,0,0.23379291221438,0,0,0,0,0,0,-0.0898686528381579,0,0,0,0,0.0250726169925682,0,0,0,0,0,0,0,0,0,0.142147559964015,0,0.124632959798729,0,0,0,0.0979524336024761,0,0,0,0,0,0,0.0211913497416164,0,0,-0.0861200076817517,0,0,0,0,0,0,0.0105816981453373
X601628.CH.EQUITY,0,0.109346767003825,0,0.0191366485980276,0,0,0,0,0,0,0.148395260603891,0,0,0.358948606447482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459826342568105,0,0,0,0,0.0619331772017595,0,0.150712957635921,0,0,0,0,0,0,0,0.0676597556937983,0,0,0,0
X601328.CH.EQUITY,0,0,0.138293828089123,0.0674891042181899,0,0,0.620974197804397,0,0,0,-0.0585245851108073,-2.77555756156289e-17,0,0,0,0,0,0.0226295903003693,0,0,0,0,0,0.276520149700367,0,0,0.274748837882949,0,0,-0.0312339143124936,0,0,0,0,-0.00355241592431142,0,0,0,0,0,0,0,0,0,0,-0.622285099859083,0,0,0,0
