,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.20406786668002,0,0.117082251978208,0,0.0127041514778319,0,-0.0647860736604641,0,0,0,0.369174665214703,0.0829184073071098,0,0,-0.121703419678652,0,0,0,0,0,0,0,0,0,0,0,0,0.0598295823292736,3.46944695195361e-18,0,0,0,0,0,0.15330790749253,0,-0.0602488307247492,0,0,0,0,0.10054696811131,0,0,0,0.0709517361989174,0,0,0,-0.0150185641259561
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.110960844510023,0,0,0,0.0013044402949525,-0.153343410553274,0,0.0898143716489741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220085139302881,0,0,0,0,0,-0.24187642002669,0,0.438368376167718,0.0364142667233035,0.120239732349907,0,0,0,0,0,0.177310170922124,0
X601939.CH.EQUITY,0.202587534511026,-0.0177041031049402,0,0.351033273487889,0,0.0569102941654221,0,-0.0700936033275186,0,0,0,0,0,0,0.129388181749434,0,0,0,0,0,-0.0249574270610281,0.0233422482624894,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041948531618564,0,0,0,0.417487148624074,0,0,0,0.0402211348523464,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.550270622115176,0,0.201365349553125,0,0,0.139879897783321,0,0,0,0,0,0,0,0,-0.160570223708238,0,0.0326351349620548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104474723723756,0,0.0228387925830161,0,0,0,0,0.0702562877347319,0,0,0,0,0,0,0,0,0.151599137640076,0,0.103532018303919
X5.HK.EQUITY,0,-0.0680331232065227,0.020080100749388,0.293317654858569,0,0,0,-0.180219586665785,0,0,0,0,0.138556697645618,0,0,0,0,0,0,0.613373654383473,0,0,0,0,0.179959221681075,0,0,-0.0424582645851899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208012409350845,0,-0.105018092817341,0,-0.0212792633637244
X601988.CH.EQUITY,0.22380401048581,0,0.0206070826647658,0.0707623694672914,0,0,0,0,0.0770554083955123,0,0.0426963580462212,0.182079931055806,0,-0.404610635675633,0,0,0,0,0,0,0,0,0.0149514306708506,0.41453452922503,0,0,0,0.0731027189117981,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.030843511627762,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.171828133044866,0,0,0,0,0,0.0996601438978633,-0.0176312566888613,0,0,0,0,0,0.319343007228462,0.102842678705163,0,0,0,0.105172383168972,-0.0201260594641664,0,0,0,0,0,0,0,0,0,0,0,-0.0235705235928369,0.100365748568791,0,0,0.124594493979975,0,4.33680868994202e-19,0,0,0,0.0702901835704183,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0371247040458524,0,0,0,0,0.208938225024655,0,0,0,-0.158631030970649,0,0,0.307745570270875,0,0.244237510246792,0,0,0.0510786556306502,0,0,0,0,0.108455269762864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10348399144532,0,0,0,0
X601628.CH.EQUITY,0.189789413781413,0.336684266351421,0,0,0,0,0,-0.0926517669256466,0,0,0,-0.0406530974160222,0,0,0,0.0649155217339137,0,0,0.114706992852706,0,0,0,0,0,0,0,0,0,0,-0.0356622806920248,0.00609426957424438,0,0.0535784465858185,0,0,-0.274984823860527,0,0,0,0,0,0,0.234012028170602,0,0,-0.0603548098217918,0.176768576751029,0,0,0,0.125990204776805
X601658.CH.Equity,0,-0.00970973957436963,0,0,-0.0156156747579392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252766479673773,0,-0.0709767211649848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
