,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.365340425808315,0,0.0580092420762529,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0855302847902914,0.140530567631593,0,0,0,0,0,0,0,0,0,0.00146069103713156,0,0,0,0,0,0,0,0.106321225970313,0.0285448262842571,0,0.0823802545717312,0,0,-0.0170740270102406,0,0,0,0.0606820060580318,-0.0333337819219113,0,0,0,0.04459397465169
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.00776165792596132,0,0,0,0,0.075735071109151,0,0,0,0,0.425644811373561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334775567042236,0,0,0.08479026376586,0,0,0,0,0,0,0.0340366759543077,0,0,0,0,0,-0.0837987361390835
X601939.CH.EQUITY,0,0,0,0,0.681196796575306,0,0,0,0,0.0136607082353665,0.242739309287038,0,0,0,0,0.0755679434919802,0,0,0,0.00130011585386662,0,0,0,0.0195987654883226,0,0,0.0228886259781347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461826591217865,0,0,0,0,0,0,0,0,0,0.0285320766344017
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160333716057287,0,0.0669372241095604,0,0,0,0,0,0,0.335275844267697,0,0,0.196744967114477,0,0.0888626418345242,0,0,-0.00443348418740184,0,0,0,0,0,0.160792786387722,0.0343862819065455,0.0767435546430878,0,0,0,0,0,0,0,0,0,0,0,0.150681103210552,0,0,0,0
X601288.CH.EQUITY,0,0,0.954805317464164,0,0,0,0,-0.0643202065143449,0,0,0.0617906608463666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430091775894206,0,0,0,0,0,-0.0114394090180736,0,0,0.00781079425757346,-0.0692546806960064,0,0,4.33680868994202e-19,0,0,0,0,-0.00666360769111954
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.0820802104001527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208624352300923,0,0,0,0.0978935039148629,0,-0.0400440015647016,0,0,0,0,0,0,0,-0.0249162554947196,0,-0.03673178910852,0,0,0,-0.146378749699576,0.90454754163081,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.105874505112516,0,0,0,0,0,0,0,0,0,0,-0.0339946545508936,0,0.252971027510859,0,0,0.103219388035123,0.0432812863515391,0,0,-0.121957813087304,0,0,0,0,0,0,0.0573654958509983,0.0883258170841002,0,0,0,0.137985448153399,0,0.177586790242094,-0.0813009727021582,0,0,0.0612439548454894,0,0,-0.0707150723957787
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.22529604540474,0,0,0,0,0,-0.0474385731487134,0,0,0,0,0,0,0,0.0826421003142021,0.345566592825486,0,0.126026473449647,0,0,0,0,-0.0545608001246471,0,0,0.09179684854017,0,0,-0.0486799367822542,0.147222152134306,0,0.313563971702128,0.0338998553615102,0,0,0,0,0.0682484218090321,0
X388.HK.EQUITY,0,0.112699121468648,0,0.0137282010927728,0,0,0,0.0164916288259962,0,0,0,0.13533688134921,0,0,0,0,0,0,0,0,0.117567643536813,0,0.103916692930772,0,0,0,0,0,0,0.0797056344487787,0,0,0,0,0,0,0.0404106947589753,0.107087510952847,0.307294625394822,0,0,0,-0.319015242406888,0.00529316294825639,0,0,0.265502705597424,-1.38777878078145e-17,0,0,0
X601658.CH.Equity,0.128712885837436,0,0.259631072149274,0,0.0624251592480738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154381892553749,0,0.233405073562332,0,0,0,0,0,0,0,0,0.0417057377545118,0,-0.0498292525694489,0,0,0,0.0723618639192482,0,0,0,0.0750699446242147,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440128858296876,0,0,0.0046798366902571,0,0,0.128263886109746,-0.00938694560273708,0,0,0,0,0,0,0,0,0,0,0,0.225560985901818,0.02372877280445,0,0,0,0,0.208286826651075,0,-0.0100114429867698,0,0,0,0,0,-0.0580382234221423,0.113061495800879,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.050243425571794,0,0.101022904387069,0,0,0,0,0,0,0,0.0730356199807368,-1.6940658945086e-21,0,0,0,0,0,0,0.0779106709824994,0.0583725885966115,0.41075708841826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223440860952341,0,0,0,0.223559525938788,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000771683915468799,0,0.658905467012677,0,0,0,0.0358192648388609,0,0,0,-0.0355686152279812,0,0,0.0310888294368054,0,0,0,0,0,-0.0624024037610052,0,0,0,0,0,0,0,0,0,0.176232498188659,0,0,0,0,0,0,0,0.00314488161715248,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.514024304493997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502195497409266,0,0,0,0,0.218965534230948,0,0.11612930809179,0,0,0.134725811141317,-0.220715120003637,0,0,0,0,0,0,0.0604744561612579,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.240515905613509,0.148807048043667,0,0,0,0.356678945620215,2.16840434497101e-19,0,0,0.181344885560138,0.393808223850585,0,0,0,0,0,0,0.0609789144899301,0,0,0,0,-0.00513793935389144,0,-0.00483207292861291,0,-0.115596962243022,0,0.0872819995302657,0,-0.041586493212716,0,0,0,0,0,0,0,0,0,0.0243883010362758,0,0,0,0,0,0,0.0130438590235607
X601328.CH.EQUITY,0.327681706096943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111980541011001,0,0,0,0,0,0,0.00806975809454021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246981562876701,0,0,0,0,0,0.173450534347165,0,0,0,0,0,0
X600000.CH.EQUITY,0.0881984020370504,0,0,0,0,0,0,0,0,0,0.574592156697304,0,0,0,0,-0.0392297263078369,0,0,0,0,0,0,-0.0310278328510516,0,0,-0.0973201990124234,0,0.0705027619835653,0,0,0,0,0.0563079455921456,0,0,0,0,0,0,0,0.0176611314604526,0,0.684931464417704,0,0,0,0,0,0,0.281499320645658,0
