,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.194795306548246,0,0,0,0,0,0,0,0,0,0,-0.132127055597121,0,0.489830123775784,0.685876960478228,0.0593228594852377,0,0,-0.124275146936248,0,0,-0.0556220746240471,0,0.066829347112033,0,0,0,0,-0.159328787517504,0,0,-0.337842400125845,0,0,0,0,0,0,0,0,0,-0.0247015036128667
X601318.CH.EQUITY,0,0,0,0,0,0.140410498785483,0,0,0,0,0,0,0,0,0,0,0,0,0.358917453187771,0,0,0,0,0,0,0,0,0,0.083535448368858,0,0,0,0,0,0,0,0.42286347434167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.819844223540734,0.0238791202145946,0.0159203542000999,0,0,0,0,0,0,0,0,0,0.000661630065654327,0,0,0,0.0593540681884225,0,0,0,0,0,0,0,0,0,0,0,0.0164191955999067,0.0456715041062462,0,0,0,0.00528194280784248,0,0,0,0,0,0,0,0.0671268497970774,0,0,0,0.0229543317301068,0,0
X601288.CH.EQUITY,0,0,0.879767125938209,0,0.0504227896960847,0,-0.0896534852615562,0,0,0,0,0,0.0147905824694523,0,0,0,0.0507824885267753,0.126553332810256,0,0,0,0,0,0,-0.0843890513634095,0,0.0173342385870293,0,0,0,0.0109615344961362,0,0,0,0,0,0,-0.147140602649073,0,0,0,0,0,0,0,0,0,0,0,-0.00211235411151582,0
X601988.CH.EQUITY,0.0955511168231631,0,0,0,0,0,0,0,0,0,0,0,0,1.27812005953601,0,0,0,0,-0.183948306282916,0,0,0,0,0,0,0,0.101301945895225,0,0,-0.121150595283718,0,0,-0.184066918795672,0,0,-0.230514205300267,0,-0.0387111401126061,0,0,0,0.00173638788910646,0,0.0347421326020291,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0499855646899031,0.356240854585953,0,0,0,0,0,0,-0.000860180532007677,0,0,0,0,0,0.154414500497665,0,0,0,0,0,0,0,0,0,0,0.201594619874061,0,0,0.000766262966751669,0,0,0.218150442784441,0,0,0,0,0,0,0,0,0,0,0.0514292379204421,0,0,0,0,0,0,0.0554554716947237
X601628.CH.EQUITY,-0.0328750688515119,0,0,0,0,0,0,0,0,0,-0.0882916031538677,0.685350369996163,0,0,0.110706766614616,0,0,0,0,0,0,0.0993590130318857,0,0,0,0,0,0,0,0.0385005901453689,-0.0234767445965401,0,0,0,0,0.063785659391857,0.20047642126914,0,0,0,-0.197846957182747,0,0,0,0.122154905251704,-3.46944695195361e-18,0,0,0.106691360079963,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.114294078596533,0,-0.0150797467316552,0.076089990888242,0,0,0,0,0,0,0,0,0.144670247703176,0,0.0502428779551329,-0.236259734229807,0,0,0.0999108644684935,0,0,0.0760336552445608,0.235003618739761,0,0,0.112081473125868,0,0,0,0,0,0,0,0,0,0,0,0.386034799662925,0,0,0,0.115887762886024,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.108442669096837,0,0,0,0,0,0,0,0,0,0.11992861855265,0,0,0,0,0,0.232620172356188,0,0,0.343623807012497,0.129455428913712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822157037072359,0,0.066317521504664,-0.0765204077510853,0,0,0,0,0,0.235706181239162
X388.HK.EQUITY,0,0,0,0,0,0,0.215721224960033,0,0,0,0,0,0,0,0,0,0,0,0,-0.214558674774953,0,0,0,0,0.3545369399346,0,0,0.0659856909672061,0.12364421920583,0,0.0238099872155727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165376618516143,0.0420219561801453,0,0,0.0612778588328229,-0.263991716210189,0
X601658.CH.Equity,0,0,0,0.220329361388183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290510371473282,0.00714711340933016,0,-0.0681329185937177,0,0,0,-0.0428973398157319,0,0,0,0,0,0.0532975967762575,0,0,0,0,0,0,0,0,0,0,0,0.290022678631624,0,0,0,0,0,0,0,-0.00618957748970484
X600030.CH.EQUITY,0,0,0,0,0,0,0.159312687857058,0,0,0.0141660309289436,0,0,0.0296244574635196,0,0.076487803228437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107872095204571,0,0,0,0.661856895678534,0,0,0,0,0,0,-0.0298819566052547,0,0,0.0128820899948403,0.0118454117664068,-0.021089694487924,0.00473239259419097,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212823897187114,0.0105521711621779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327667565242016,0,0,0,0,0.00468147122482896,0,0,0,0,0,0,0,0,0,0,0.0260240561957728,0,0,0,0,0,0.248313192991557,0,0,0.0473814218304567,0,0,0,0
X601166.CH.EQUITY,0,0.0616606810906558,0,0,0.540155180155649,0,0,0,0,0.013462742393784,0.0628877834391378,0,0,0,0,0.0736328493947588,0.0456298661346415,0,0,0.0605438300008778,0,0.0592563748814564,0,0.0610628674510338,0.0713115909886656,0,0,0,0,0,0,6.93889390390723e-18,0.00799765247450783,0,0,0,0,0,0,0,0.0183711852175128,0,0,0,-0.0376101593879228,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.352508528325729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111669390899394,0.167727755382538,0,0,0,0,0,0.083339854601915,0,0,0,-0.0186957072324646,0.0951819165342238,0.238268830794862,0.0184993996639512,0.0663514922736411,0,0,0.0386461892373336,0,0,0.0153603670460111,0,0,0
X600000.CH.EQUITY,0,0,0.140782829823679,0.200947372752988,0.00687911294883297,0.145577752360505,0,0,0,-0.0268539061126908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856686495273637,0,0,0,0,-0.0547887281945841,0,0,0,0,0,0,0,0.698846745589982,0,0,0.264367592648418,0,0,0,0,0,0,0,0,0.0940552448975563,0
X000002.CH.EQUITY,0,0,0.0769108624493763,0.118999967943953,0,0,0.0286257054586097,0,0,0,0,0,0,0.0137216059329039,0,0,0,0.140431234238666,0,0,0,0,0.0489873129463202,0,0,-0.01756332628019,0,0,0,0,0.0215793259398936,0,0,0,0.0382104051738814,0,0,0,0,0,0,0,0,0,0,0,0.124385727003296,0,0,0,0
