,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.29622098356085,0,0.00555779003901259,0,0,0.444310867818461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115306104534877,0,0,0,0.0651398811277759,0,0,0.0179443385870485,0,0,0,0,0,0,0,0.076936674092669,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.140045508106737,0,0.045434530271846,0,0,0,0.181618583545322,0,0,0,0.129318070409222,0,0.127217810268848,0.0180769531616682,0,0.0580787309322316,0,0,0.132134195182118,0,0,0,0,0,0,0,0.0470469724880702,0,0,0,0,0,0,0,0,0,0,0,0,0.0437242205386592,-0.0430554365468801,0,0.105903149992513,0,0.0771114903125631,0,0,0,-0.0556246411747904
X601939.CH.EQUITY,0.419712437989601,0.373428188094102,0,0,0,0,0,0.280706381884638,0,0,0,0,0,0,0,0.0562626488223152,0,0,0,0,0,-0.158540834378574,0.0377703414863961,0,0,0,0,0,0.0606278254749886,0,0,0,0.056759448604544,0,0,0,0,0,-0.294495735541132,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.00916008553735059,0.564679771303252,0,-0.0894814913209782,0,0.0448399013785497,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0846046978134711,0.0810095822068588,0.0761653370350408,0,0,0,0,0.107670456839593,0,0,0,0.0568855076027153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625137112386418,0,-3.46944695195361e-18,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.205583967665485,0,0.0584135708510108,0,0,0,-0.123168178827096,0.182560699041906,0,0,0.144760097152512,0,0,0,0,0,0,0.134393112384146,0,0,0,0.173839262829937,0,0,0,0,0,0,0,0,0,0,0,0,0.00552867372186869,0,0,0,0,0,0,-0.0705730589409884,0,0,0.349312086739104,-0.0212196700147678
X1299.HK.EQUITY,0,0,-0.271978851201302,0,0,0,0,0,0,0.169582467855403,0,0,0,0,0.112122341163747,0,0,0,0,0,0,0,0.0129589195981131,0.07087253606928,0,0,0,0,0,0,0,0,0.230073082663924,0,0,0,0,0,0.191027045000539,0,0.0350075588970735,0.0926912091128881,0.306158231472693,0,0,0,0,0.22803915735514,0,0,0
X601628.CH.EQUITY,0.0876393717530199,0,0,0,1.35525271560688e-20,-4.33680868994202e-19,0,0,0,0,0,0,-0.0634327927013127,0,0,-0.189966806945554,0,0,0,-0.0120101733536306,0,0.172555241555946,0,0,0.0476065077965825,0,-0.101937477665325,0,0,-0.00651487336894935,0,0,0,0.569980507866669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.123773051337538,0,0.100252713238013,0.31832926908449,0,0,0,0,0,0,0,0,0.273263220502262,0,0,0,0.0902396362677576,0,0,0,0,0,0.00931553656321725,0.0196611179259855,0,0,8.67361737988404e-19,0,0,0,0.171165608749071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.289366733313781,0,0,0,0,0,0,0,0,0,0,0,0,-0.067507433508284,0,0,0,0,0,0,0,0,0.354525793079979,0,0.0918163046167707,0,0.132488475584033,-0.017867074905837,0,-0.0514072060901683,0,0.0759152112280937,0,0,0,0,0,0,-0.0731681668109775,0.221304168874108,0,0.0905897407667995,0,0,0,0.109461281991837,0,0,-0.0695583938654779,0
X388.HK.EQUITY,0,0,0,0,-0.281241096114912,0.272627110144753,0,0,0,0,0,0,0,0,0,0.0177801168554242,0,0,0,-0.105497479928376,0,0.430058095551993,0,0,0,0.0134617194733603,0,0.00853116205039698,0,0,0,0,-0.191072870344075,0,0,0,0,0,0.126373378690379,0.0941296532448417,0,0,0,0,0,0,0,0.0695818421083435,0,0,0
