,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.238415133808803,0,0,0,0.342691434228453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263294792916329,0,0,0.017010751977532,0,0,0,0.0119238111350252,0.0790277219864527,0,0.0778354560855545,0,0,0,0,0,0,0,0,0,0,0,0,0.0107796683788106,-0.0922678155095285,0,0
X601318.CH.EQUITY,0,0,0,0.192272730394043,0,0,0,0,0.0733373417712495,0,0,0,0.0872682247265625,0,0.0282994992845371,0,0,0,0.0594301435739096,0.165160871712461,0,0.0993855242285225,0,0,0,0,0,0.185297406437352,0,0,0,0.0650097502249981,0,0,0,0,0,0,0,0,0,0,0,0.0038418943898534,0,-0.0582172773444326,0,0.0277182456751495,0,0,-0.0656473200620953
X600036.CH.EQUITY,0,0,0,0,0,0.161053721911143,0,0,0,-0.0153896452193559,0,-0.0274714403358523,0.068016702911717,0,0,0,0.126960353389022,0,0.0206110935748691,0,0,0,0,0,0.00221948329420638,0.454124375580752,0,0,0.120412934440648,0,0,0,0,0,0,0,0,0,-0.138630185103242,0,0,0,-0.0178588743782617,0,0,0,0,0,0,0,-0.0715491825323078
X601939.CH.EQUITY,0.525704728540077,0.109527440208337,0,0,0,0,0,0,0.129888176254283,0,0.199393623753359,0,0,0,0,0,0,0.147276984027028,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.161626195957495,0,0,0,0.0152805383501831,0,0,0,0.00285221129928466,0,0.0805471762080819,0,0,-0.109341063549131,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0475613763381651,0,0.142531136959068,0,0,0,0.528071883735713,0,-0.0152729970416643,0,0,0,0,0,0,0,0,0,0,0,0,0.0661877526385509,0,0.0983681763316511,0,0,0,0.0434958220284601,0,0,0.00435409453468037,0,0,0,-0.0379869192521974,0,0,0,0,0,0,0,0,0,0,0,0,0.0516846854557976,0,0.0678704581539973
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0682944632222297,0,0.154642818320654,0,-0.0313466674214514,-0.0291802115664114,0,0,0.101516171037772,0,0,0,-0.0656937715141088,0,0,0.110019343585359,0,0,0,0,0,0,0,0,0,0.0487788502126415,0,0,0,0,0.0299122904687905,0,0.175663033781755,0,0.169721664715787,0.135448238557192,0,0,0,0,0,0.258712239853672,0,0.0564072402259715
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17949459038545,0,0,0,0,0,0.0450124240016471,-0.0453554957491853,0,0,0,-0.0629752426564545,0,0.175131886708069,-0.0768775325183933,0,0,0,0,0,-0.00952860825330563,0,0,0,0.0630767314777696,0,0,0,0.347228434121359,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.163462674449347,0,0,0,0.425642595152721,0,0,0,-0.0398348495097167,0,0,0.0801475011115484,-0.075446785971792,0,0,1.73472347597681e-18,0,0.0609575393018122,0,0,0,0,0,0,0.0276014320130547,0,0,0,0,0,0,0,-0.121985289158686,0,0,0,0.00441741310470239,0,0,0,0,0.145944736707663,0,0.188429282383719,0,0,0,0,0,0,-4.33680868994202e-19
X5.HK.EQUITY,0,0.166270054437451,0,0,0,0,0,0,0,-0.162219547462958,0.0379654387928765,0.101834473387273,0,0,0,0,0,0,0,0,0,0,0.247161665331299,0,0,0,0.148401462321233,0,0,0,0,0,0.138102802099858,0,0,0,0,0,0.233928618027593,0.0522277474455318,0,0,0.136456445757572,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.173101710977506,0,0.0625751783135954,0,-0.129997160871633,0,-0.142535367831985,0,0,0,0,0,0,0,0,0,0,0,0,0.0876490960419704,-0.0407506513386222,0,0,0,0,0,0,0,0,0,-0.242398481829385,0,0,0,0,0.242940883152385,0,0,0.135246869596314,0,0,0,0.291721713256745,0,0,0,0.166348515088742,0,-0.0139685749372045
