,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0899984917602576,0,0,0.236797413607851,0,-0.01415105738526,0,0,0.145332947816368,0,0,0,0,-0.0392683653506753,0,0,0,0,0,0,0,0,0,0,0,0.186106369117903,-0.0917073681165139,0,0,0,0,0,0,0,0,0,0.075421226296047,0,0,0,0,0,0,-0.0797096719955568,0,0,0,0.0776448141529236
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18000142995316,0,0.0732413944568875,0,0.290058052657564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793646784990804,0,0,0,0,0,0,-0.274097058197156,0.251498312350885,0,0.00112279341670128,0.208416808860446,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.305502063704028,0,0,0.122739244887256,0,0,0,0,0,0,0,0,0,0.18495744377925,0,0,0,0,0,0.153694155455859,0,0.0824981011105541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304928483570835,0,0,0,0,0,0,-0.0622352512516004,0,0,0,0.0876168181891812
X601288.CH.EQUITY,0.241467837995177,0.0336936972020583,0.180663659636551,0,0.0381032008708563,0.212553555590586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319361613400134,0,0,0,0,0,0,0,0,0,0,0,0,0.140826461316851,0,-0.0571446484560141,0,0.0920111575137004,0.10699867837918,0,0,0,0,0.0351470043596188,0,0,0,0.0729263522892948,0,0.0823465365841865
X5.HK.EQUITY,0,-0.175656256668822,0,0.470070451424977,0,0,0,-0.169861683311846,0,0,0,0,0,0,0,0,0,0,0,0.080554361628177,0,0.524861451752117,0,0,0,-0.0845230251844271,0,0,0,0,0,0,0,0,0,-0.159914497962124,-3.46944695195361e-18,0,0,0,0,0.108385606536968,0,0,0,0,-0.0575065590255059,-0.182361900754472,0,0
X601988.CH.EQUITY,0,0,0.0973984305659549,0.174849886583984,0,0,-0.0508860462322122,0,0.028129482097026,0.212316000713711,0.153074940215003,0,0,-0.0412312775542324,0,0,-0.163963642144661,0,0,0,0,0,0,0.468117570995815,0,0.0443559476172999,0,-0.0379172816086751,0,0,0,-0.0671044208662001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270563269632083,0,0,0.0739187411272377
X600036.CH.EQUITY,-0.0611493410518622,0.311838175262329,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.170104791046862,0,0,0,0,0.118017728963161,0,0,0.147459463521898,0,0,0,-0.015578865527037,0,0,0,-0.0398076665715407,0,0.312930353152881,0,0,0,0,0,0,0,0,0.0598576003985624,0.0835770313865152,0,0,0,0,0.069551757121222,0,0.0625240461190277,0
X1299.HK.EQUITY,0,0.133842485608502,0,0,0,0,0.00753612617818296,0,0,0,0,0,0,-0.0766562541805628,0,0,0,0.257535417736508,0.253929390639157,0,0.152742448717685,0,0.0257005753726761,0,0,0,0,0,0.0768551124435008,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00851851040908159,0,0,0,-0.0547301643699314
X601628.CH.EQUITY,0,0.19189148861213,0,0.298900066735345,1.73472347597681e-18,0,0,0,0,0,0,0,0.0624558742480102,0,0,0,0.121587373747004,0,0,0,-0.0938862567005082,0,0,0,0,0,-0.00783418209952496,0,0,-0.0603200609639682,0,0,0,0.0649691200577005,0,0,0,0.0722729937218244,0,0,0,0.053632908751555,0,0,0,0,0,0,0,0.206716251173292
X601166.CH.EQUITY,0.0995044259979868,0,0,0,0,0.0397513920541542,0,0,0,0,0,0,0,0,0,0.240281277771249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458593062831628,0,0.228408756426113,0,0,0,0,0,0.0936516712199983,0,0,0,0,0,0,0,0,-0.0391673559762533,0.0330524153778094
