,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.10936375390102,0,0,0,0,0,0,0,0,0,0,0,0.606558231930464,0.46237474679304,-0.0834589925566096,0,0.0976607051302499,0,0,-0.00144346013341993,0,-0.113851211443818,0,0,-0.246664782854026,0,0,0,-0.434911951553642,0,0,0,0,0,0.0590544559899528,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0744051581626857,0,0,0.327464104305595,0,0,0,0,0.0663851003992113,0,0,0,0.0398588180229143,0.167567977974056,0,0.105314829470217,0,0,0,0,0,0,0.0155133496447819,0,0,0,-0.015254373532877,0,0,0,0,0,0,0,0,0,0,-0.0283649651153371,0,0,-0.0156387052970713,0.0133295473575051,0,0,0,0,0,0,0,0.300084937294395,-0.10554174735658
X601288.CH.EQUITY,0,0,0.336504406981654,0,0.328359054605815,0.0531680995263202,0,0.0309254388708935,0,0,4.33680868994202e-19,-0.00473537809998286,0,0.101030763121069,0,0.044339423351702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574578699613307,0,0,0,-0.00753926010388552,0,0,0,0,0.0326993887275698
X601988.CH.EQUITY,0,0,0,0.33334427731437,0,0,0,0,0,0.411018724174423,0,0,0,0,0.147969129232335,0,0,0,0.0567297253943991,0,0,0,0.0924368530499643,0,0.0255949396097347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351285781034262,0,0,0.0670469834683956,0,0,0,0,0,0,-0.151542829943579
X600036.CH.EQUITY,0,0,0.282961517385157,0,0,0,0,0.11062309279466,0.108771554508192,0,-0.00238314506206773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067786220529759,0,0,0,0,0,0,-0.0280467614741518,0,0.232054105944139,0,0,0,0,0,0,0,-0.0396861001453507,0,0,0,0,0,0.125620593263263,0,0,0.0188613416028406
X601628.CH.EQUITY,0,0,0,0,0,0.341786313809202,0,0,0,0,-0.0736093641411202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186291698299148,0,0,0.0814180032705081,0.0388300257519767,0.0744900817960066,0.0448651398552724,0,-0.0305331745346172,0.0482481436861603,0,0.129068948835305,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.187743144317502,0,0,0,0,0,0,0,0,0,0.0300633938448096,0,0,0,0,0.186117037174262,-0.0693894218268531,0,0,0.00824240295369639,0,0,0,0.122692357492851,0,0,0,0,0,0,0,0,0,0,0,0.13566623545319,0.145953645324013,0,0,0,0,0.465067251603902,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0715371386010073,-0.400042897133191,0.806205355717563,0,0.0124586785044175,0,0,0.727923920621304,-6.93889390390723e-18,0,0,0,0,0,-0.248358295409414,0,0,0,0,0,0.232936770558244,0.148191108866919,0,0,0,0,0,0.1388289625477
X601658.CH.Equity,0,0,0,0,0.00990061545896452,0,0,0,0,0,0,0,0,0,0,0,0,0.212188313446629,0.0385792239353049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25001798515221,0,0,0,0,-0.0132508293996046,0,0,0
