Date,BE,SP,IT,AT,GE,FR,PO,IR,FI,NE,GR
2019-01-28,0.695,1.292,2.664,0.515,0.191,0.582,1.624,0.872,0.479,0.332,4.223
2019-01-29,0.69,1.301,2.62,0.501,0.18,0.579,1.633,0.872,0.472,0.322,4.128
2019-01-30,0.688,1.324,2.603,0.506,0.175,0.575,1.648,0.869,0.474,0.321,4.086
2019-01-31,0.646,1.269,2.591,0.466,0.139,0.533,1.592,0.819,0.436,0.283,4.025
2019-02-01,0.651,1.289,2.726,0.474,0.144,0.539,1.621,0.828,0.444,0.288,4.077
2019-02-04,0.662,1.315,2.742,0.491,0.163,0.557,1.635,0.843,0.458,0.308,4.086
2019-02-05,0.654,1.325,2.787,0.482,0.152,0.55,1.632,0.837,0.453,0.303,4.063
2019-02-06,0.646,1.321,2.824,0.484,0.15,0.55,1.628,0.836,0.453,0.299,4.064
2019-02-07,0.616,1.311,2.941,0.432,0.093,0.518,1.627,0.808,0.404,0.247,4.132
2019-02-08,0.61,1.307,2.983,0.412,0.067,0.512,1.622,0.808,0.379,0.231,4.155
2019-02-11,0.622,1.316,2.89,0.438,0.093,0.534,1.624,0.832,0.404,0.261,4.156
2019-02-12,0.639,1.317,2.834,0.461,0.119,0.548,1.617,0.845,0.422,0.275,4.096
2019-02-13,0.627,1.314,2.785,0.454,0.113,0.535,1.573,0.84,0.415,0.269,4.065
2019-02-14,0.605,1.312,2.788,0.427,0.084,0.511,1.546,0.806,0.394,0.244,4.039
2019-02-15,0.609,1.313,2.8,0.432,0.085,0.518,1.537,0.813,0.398,0.249,4.015
2019-02-18,0.609,1.303,2.759,0.438,0.092,0.523,1.486,0.814,0.405,0.255,3.959
2019-02-19,0.594,1.285,2.784,0.436,0.09,0.516,1.496,0.803,0.403,0.252,3.953
2019-02-20,0.579,1.276,2.861,0.429,0.085,0.506,1.493,0.788,0.395,0.247,3.947
2019-02-21,0.595,1.282,2.847,0.461,0.121,0.53,1.498,0.813,0.428,0.281,3.965
2019-02-22,0.572,1.249,2.872,0.422,0.079,0.498,1.461,0.782,0.392,0.244,3.976
2019-02-25,0.579,1.237,2.77,0.441,0.093,0.507,1.44,0.77,0.41,0.26,3.956
2019-02-26,0.584,1.217,2.721,0.452,0.105,0.513,1.409,0.761,0.423,0.273,3.89
2019-02-27,0.611,1.244,2.827,0.489,0.144,0.543,1.434,0.776,0.46,0.311,3.879
2019-02-28,0.617,1.249,2.787,0.506,0.171,0.553,1.452,0.783,0.48,0.332,3.84
2019-03-01,0.632,1.278,2.77,0.511,0.18,0.568,1.472,0.798,0.484,0.336,3.823
2019-03-04,0.62,1.253,2.764,0.488,0.156,0.55,1.447,0.78,0.463,0.314,3.846
2019-03-05,0.623,1.232,2.738,0.494,0.162,0.555,1.445,0.781,0.468,0.318,3.878
2019-03-06,0.574,1.195,2.657,0.447,0.118,0.503,1.406,0.732,0.425,0.273,3.942
2019-03-07,0.489,1.128,2.542,0.377,0.055,0.419,1.325,0.653,0.357,0.203,4.019
2019-03-08,0.481,1.137,2.56,0.38,0.064,0.408,1.328,0.647,0.36,0.206,3.992
2019-03-11,0.478,1.135,2.616,0.366,0.052,0.398,1.295,0.665,0.347,0.196,3.942
2019-03-12,0.491,1.152,2.599,0.367,0.053,0.41,1.314,0.687,0.345,0.196,3.878
2019-03-13,0.48,1.177,2.617,0.371,0.056,0.402,1.336,0.681,0.348,0.2,3.828
2019-03-14,0.488,1.176,2.551,0.391,0.079,0.409,1.318,0.654,0.368,0.22,3.808
2019-03-15,0.48,1.176,2.561,0.389,0.08,0.397,1.293,0.648,0.365,0.221,3.792
2019-03-18,0.47,1.134,2.488,0.375,0.072,0.39,1.243,0.646,0.355,0.214,3.738
2019-03-19,0.482,1.154,2.547,0.394,0.091,0.397,1.296,0.663,0.374,0.232,3.733
2019-03-20,0.473,1.143,2.568,0.377,0.073,0.393,1.295,0.654,0.355,0.22,3.772
2019-03-21,0.424,1.084,2.51,0.328,0.031,0.34,1.268,0.603,0.312,0.177,3.724
2019-03-22,0.38,1.052,2.526,0.259,-0.031,0.284,1.257,0.553,0.246,0.118,3.767
2019-03-25,0.392,1.084,2.55,0.258,-0.033,0.293,1.28,0.563,0.246,0.117,3.769
2019-03-26,0.403,1.078,2.525,0.268,-0.028,0.299,1.296,0.569,0.259,0.127,3.797
2019-03-27,0.33,1.032,2.505,0.199,-0.1,0.225,1.247,0.499,0.188,0.056,3.799
2019-03-28,0.353,1.076,2.543,0.228,-0.074,0.254,1.268,0.523,0.216,0.08,3.806
2019-03-29,0.358,1.08,2.549,0.229,-0.076,0.257,1.251,0.529,0.218,0.077,3.769
2019-04-01,0.415,1.129,2.566,0.283,-0.03,0.315,1.279,0.58,0.275,0.127,3.747
2019-04-02,0.391,1.098,2.59,0.261,-0.056,0.293,1.253,0.559,0.251,0.1,3.723
2019-04-03,0.429,1.124,2.608,0.313,-0.003,0.335,1.274,0.6,0.299,0.15,3.678
2019-04-04,0.409,1.094,2.57,0.296,-0.014,0.309,1.26,0.576,0.284,0.135,3.639
2019-04-05,0.406,1.091,2.541,0.302,-0.002,0.305,1.258,0.568,0.291,0.146,3.536
2019-04-08,0.42,1.074,2.555,0.296,-0.001,0.305,1.231,0.56,0.287,0.145,3.511
2019-04-09,0.41,1.064,2.508,0.288,-0.008,0.293,1.206,0.542,0.272,0.141,3.487
2019-04-10,0.38,1.026,2.484,0.257,-0.039,0.264,1.168,0.516,0.237,0.11,3.436
2019-04-11,0.393,0.99,2.44,0.278,-0.014,0.281,1.135,0.525,0.254,0.125,3.372
2019-04-12,0.456,1.032,2.46,0.339,0.052,0.35,1.176,0.585,0.325,0.187,3.313
2019-04-15,0.476,1.069,2.49,0.342,0.053,0.368,1.201,0.574,0.336,0.191,3.304
2019-04-16,0.474,1.072,2.524,0.35,0.059,0.368,1.199,0.56,0.344,0.197,3.32
2019-04-17,0.484,1.096,2.552,0.369,0.081,0.38,1.215,0.559,0.364,0.214,3.341
2019-04-18,0.424,1.054,2.527,0.308,0.022,0.32,1.171,0.508,0.302,0.154,3.33
2019-04-23,0.454,1.101,2.618,0.327,0.036,0.349,1.206,0.546,0.319,0.171,3.344
2019-04-24,0.405,1.059,2.559,0.274,-0.018,0.299,1.176,0.5,0.267,0.12,3.322
2019-04-25,0.425,1.077,2.626,0.285,-0.016,0.318,1.193,0.534,0.275,0.126,3.325
2019-04-26,0.406,1.014,2.519,0.279,-0.023,0.304,1.14,0.526,0.269,0.118,3.327
2019-04-29,0.414,0.999,2.517,0.298,-0.003,0.314,1.13,0.533,0.287,0.135,3.335
2019-04-30,0.414,0.993,2.503,0.306,0.014,0.321,1.125,0.539,0.294,0.148,3.403
2019-05-02,0.422,0.985,2.481,0.312,0.02,0.325,1.115,0.541,0.294,0.15,3.382
2019-05-03,0.416,0.972,2.486,0.308,0.022,0.32,1.122,0.53,0.289,0.148,3.374
2019-05-06,0.415,0.974,2.512,0.299,0.012,0.318,1.132,0.528,0.281,0.139,3.377
2019-05-07,0.386,0.955,2.524,0.262,-0.032,0.289,1.102,0.495,0.245,0.101,3.385
2019-05-08,0.382,0.95,2.546,0.256,-0.046,0.282,1.094,0.486,0.238,0.092,3.48
2019-05-09,0.402,0.981,2.607,0.265,-0.049,0.3,1.123,0.502,0.244,0.096,3.578
2019-05-10,0.404,0.974,2.62,0.268,-0.045,0.302,1.125,0.516,0.243,0.1,3.559
2019-05-13,0.401,0.987,2.638,0.25,-0.063,0.29,1.162,0.505,0.225,0.083,3.598
2019-05-14,0.395,0.966,2.668,0.243,-0.073,0.284,1.148,0.495,0.22,0.078,3.604
2019-05-15,0.374,0.948,2.671,0.224,-0.094,0.264,1.136,0.475,0.201,0.059,3.603
2019-05-16,0.362,0.896,2.622,0.22,-0.095,0.25,1.089,0.466,0.201,0.058,3.503
2019-05-17,0.351,0.869,2.604,0.214,-0.103,0.244,1.062,0.471,0.19,0.047,3.476
2019-05-20,0.379,0.882,2.644,0.237,-0.084,0.273,1.07,0.502,0.208,0.065,3.457
2019-05-21,0.394,0.872,2.594,0.259,-0.059,0.292,1.046,0.52,0.233,0.091,3.428
2019-05-22,0.377,0.867,2.584,0.242,-0.076,0.275,1.043,0.512,0.216,0.076,3.459
2019-05-23,0.351,0.856,2.596,0.211,-0.107,0.253,1.032,0.5,0.187,0.043,3.478
2019-05-24,0.343,0.823,2.492,0.205,-0.111,0.245,0.989,0.492,0.18,0.038,3.407
2019-05-27,0.331,0.809,2.609,0.181,-0.138,0.226,0.973,0.474,0.155,0.012,3.198
2019-05-28,0.319,0.792,2.642,0.176,-0.151,0.221,0.938,0.468,0.146,0.002,3.238
2019-05-29,0.289,0.738,2.582,0.157,-0.167,0.197,0.87,0.444,0.13,-0.018,3.192
2019-05-30,0.291,0.765,2.601,0.16,-0.164,0.203,0.873,0.45,0.134,-0.017,3.092
2019-05-31,0.258,0.717,2.609,0.137,-0.191,0.174,0.824,0.421,0.115,-0.042,2.936
2019-06-03,0.232,0.7,2.531,0.131,-0.191,0.168,0.784,0.418,0.111,-0.046,2.886
2019-06-04,0.214,0.669,2.478,0.121,-0.199,0.155,0.738,0.406,0.095,-0.056,2.938
2019-06-05,0.191,0.642,2.471,0.1,-0.218,0.126,0.698,0.36,0.075,-0.073,2.97
2019-06-06,0.162,0.62,2.464,0.087,-0.221,0.093,0.689,0.306,0.061,-0.085,2.925
2019-06-07,0.122,0.556,2.336,0.045,-0.252,0.047,0.633,0.266,0.02,-0.123,2.828
2019-06-10,0.178,0.607,2.346,0.088,-0.214,0.103,0.694,0.324,0.068,-0.076,2.833
2019-06-11,0.154,0.585,2.307,0.077,-0.222,0.084,0.658,0.301,0.058,-0.082,2.784
2019-06-12,0.156,0.59,2.39,0.067,-0.229,0.087,0.669,0.306,0.052,-0.09,2.768
2019-06-13,0.157,0.57,2.35,0.066,-0.232,0.085,0.66,0.307,0.053,-0.093,2.702
2019-06-14,0.135,0.522,2.294,0.05,-0.248,0.066,0.623,0.291,0.037,-0.108,2.715
2019-06-17,0.15,0.549,2.274,0.066,-0.235,0.081,0.653,0.312,0.051,-0.1,2.72
2019-06-18,0.056,0.417,2.074,-0.031,-0.32,-0.025,0.54,0.215,-0.045,-0.195,2.515
2019-06-19,0.106,0.441,2.093,0.02,-0.271,0.028,0.573,0.272,0,-0.147,2.496
2019-06-20,0.059,0.419,2.104,-0.016,-0.306,-0.014,0.554,0.22,-0.038,-0.18,2.576
2019-06-21,0.1,0.469,2.146,0.02,-0.271,0.025,0.602,0.256,-0.004,-0.142,2.565
2019-06-24,0.074,0.439,2.139,-0.004,-0.295,-0.002,0.553,0.202,-0.028,-0.165,2.451
2019-06-25,0.044,0.411,2.139,-0.027,-0.32,-0.031,0.506,0.178,-0.049,-0.188,2.492
2019-06-26,0.062,0.419,2.123,-0.011,-0.3,-0.012,0.496,0.197,-0.03,-0.168,2.475
2019-06-27,0.058,0.434,2.117,-0.019,-0.306,-0.017,0.512,0.191,-0.036,-0.173,2.488
2019-06-28,0.05,0.426,2.067,-0.029,-0.314,-0.026,0.502,0.182,-0.041,-0.182,2.477
2019-07-01,0.01,0.376,1.913,-0.065,-0.346,-0.07,0.441,0.14,-0.081,-0.217,2.35
2019-07-02,0.008,0.331,1.852,-0.065,-0.347,-0.071,0.397,0.141,-0.085,-0.22,2.231
2019-07-03,-0.045,0.254,1.64,-0.095,-0.368,-0.114,0.321,0.089,-0.12,-0.248,2.103
2019-07-04,-0.07,0.281,1.669,-0.121,-0.381,-0.142,0.36,0.059,-0.145,-0.265,2.107
2019-07-05,-0.033,0.36,1.752,-0.087,-0.342,-0.105,0.454,0.086,-0.106,-0.225,2.18
2019-07-08,-0.025,0.414,1.756,-0.1,-0.358,-0.1,0.505,0.105,-0.119,-0.238,2.162
2019-07-09,0.001,0.407,1.753,-0.079,-0.342,-0.079,0.506,0.13,-0.099,-0.22,2.273
2019-07-10,0.04,0.423,1.743,-0.034,-0.294,-0.043,0.539,0.168,-0.051,-0.173,2.342
2019-07-11,0.084,0.472,1.721,0.005,-0.248,-0.002,0.6,0.218,-0.012,-0.131,2.317
2019-07-12,0.12,0.553,1.753,0.03,-0.232,0.034,0.671,0.264,0.01,-0.108,2.403
2019-07-15,0.082,0.502,1.669,-0.004,-0.266,0,0.617,0.22,-0.022,-0.142,2.376
2019-07-16,0.062,0.471,1.631,-0.016,-0.274,-0.018,0.577,0.202,-0.033,-0.151,2.31
2019-07-17,0.016,0.439,1.618,-0.055,-0.311,-0.056,0.544,0.167,-0.073,-0.189,2.302
2019-07-18,-0.004,0.395,1.578,-0.075,-0.332,-0.079,0.505,0.148,-0.093,-0.209,2.21
2019-07-19,-0.016,0.382,1.628,-0.083,-0.34,-0.086,0.494,0.151,-0.103,-0.221,2.211
2019-07-22,-0.033,0.391,1.695,-0.104,-0.362,-0.096,0.502,0.141,-0.124,-0.243,2.17
2019-07-23,-0.038,0.389,1.633,-0.114,-0.371,-0.105,0.494,0.143,-0.129,-0.251,2.117
2019-07-24,-0.062,0.341,1.528,-0.134,-0.395,-0.128,0.457,0.131,-0.152,-0.274,2.064
2019-07-25,-0.051,0.354,1.557,-0.118,-0.378,-0.119,0.464,0.141,-0.137,-0.259,2.071
2019-07-26,-0.067,0.369,1.598,-0.131,-0.391,-0.134,0.479,0.147,-0.152,-0.275,2.124
2019-07-29,-0.088,0.357,1.605,-0.148,-0.408,-0.151,0.462,0.171,-0.168,-0.293,2.127
2019-07-30,-0.09,0.35,1.619,-0.154,-0.415,-0.156,0.456,0.184,-0.176,-0.299,2.147
2019-07-31,-0.126,0.283,1.57,-0.187,-0.45,-0.19,0.393,0.112,-0.201,-0.332,2.125
2019-08-01,-0.142,0.281,1.587,-0.208,-0.473,-0.206,0.386,0.096,-0.213,-0.352,2.14
2019-08-02,-0.167,0.248,1.577,-0.232,-0.5,-0.233,0.353,0.068,-0.235,-0.377,2.137
2019-08-05,-0.182,0.235,1.585,-0.264,-0.532,-0.252,0.332,0.053,-0.264,-0.407,2.137
2019-08-06,-0.208,0.225,1.534,-0.284,-0.552,-0.274,0.309,0.034,-0.283,-0.431,2.139
2019-08-07,-0.285,0.153,1.421,-0.336,-0.604,-0.332,0.234,-0.019,-0.342,-0.487,2.082
2019-08-08,-0.243,0.218,1.555,-0.307,-0.576,-0.291,0.298,0.016,-0.312,-0.46,2.122
2019-08-09,-0.224,0.261,1.852,-0.308,-0.591,-0.276,0.342,0.034,-0.317,-0.465,2.205
2019-08-12,-0.239,0.235,1.746,-0.316,-0.605,-0.29,0.301,0.021,-0.329,-0.476,2.237
2019-08-13,-0.269,0.211,1.638,-0.332,-0.622,-0.32,0.281,-0.012,-0.35,-0.494,2.205
2019-08-14,-0.318,0.15,1.553,-0.374,-0.661,-0.369,0.224,-0.064,-0.39,-0.533,2.121
2019-08-15,-0.382,0.042,1.366,-0.431,-0.714,-0.437,0.127,-0.126,-0.441,-0.587,2.102
2019-08-16,-0.35,0.096,1.45,-0.405,-0.69,-0.407,0.171,-0.093,-0.412,-0.562,2.04
2019-08-19,-0.314,0.131,1.474,-0.384,-0.663,-0.373,0.205,-0.056,-0.385,-0.534,2.095
2019-08-20,-0.348,0.097,1.385,-0.418,-0.697,-0.41,0.171,-0.094,-0.42,-0.565,2.071
2019-08-21,-0.338,0.101,1.376,-0.405,-0.684,-0.402,0.175,-0.071,-0.409,-0.548,2.061
2019-08-22,-0.289,0.145,1.37,-0.372,-0.648,-0.36,0.22,-0.003,-0.379,-0.508,2.034
2019-08-23,-0.308,0.146,1.353,-0.398,-0.679,-0.373,0.22,-0.015,-0.408,-0.536,2.024
2019-08-26,-0.32,0.131,1.357,-0.4,-0.68,-0.383,0.209,-0.023,-0.409,-0.538,2.019
2019-08-27,-0.348,0.089,1.183,-0.419,-0.7,-0.414,0.164,-0.063,-0.432,-0.556,1.902
2019-08-28,-0.37,0.068,1.084,-0.442,-0.724,-0.437,0.139,-0.087,-0.451,-0.574,1.801
2019-08-29,-0.348,0.102,1.024,-0.425,-0.711,-0.419,0.175,-0.065,-0.432,-0.548,1.872
2019-08-30,-0.342,0.113,1.081,-0.425,-0.716,-0.411,0.174,-0.06,-0.428,-0.553,1.921
2019-09-02,-0.329,0.138,1.043,-0.415,-0.704,-0.394,0.202,-0.035,-0.415,-0.547,1.898
2019-09-03,-0.355,0.114,0.947,-0.43,-0.725,-0.415,0.174,-0.058,-0.434,-0.573,1.83
2019-09-04,-0.32,0.175,0.894,-0.383,-0.679,-0.377,0.232,-0.02,-0.389,-0.528,1.74
2019-09-05,-0.236,0.248,0.997,-0.304,-0.598,-0.296,0.312,0.023,-0.31,-0.45,1.787
2019-09-06,-0.284,0.192,0.945,-0.342,-0.635,-0.341,0.264,-0.03,-0.351,-0.49,1.775
2019-09-09,-0.205,0.244,1.025,-0.276,-0.581,-0.271,0.32,0.045,-0.29,-0.429,1.803
2019-09-10,-0.183,0.274,1.093,-0.253,-0.559,-0.248,0.348,0.067,-0.27,-0.411,1.859
2019-09-11,-0.202,0.274,1.04,-0.267,-0.568,-0.264,0.334,0.036,-0.283,-0.423,1.874
2019-09-12,-0.202,0.241,0.912,-0.246,-0.542,-0.255,0.3,0.034,-0.262,-0.401,1.742
2019-09-13,-0.117,0.321,0.953,-0.177,-0.462,-0.179,0.384,0.093,-0.197,-0.325,1.784
2019-09-16,-0.14,0.275,0.917,-0.195,-0.486,-0.198,0.337,0.067,-0.225,-0.35,1.737
2019-09-17,-0.125,0.311,0.989,-0.192,-0.481,-0.183,0.376,0.09,-0.211,-0.342,1.685
2019-09-18,-0.166,0.253,0.945,-0.222,-0.512,-0.217,0.312,0.055,-0.237,-0.37,1.606
2019-09-19,-0.16,0.277,0.958,-0.219,-0.511,-0.21,0.338,0.07,-0.233,-0.365,1.62
2019-09-20,-0.174,0.261,0.985,-0.235,-0.524,-0.22,0.315,0.055,-0.247,-0.378,1.6
2019-09-23,-0.253,0.17,0.902,-0.305,-0.596,-0.292,0.234,-0.017,-0.317,-0.448,1.586
2019-09-24,-0.265,0.145,0.897,-0.317,-0.613,-0.302,0.204,-0.025,-0.328,-0.46,1.588
2019-09-25,-0.252,0.156,0.905,-0.298,-0.598,-0.289,0.216,-0.009,-0.313,-0.444,1.593
2019-09-26,-0.263,0.183,0.9,-0.297,-0.589,-0.289,0.238,-0.01,-0.318,-0.44,1.601
2019-09-27,-0.26,0.179,0.895,-0.292,-0.584,-0.284,0.23,-0.006,-0.312,-0.435,1.601
2019-09-30,-0.26,0.174,0.887,-0.293,-0.579,-0.28,0.229,-0.012,-0.302,-0.433,1.615
2019-10-01,-0.242,0.179,0.914,-0.285,-0.574,-0.268,0.24,-0.007,-0.296,-0.428,1.62
2019-10-02,-0.204,0.198,0.968,-0.258,-0.547,-0.237,0.259,0.036,-0.271,-0.402,1.637
2019-10-03,-0.241,0.166,0.903,-0.296,-0.586,-0.276,0.22,-0.004,-0.311,-0.442,1.598
2019-10-04,-0.241,0.16,0.902,-0.3,-0.593,-0.278,0.212,-0.001,-0.317,-0.449,1.626
2019-10-07,-0.232,0.172,0.929,-0.285,-0.578,-0.264,0.211,0.018,-0.303,-0.434,1.668
2019-10-08,-0.258,0.155,0.923,-0.304,-0.598,-0.29,0.191,-0.003,-0.319,-0.455,1.725
2019-10-09,-0.227,0.184,0.94,-0.267,-0.56,-0.256,0.204,0.037,-0.284,-0.42,1.678
2019-10-10,-0.165,0.242,1.026,-0.202,-0.493,-0.191,0.258,0.109,-0.219,-0.353,1.712
2019-10-11,-0.144,0.257,1.014,-0.17,-0.455,-0.168,0.268,0.082,-0.188,-0.319,1.707
2019-10-14,-0.156,0.242,0.991,-0.176,-0.458,-0.176,0.244,0.074,-0.195,-0.325,1.713
2019-10-15,-0.117,0.254,1.016,-0.139,-0.417,-0.148,0.255,0.068,-0.157,-0.283,1.697
2019-10-16,-0.103,0.276,0.995,-0.125,-0.392,-0.135,0.272,0.075,-0.146,-0.263,1.673
2019-10-17,-0.103,0.263,0.974,-0.13,-0.399,-0.136,0.259,0.073,-0.154,-0.267,1.682
2019-10-18,-0.083,0.268,0.998,-0.116,-0.389,-0.119,0.27,0.084,-0.143,-0.255,1.615
2019-10-21,-0.038,0.308,1.061,-0.076,-0.347,-0.078,0.311,0.104,-0.101,-0.212,1.627
2019-10-22,-0.067,0.28,0.998,-0.103,-0.375,-0.105,0.279,0.076,-0.126,-0.239,1.587
2019-10-23,-0.097,0.27,1.02,-0.125,-0.4,-0.13,0.266,0.058,-0.148,-0.262,1.584
2019-10-24,-0.117,0.26,0.989,-0.136,-0.411,-0.144,0.258,0.047,-0.159,-0.273,1.536
2019-10-25,-0.08,0.288,1.02,-0.102,-0.376,-0.109,0.287,0.08,-0.126,-0.239,1.506
2019-10-28,-0.031,0.334,1.074,-0.055,-0.331,-0.065,0.33,0.118,-0.081,-0.194,1.524
2019-10-29,-0.051,0.318,1.06,-0.074,-0.348,-0.086,0.309,0.094,-0.101,-0.212,1.528
2019-10-30,-0.049,0.313,1.073,-0.077,-0.353,-0.089,0.293,0.09,-0.101,-0.216,1.477
2019-10-31,-0.092,0.27,1.005,-0.125,-0.399,-0.131,0.244,0.044,-0.143,-0.266,1.445
2019-11-01,-0.061,0.3,1.062,-0.103,-0.381,-0.104,0.276,0.069,-0.123,-0.245,1.474
2019-11-04,-0.036,0.336,1.067,-0.074,-0.349,-0.078,0.306,0.091,-0.094,-0.214,1.475
2019-11-05,-0.019,0.345,1.09,-0.044,-0.313,-0.057,0.316,0.107,-0.065,-0.18,1.492
2019-11-06,-0.022,0.329,1.106,-0.053,-0.319,-0.061,0.304,0.105,-0.07,-0.188,1.463
2019-11-07,0.043,0.391,1.208,0.013,-0.251,0.004,0.365,0.175,-0.002,-0.12,1.502
2019-11-08,0.04,0.417,1.264,0.011,-0.252,0.001,0.397,0.172,-0.003,-0.12,1.559
2019-11-11,0.054,0.447,1.334,0.02,-0.245,0.017,0.419,0.191,0.006,-0.111,1.605
2019-11-12,0.055,0.47,1.291,0.019,-0.242,0.02,0.442,0.191,0.006,-0.114,1.64
2019-11-13,0.011,0.468,1.31,-0.024,-0.293,-0.018,0.438,0.147,-0.036,-0.158,1.654
2019-11-14,-0.018,0.489,1.374,-0.063,-0.338,-0.049,0.462,0.116,-0.07,-0.197,1.728
2019-11-15,-0.021,0.47,1.306,-0.054,-0.329,-0.05,0.449,0.115,-0.061,-0.189,1.716
2019-11-18,-0.035,0.449,1.281,-0.052,-0.329,-0.055,0.429,0.112,-0.06,-0.186,1.709
2019-11-19,-0.034,0.462,1.309,-0.059,-0.337,-0.058,0.448,0.111,-0.067,-0.192,1.7
2019-11-20,-0.044,0.459,1.278,-0.065,-0.348,-0.069,0.464,0.107,-0.073,-0.201,1.652
2019-11-21,-0.02,0.485,1.251,-0.039,-0.321,-0.046,0.503,0.133,-0.048,-0.179,1.653
2019-11-22,-0.046,0.444,1.266,-0.072,-0.354,-0.074,0.478,0.109,-0.081,-0.209,1.649
2019-11-25,-0.038,0.438,1.238,-0.066,-0.348,-0.07,0.456,0.112,-0.072,-0.201,1.617
2019-11-26,-0.056,0.418,1.259,-0.088,-0.369,-0.089,0.454,0.086,-0.093,-0.222,1.663
2019-11-27,-0.052,0.43,1.315,-0.09,-0.365,-0.084,0.471,0.093,-0.095,-0.221,1.655
2019-11-28,-0.047,0.447,1.33,-0.084,-0.358,-0.078,0.489,0.092,-0.087,-0.213,1.672
2019-11-29,-0.042,0.455,1.329,-0.076,-0.345,-0.073,0.496,0.097,-0.081,-0.204,1.702
2019-12-02,0.03,0.526,1.434,-0.006,-0.27,0.003,0.555,0.135,-0.01,-0.133,1.763
2019-12-03,-0.036,0.455,1.391,-0.075,-0.335,-0.062,0.468,0.039,-0.073,-0.201,1.783
2019-12-04,-0.017,0.468,1.375,-0.059,-0.314,-0.042,0.464,0.057,-0.054,-0.185,1.787
2019-12-05,0.013,0.521,1.47,-0.029,-0.288,-0.009,0.512,0.095,-0.025,-0.158,1.792
2019-12-06,0.023,0.527,1.44,-0.019,-0.276,0.005,0.516,0.105,-0.011,-0.145,1.773
2019-12-09,0.005,0.493,1.377,-0.036,-0.293,-0.01,0.481,0.083,-0.026,-0.162,1.687
2019-12-10,0.011,0.496,1.348,-0.03,-0.286,-0.008,0.484,0.061,-0.019,-0.155,1.684
2019-12-11,-0.011,0.452,1.311,-0.05,-0.305,-0.03,0.451,0.042,-0.04,-0.177,1.658
2019-12-12,0.036,0.485,1.338,0.003,-0.252,0.018,0.497,0.093,0.007,-0.125,1.642
2019-12-13,0.005,0.452,1.27,-0.022,-0.266,-0.01,0.463,0.052,-0.022,-0.145,1.656
2019-12-16,0.012,0.45,1.288,-0.018,-0.264,-0.006,0.465,0.064,-0.023,-0.14,1.647
2019-12-17,0.004,0.435,1.272,-0.025,-0.275,-0.012,0.446,0.071,-0.028,-0.146,1.646
2019-12-18,0.044,0.462,1.322,0.014,-0.236,0.029,0.474,0.123,0.012,-0.111,1.59
2019-12-19,0.057,0.486,1.389,0.031,-0.217,0.045,0.5,0.139,0.029,-0.095,1.664
2019-12-20,0.039,0.475,1.406,0.015,-0.231,0.027,0.497,0.124,0.014,-0.11,1.694
2019-12-23,0.049,0.467,1.425,0.023,-0.224,0.037,0.494,0.136,0.024,-0.098,1.743
2019-12-24,0.049,0.469,1.422,0.02,-0.226,0.035,0.492,0.132,0.019,-0.101,1.741
2019-12-27,0.041,0.444,1.368,0.015,-0.234,0.029,0.473,0.118,0.015,-0.108,1.712
2019-12-30,0.11,0.498,1.408,0.079,-0.165,0.097,0.529,0.173,0.081,-0.046,1.707
2019-12-31,0.107,0.499,1.404,0.087,-0.169,0.096,0.528,0.172,0.077,-0.047,1.702
2020-01-02,0.072,0.48,1.422,0.03,-0.208,0.059,0.509,0.149,0.035,-0.091,1.684
2020-01-03,0.022,0.422,1.349,-0.021,-0.263,0.005,0.451,0.101,-0.015,-0.145,1.687
2020-01-06,0.019,0.424,1.358,-0.03,-0.273,-0.003,0.454,0.109,-0.025,-0.154,1.71
2020-01-07,0.023,0.434,1.397,-0.022,-0.265,-0.001,0.457,0.074,-0.019,-0.149,1.72
2020-01-08,0.038,0.453,1.414,0.003,-0.24,0.017,0.471,0.102,0.005,-0.124,1.717
2020-01-09,0.067,0.487,1.389,0.043,-0.196,0.047,0.483,0.128,0.039,-0.088,1.714
2020-01-10,0.048,0.475,1.343,0.021,-0.214,0.028,0.471,0.106,0.019,-0.104,1.659
2020-01-13,0.091,0.517,1.401,0.063,-0.173,0.072,0.511,0.152,0.055,-0.067,1.697
2020-01-14,0.075,0.512,1.396,0.048,-0.185,0.058,0.498,0.136,0.041,-0.082,1.686
2020-01-15,0.051,0.491,1.396,0.021,-0.215,0.033,0.473,0.111,0.015,-0.106,1.686
2020-01-16,0.044,0.505,1.455,0.006,-0.226,0.022,0.48,0.099,0.003,-0.12,1.706
2020-01-17,0.053,0.506,1.406,0.015,-0.226,0.029,0.471,0.114,0.015,-0.109,1.729
2020-01-20,0.052,0.487,1.384,0.015,-0.227,0.026,0.461,0.114,0.018,-0.109,1.733
2020-01-21,0.016,0.46,1.381,-0.019,-0.262,-0.009,0.433,0.077,-0.018,-0.144,1.673
2020-01-22,0.005,0.452,1.383,-0.033,-0.274,-0.024,0.424,0.054,-0.028,-0.155,1.675
2020-01-23,-0.042,0.41,1.277,-0.076,-0.314,-0.069,0.379,0.008,-0.076,-0.196,1.644
2020-01-24,-0.059,0.39,1.259,-0.095,-0.335,-0.086,0.35,-0.013,-0.093,-0.217,1.615
2020-01-27,-0.114,0.322,1.065,-0.152,-0.395,-0.14,0.286,-0.074,-0.151,-0.274,1.482
2020-01-28,-0.091,0.341,1.043,-0.132,-0.368,-0.118,0.303,-0.048,-0.129,-0.249,1.501
