,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.153668223932964,0,0,0,0,0,0,-0.0164124676643098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286343966960463,0.426270729013139,0.225874380729128,-0.188255941576892,0,0,-0.0493037274735942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734,0
X601939.CH.EQUITY,0,-8.67361737988404e-19,0,0.769485044994758,0,0,0.0112304400471572,0,0,0.00364964885157887,0,0.0246397952771062,-0.00991317218040485,0,0,0,0,0.142524169244354,0.0760690533237363,0,0,0,0,0,0,0,0.0016302524674947,0,0.0281539350076189,0,0.05714560949345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.950717854873617,0,-0.100318698784103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045744855003578,0.0383205312769101,0,0,0,0,0,0,0,0,0.0561115625771824,0,0,0,0,0,0,0.00651775982890661,0,0,0,0,-0.0849333921936779,0,0,0,0,0,0,0,0,0.0144517741004277,0,0,0
X601628.CH.EQUITY,0.0112808251286449,0,0,0,0,0,0,0,0,0.295807977657677,0.199111951230818,0,0,0,0,0,0,0,0,0,0.0276274238540839,0,0,0,0,0,0,0,-0.0306269331691202,0,0,0,0,-1.73472347597681e-18,0,0,0,0.551068876978292,0,0,0,0,0,0,0,0,0.219860359354884,0,0,0,0.0447441075566281,0.1129161652156,0
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0218787940197722,-0.137872971811685,0.0342122193361612,0,0.034428098993663,0,0,-0.0132757906881159,0,0,0.0563106885322919,0,0,0,0,0,-0.024794129373012,0,0,-0.00634560407758245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894551602167337,0,0,0,0,0,0,0,0.999578088039657,0,0.0328837019818488,0,0
X1299.HK.EQUITY,0,0,0,0,0.073218696067272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364594040250744,0,0,0,0,0,0,0,0,0,0.258858917214401,0.0970866043530041,0,8.67361737988404e-19,-8.67361737988404e-19,0,0,0,0,0,0.0469404793803799,0,0,0,0.0879741680555474,0,0,0,0,0.0780674007298572,-0.0033626161616984
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0124679266476089,0,0,0,0,0,0,0,0,-0.339245761016813,0,0,0,0.028605935461167,0,0,0,0,0.517440184093149,0.143861457193509,0,0,0,0,0,0,-0.00634833671407592,0,0,0.0713285760471158,0,-0.136761976777336,0,0,0.113244972783093,0.165544276569278,0,-0.172605155890109,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.186542258943665,0,0.221725422994018,0,0,0,0,0,0,0,0,0,0,0.0437080750909985,0,0,0,0.0521823096896592,0,0,0.373913557346487,0,0,0,0.0846955688770448,0,0,0.0695965551936353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122123357111929,0,0.140189897574781,0,0,0,0,0,0.250535196744924,0
X600030.CH.EQUITY,0,0,0,0,0.190651819640228,0,0,-0.0925765346231068,0,0,0,0,0.193361220888171,0,0,0,0,0,0,-0.0153046205565787,0,0,0,0,-0.00113506492709772,0,0.0230385657626829,0,0,0,0,0,0,0.147748652751569,0,0.124400741023347,0,0,0,0.125276843471375,0,0.0523164461607597,-0.0290533592179416,0.169402836299186,0,0,0.0298456582318048,0,0,0.148285945570284,0.0613346058578591,0,0
X601658.CH.Equity,0,0,0.2898384397916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868691174724406,0,0,0,-0.0759380744406673,0,0,0,0,0,0,0.130293028164584,0,0,0,0,0,0,0,0,-0.131361042757681,0,0,0,0.6440357851723,0,0,-0.184259881427519,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0314459724784591,0,0,0,0,1.0842021724855e-19,0.701302699236886,0,0,0,0,0.0215807603394241,0,0,0,0,-0.0297976839089851,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00167195633300096,0,0.112529029136116,0,0,0.0942401864800758,0.00768711569384908,0,0,0.00329495065549015,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00663366859660412,0,0.130703964092807,0.363170026335319,0,0,0,0,0.0565778941722132,0,0,0,0,0.0508469260915183,0,0,0,0,0.0740077900841048,0,0,0,0,0,0,0,0,0,0,0,0,0.0184043466637471,0,0,0,0.0197773310268809,0,0,0,0,0,0,0,-0.020536892615881,0,0.246450730924433,0.0486810627707571,0,0,0
X601328.CH.EQUITY,0.185434041361791,0,0,0.066607335393793,0,0,0,0,0,0,0.0589587656401538,0,0,0,0,0,0.148564757731139,0,0,0,0,0.299518824892343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017415524655653,0,0,0,0,0.0960583295642267,0,0,0,0.00736698932171951,0,0,0,0
