,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.188500243170546,0,0,0,0,0,0,0,0,0,0,-0.136826967492653,0.497293806085694,0,0.677274835294251,0,0.0598013882526935,-0.11924847535016,0,0,-0.0553680391006422,0,0,0.0599862039035241,0,0,-0.141487658411546,0,0,0,-0.331512266688101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252858547616871
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.0713966598932593,0,0,0,0,0,0,0.0221243969048259,0,0.0486025706240828,0,0,0,0.297001072782751,0,0,0,0,0,0,0,0,0.0591384975560528,0,0.10552924403421,0,0,0,0,0,0.298526471139687,0,0,0,0,0,0,0,0,0.0724478709415663,0,0,0,0,0,0.104006068942924,0
X601939.CH.EQUITY,0,0,0,0.787639273190332,0.0698132994793891,0,0.0588635857335157,0,0,0,0,0,0,0.0298458352076028,0,0,0,0,0,0,0,0,0.00385137959010161,0.00692694015292788,0,0,0,0,0,0,0,0.0753515369577014,0,0,0,0,0.00354889885905436,0,0,0,0,0,0,0,0,0,0,0,0.0341033328194592,0,0,0,0
X601288.CH.EQUITY,0,0,0.880783717706072,0,-0.0676574734666492,0,0,0,0,0,0,0,0.0405405249274094,0,0.0152834838798203,0,0.0326342005833817,0.12632178730945,0,0,0,0,0,0,0,-0.123954823617333,0,0.0303698990443004,0,0,0,0.0054298466337911,0,0,0,-0.0993042907930142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.852727612910787,-0.0589506893748498,0,0,0,0,0,0,0,0,0,0.151246210399055,0,0,0,0,0,0,-0.0758786660895688,0,0,0.0605030742102409,0,0,-0.033789750914549,0.0197943700378844,0,0,-0.0328151505159882,0,0,0,0.0578523089762337,0,0,0,0,0.0144083742585055,0,0,0.164923388242801,0
X601988.CH.EQUITY,0,0,0,0,-0.146677778508132,0,0,0,0,0,0,0,0,1.14372551776116,0,0,0,0,0,-0.109354432063239,-0.0252665856486961,0,0,0.0793351582607885,0,0,0,0,0,0,0,0,-0.209782636282112,0,0,0,0,-0.176937871750556,0,0,0,0.0276365494247648,0,0,0.0809324092929076,0,0,0,0,0,0,0.218730654786271,0
X600036.CH.EQUITY,0,0,0.386602930426845,0,0,0,0,0,0.045454764353744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470340162990723,0.062906306688293,0,0,0,0.42270566969334,0,0,0,0,0.0146603918807421,0,0,0,0,0,-0.00595792094952128,0.0596640251168941,0,0.0381749402195833,0,0,0,0,0,0.0662453238679755
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.154340221327758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253294050394439,0,0,0,0.127419055122121,0.143688678359181,0.356966452043593,0,0,0,0,0,0,0,0,0,0,0,0.105169975213688,0.00166634648138824,0,0,0,0.446029942670355,0,0,0,-0.0967059277932491,0.0830437233772776,0
X5.HK.EQUITY,0,0,0,0,-0.110048010135717,0,0,0,0,0,0,0,0,0,0,0,0.193370946693693,0,0,0,0,0.186946271891034,0,0,0.453856122386051,0,0,0.17706013392886,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0678193233838161,0,0,0,0,0,0,-0.0150459859121925,0.204833774987997
X388.HK.EQUITY,0,0,0,0,0.475183033924625,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.264807965947247,0,0,-4.33680868994202e-19,0,0,0,0.117245717578698,0,0,0,0,0.14477013513943,0,0,0,0,0,0,0.254892709775604,0,0,0,-0.20486715148255,0,0,0,0,0,0,0,-0.124859628903138,0,0.0732370744462218,0
