,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.308348103229773,0,0,0,0,0.368198960471618,0,0,0,0,0,0,0,0.034965711738471,0,0,0,0,0,0,0,0.131256896244527,0,0,0.0292588276692199,0,0,0,0,0,0,0,0,0,0,0.105986410945824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.47028847871517,0.081411874112391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919165031130483,0,0,0,0,-0.134884576442911,0,0.0797065596803247,0,0,0,-0.0650662653468685,0,0,0.210362448734436,0,0.245203102693301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147576948352107,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.548752293998532,0,-0.0822640869806049,0,0.0570350058569559,0,0,0,0,0,0,0,0,0,0.0412909501803923,0.0767273146435422,0.116469079813381,0,0,0,0,0,0,0.118211593484532,0,0.0442823804551905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524863627170279,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.186487757931849,0,0.172193032376146,0,0,0,-0.0546570266521029,0.129454273792076,0,0,0,0,0,0,0,0,0,0.0265277517573356,0.0790349310639253,0,0,0,0,0,0,0.133856592816827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363852554728062,0,0.0199648218170891,0
X1299.HK.EQUITY,0,0,-0.271338967621069,0,0,0,0,0,0,0.173206333875768,0,0,0,0,0.104762864867612,0,0,0,0,0,0,0,0.0710726810200115,0.0128126369219938,0,0,0,0,0,0,0,0,0.228612467491129,0,0,0,0,0,0.188251460588779,0,0.0347216236810742,0.093164671383506,0.30833633417093,0,0,0,0,0.218360544685116,0,0,0,0,0
X601628.CH.EQUITY,0.182401533187586,0,0,0,-0.0154636287665967,0,0,0,0,0,0,0,-0.0316394374063149,0,0,-0.223329247372219,0,0,0,0,0,0.0880925156967293,0,0,0,0,-0.0671039377315483,0,0,0,0,0,0,0.121730022265761,0.563771139442363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180695032926284,0.153681620906046,0
X601988.CH.EQUITY,0.0800037257661244,0,0.0906703461804808,0.342148268599085,0,0,0,0,0,0,0,0,0.231795254432688,0,0,0,0.112674216280741,0,0,0,0,0,0.0170621170980191,0.0384020131840925,0,0,0,0,0,0.130695523353587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.39298240020884,0,0,0,0,0,0,0,0,-0.0451427793458391,0,0,-0.279087682747031,-0.114772275709357,0,0,0,0,0,0,0,0.209736262923386,0,0,0.164308154535881,0,0,0,0,0,0,0.0170835641234537,0,0,0,0,0,0,0,0.308112720532057,0,0.0726726481894404,0,0,0,0.0658258763218217,0,0,-0.00988793719277083,0,-0.0759035598343519,0
X388.HK.EQUITY,0,0,0,0,-0.28281633941269,0.200033489028339,-0.0481013134105793,0,0,0,0,0,0.0549625383521145,0,0,0,0,0,0,-0.0499529604058769,0,0.495696444746902,0,0,0,0,0,0,0.0526685788949545,0,0,0,-0.123829697501881,0,0,0,0,0,0.119213737447305,0.137127684366947,0,0,0,0,0,-0.157532815113201,0,0.0865287319759211,0,0,0,0,0
