,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0327510933004943,0,0,0,0,0,0,0,0,0,0,-0.050544060020595,0.565221417143087,0,0.859037778518916,0.0697888271429858,0,0,-0.121676125162061,0,0,-0.195036665574046,0,0,0,0,0,-0.00299338125199818,0,0,-0.314359814646802,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0716896538497363,0,0,0,0,0,0,0,0,0,0,0,0,0.40387536654293,0,0,0,0,0,0,0,0,0.00879594507347599,0.10445754428021,0,0,0,0,0,0.223356291998792,0,0,0,0,0,0,0,0,0,0,0.0354557874511844,0,0,0,0,0.115249517171096,0
X601939.CH.EQUITY,0,0,0,0.805224722713949,0.00994867959183564,0,0.0583677986615983,1.73472347597681e-18,0,0,0,0,0.0218879369927931,0,0,0,0.00644304851569246,0,0,0,0,0,0.0161294985900171,0.00162209445478791,0,0,0,0,0,0,0,0.0757201564534647,0,0,0,0.0158239670916551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044558845078401,0,0.0174106678125536,0
X601288.CH.EQUITY,0,0,0.879125175112991,0,-0.0706245225313815,0,0,0,0,0,0,0,0,0.0340776703402296,0.0221778640868731,0,0.03604800297833,0.12713439749436,0,0,0,0,0,0,-0.114083013649759,0,0.0313479468837333,0,0,0,0,0,0,0,0,0,-0.104547280346117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120499261416626
X601628.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.844176549094372,0,-0.0581679859619217,0,0,0,0,0,0,0,0,0.149308902772867,0,0,0,0,0,0,0,-0.0749038695336976,0,0.0602107833764018,0,0,0.0195035378358948,-0.0333356874685283,0,0,-0.0323988262603433,0,0,0,0.0571404026456563,0,0,0,0,0,0.0142813900765221,0,0.163374805119703,0
X601988.CH.EQUITY,0,0,0,0,-0.0851826455068268,0,0,0,0,0,0,0,1.05639802482503,0,0,0,0,0,0,-0.259377909900641,-0.158932471341451,0,0,0.149636176808704,0,0,0,0,0,-0.00355999372504121,0,0,-0.0378594692983537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030090703728269,0.127644832339598,0
X600036.CH.EQUITY,0,0,0.384400500896867,0,0,0,0,0,0.0448247880353451,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.0470046438076716,0,0.0623488722291313,0,0,0,0.42383582311766,0,0,0,0,0.0144408277952294,0,0,0,0,0,-0.00592898140700033,0.059352202051265,0.0380094122805025,0,0,0,0,0,0,0.0658842360062488
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.150680650672562,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.246489021756978,0.00174684807549819,0,0.124482878718927,0,0.138100536159222,0,0.347295766489277,0,0,0,0,0,0,0,0,0,0,0,0.102026013639368,0,0,0.434984596400375,0,0,0,-4.33680868994202e-19,-0.0948373804669804,0.080464717231515,0
X5.HK.EQUITY,0,0,0,0,-0.10521861540852,0,0,0,0,0,0,-0.0092542366590576,0,0,0,0,0.205636264729043,0,0,0,0,0.182396701292511,0,0,0,0.450155867515179,0.185679189496812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0643645904586293,0,0,0,0,0,0,-0.0291686029335022,0.19846471115449
X388.HK.EQUITY,0,0,0,0,0.216723465845523,0,0,0,0,0,-0.124917474436336,0,0,0,0.0776946596358435,0,0,-0.05182399678135,6.93889390390723e-18,0,0.024557544232273,0.045746277561099,0,0,0,0,0,0.446155234348965,0,0,0,0,0,0,0,0,0.210141168539112,0,0,0,0,0,0,0,-0.223000496631169,0.0457196289232773,0,0,0,0,0,0.072140276084205,0
