,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0452886586834397,0.169362788337769,0,0.0227024296917025,0,0.0137093623538873,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.226269520082726,0,0,0,0,0,0,0.0708959773252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668361578417837,0.0317919491725182,0,0.0193573583448852,0,0,0,0.0675283381634133,0,0,0.0317135954590782
X601318.CH.EQUITY,0,0,0.108300287253532,0,0,0,0,0,0.124930924377882,0,0.0448367261350792,0,0.0892751155538128,0,0,0.0184539635200288,0,0.0763843480479067,0,0.20043998483526,0,0,0,0,0,0,0,0,0,0,0.0566875147201294,0,0,0,0,0,0,0.111005852232289,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0842703387038475,0
X601939.CH.EQUITY,0,3.46944695195361e-18,0,0.154656247626092,0,0,0,0,0,0,0.111802632766748,0,0,0,0,0,0,0,0,0,0,-0.0140648337273044,0,0,0.62035424102257,0,0.153591790497646,0.0251355541223389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.149428673678456,0,0.0610258145541714,0,0,0.11885998191656,0.329016849370597,0,0,0,0.0802255954527417,0,0,0,0,0.0158022122499128,0,0,0,0,0,0,0,0,0,0,0,0,0.112277168715126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413105413602689,0,0.0780769591499163,0,0,0,0,0,-0.0609597561856494,-0.0609937148686604,0
X600036.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.022289945986192,0.284100848248502,0,0,0,0,0.259388863183078,0,0.152273649625487,0,0,0,0,0,0,0,0,0.304058466944436,0.167358085905973,0.00738027153846425,0,0.0163425077412435,0,0.0417164965740565,0,0,0,0,0,0,0,0.0186435516669061,0,0.0245766598879047,0,0,0,0.0164500566170119,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0972409195442638,0,0,0,0,0,0,0,0.10442222572507,-0.0156695233915605,0,-0.0748692027213724,0,0,0,0.0303597436139186,0,-0.0609386960607081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645473356309939,0,0,0,0,0,0,0,0.0335960558763041,0,0.179063273557721,0,0,0,0,0,0,0.22572969151437,0.0232562624796771
X601988.CH.EQUITY,0,0,0.061425663580012,0.240508238185009,0.141236736433007,0,0,0,0,0,0,0,0.100741587967078,0,0,0,0,0.237871209376006,0,0,0,0,0,0.0964592550028442,0,0.125967874007687,0,-0.0215945276435358,0,-0.0178829441943601,0.196725181877173,0,0,0,0,0,0,0.0376625676986539,0,0,0.00402233321985081,0,0,0,0,0,0,0,0,0,0,0,0.019306326665864
X1299.HK.EQUITY,0,0,-0.154863670214734,0,0.114028178614715,0,0,0,0,0,0,0.207608224224874,0,0,0,0,0,0,0,0,0.00912881690884262,0,0,0,0,0.130453972909151,0,0,0,0,0,0.117331019318543,0,0,0,0,0,0,0.117592359756594,0.0988611752469183,0,0,0.0730034272588876,0.163606346402827,0,0,0.0497488133129171,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0609925059076069,0,0,0,0.0289426147389144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161798413315259,0,0,0.0981429092120402,0,0,0.127236128652091,0,0.0110197930107326,0,0,0,0,0,0,0,0,0,0.0607613190882413,0,0.226648518442098,-0.0824424048549759,0,0.0443590547725275,0.173277951164869,0,0,0,0,0.0550226138807894,0,0,0,0
X601166.CH.EQUITY,0,0,0.0454484909369884,0,0.0666622897757786,0.0159202959483798,0,0,0,0,0.0934351210339235,0,0.129263458015429,0,0,0,0,0,0,0,0,0,0,0.149773883081711,0,0,0,0,0.403156721216285,0,0,0,0,-3.46944695195361e-18,0.0116258701936186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649749447367471
