,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.232867574373369,0,0.129567106503249,0,0,0,0,0.252011196250804,0.0618559014153411,0,0.132436412996246,0,0,0,0,0,0,0.0959740664548679,-1.73472347597681e-18,0,0,-0.0775855011270087,0,0,0,0,0,0,0,0.00232091412528466,0,0,0,0,0.0731045595803779,0,0,0,0,0,0,0,0,0,0.0180541603311557,0.0265492471189359,0,0,0,0,0,0
X601939.CH.EQUITY,0.457677940007972,0,0,0.0182332864104814,0,0,-0.0318939640244767,0,0,0,0.192596623617024,0,0.226729954945551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852340454837628,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0,0
X601288.CH.EQUITY,0.472559815513891,0.0317221755546668,0,0,0.171242651463511,0,0,0,0,0,0,0,0.0722475943550543,0,0,0,0,0,0,3.46944695195361e-18,0.0672742508806232,0.0535831782637022,0,0,0,0,0,0,0,0,0.0365635149731357,0,0,0,0,0,0,0,0,0,0,0.0465767810955469,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0819115056628907,0,0.236571610788057,0,0,0,-0.0773971421146517,0,0,0,0,0,0,0,0,0.216567771211106,0,0.133490583388069,0,0,0,0,0,0,0.298151299170791,0,0,0.0414354613694015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293751249893424
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0,0
X5.HK.EQUITY,0,-0.256043101592183,0,0,0,0,0,0,0,0,0,0,0,-0.0294866068994378,0,0,0,0,0,0,0,0,1.17102927503676,-3.46944695195361e-18,-0.765211618104692,0,0,0.49513515261413,0,0,0,0,0,0,0,0,0,0,0,0,0.402803389915169,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0719674388534628,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.209972026999665,0,0,0,0,0,0,0.0506102140856841,0,0.297730578935102,0,0,0,0,0.132206998893276,0,0,0,0.0800944279896163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371570561827856,0,0
X601658.CH.Equity,0,0,0,0.505321289641949,0,0,0,0,0,0,0,0,0,0,-0.395593143439999,0,0,0,0,0,0,0,0.103156991771641,0.00375650369915741,0,0,0,6.93889390390723e-18,0,0.907011555606892,0,0,0,0,0,0,0,0,0,0,-0.134940315476714,0,0,0,0,0.243989819827697,0,0,0,-0.12615082736363,0,0,0.0665282051293895
