,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.301082096390858,0,0,0,0,0.407582268528765,0,0,0,0.00242922157549468,0,0,0,0,0,0,0,0,0,0,0,0,0.120178798848681,0.0650999845717422,0,0.0535707159008239,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0834900411966788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.332887756286984,0,0,0.172565039045328,0,0,0.0133324132754887,0,0,0,-8.67361737988404e-19,0,0,0.138556153266413,0,0,0,0.0169668734382227,0,0,0,0,0,0,0,0,0,0.155757183723599,0,2.71050543121376e-20,0,0,0,0.0926036783416943,0,0,0,0,0,0,0,0,0.00549740884786,0,0.0330009834186702,0,0,0,0,0,-0.00121592240090323
X601939.CH.EQUITY,0.416781773915301,0.0692902463761129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150411231701105,0,0,0,0,-0.129062124865296,0,0,0,0,0,0,0,0.163661879855977,-0.0027270321372079,0,0.267737167655562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257567078279108,0,0.054141906474749,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.00408616478872346,0.558352105457397,0,-0.0872743449049191,0,0.0469997550785146,0,0,0,0,0,0,0,0,0,0.0746910504052037,0.0787837577193933,0,0.0888306023457187,0,0,0,0,0.112463242055284,0,0,0.0543640740810063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599175558484452,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.191562511615135,0,0.11817994911315,0,0,0,-0.0759746638455313,0.214666240902329,0,0.0815047475638663,0,0,0,0,0,0,0,0,0,0.0909994314413917,0.0387840996278821,0,0,0,0.0447845359010268,0.0108638797416337,0,0,0,0,0,0,0,0,0,0,0,0.0261247061103321,0,0,0,0,0,0,0.367151231408106,0,0.0267317860263985,-0.016440514660242
X1299.HK.EQUITY,0,0,-0.0769881769124803,0,0,0,0,0,0,0.176844618403395,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.209197689848056,0,0.157918692570941,0,0.0328870075134346,0,0,0,0,0,0,0,-3.46944695195361e-18,0,1.73472347597681e-18,0,0,0.181960234141857,0,0.0282068631594836,0,0,0.127651583888757,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.145313023779625,0,0,0,-0.00686949361453974,0,0,0,0,0,0,0,-0.0279842038411303,0,-0.198320547049034,0,0,0,0,0,0,0.138916511535333,0,0,0,-0.110858941583865,0,0,0,0,0,0,0,0,0.589277036077765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761319141214242,0
X601988.CH.EQUITY,0.140926348763866,0,0.0584349649636888,0.530445834471397,0,0,0,0,0,0.0647026910980658,0,0,0.17161730337467,0,0,0,6.93889390390723e-18,0,0.0311429753460721,0,0,0,0.106967337425682,0,0,0,0,0,0.0755223376999391,0,0.0366771423836652,0,0,0,0,0,0.0599255939632846,0,0.0251547078835866,0,0.0183705264890185,0,0,0,0,0,0,0,0,0,0.0389357535432083,0,0
X5.HK.EQUITY,0,0.25969262515435,0.0188881711432976,0,0,0,0,0,0,0,0,0,-0.0657596660532486,-0.0844741494222466,0,0,0,0,0,0,0,-0.185911407567439,0.141951786465467,0,0,0.138507761969351,0.079740215433701,0,0,0,0,0,0.105819218397932,0,0,0,0,0,0,-0.0215808071103737,0.000195102903196136,0.165342619984223,0.169342568075532,0,0,0,0,0,0,-0.00602814520246736,0,-0.127215060206717,0
X388.HK.EQUITY,0,0,0,0,-0.228432722307865,0.191133777802844,0,0,0,0,0,0,0.0278991292532226,0,0,0,0,0,0,0,0,0.518788029061014,0,0,0,0,0,0.0265764658754999,0,0,0,0,-0.140953911493854,0,0,0,0,0,0.181832217747445,0.123599761721086,0,0,0,0,0,-0.202603822595398,0,0.0815872988736196,0,0,-0.0655986066927787,0,0
