,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.245580091924498,0,0.39398462222931,0,0,0,0,0.0906611310115947,0,0,0.130864294105071,0,0,0,0,0,0,0,0,0,0,-0.0795723808330067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510361935153857,0,0.0200957310414375,0,-0.115337015940352,0,0
X601939.CH.EQUITY,0.352679991050067,0,0,0.285817167056626,0,0,-0.0959237813153005,0,0,0,0.00277991630756738,0,0.139760103468369,-0.0642821512543628,0,0,0,0,0,0,0,0,0,0,0,0.0315880924103779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201209999333468,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0,0,0
X601288.CH.EQUITY,0.463493377241333,0,0,0,0.251243011565393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994065222926113,0,0,0,0,0,0,0,0,0,0,0.0244024938462153,0,0.0318452771619771,0,0,0,0,0,0.0135685538835453,0,0.07207582348478,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0739185810552302,0,0.441057357644636,0,0,0,0,0,0.272475295034418,0,0,0,0,0,0.100001468950415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147169121936334,0,0,0,0,0,0,0,0,0,0,0,0.0173880702991715,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026657601164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471622572043374,0.203736161067175,0,0,0.0586782215496427,0,0,0,0.195133910931478,0,0,0,0,0,0,0,0,0,0,0,0.19760234713853,0,0,0,0,0
X5.HK.EQUITY,0,-0.256417484224905,0,0,0,0,0,0,0,0,0,0,0,-0.0287098751874395,0,0,0,0,0,0,0,0,1.1447155962308,-0.742973718989737,0,0,0.50119347631274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420735348014978,0,0,0,0,0,0,0,0,0,-0.0717595997440175,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.173326646883937,6.93889390390723e-18,0,0,0,0,0.197412052262741,0,0,0,0.21633139938104,0,0,0,0.0085890738327648,0,0,0.0101371852058104,0,0,0,0,0,0,0,0.0734550171015265,0,0,0,0,0,0.109816130661336,0,0,0,0,0,0,0,-0.029626013524952,0,0
X601658.CH.Equity,0,0,0,0.0984706400868302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324943736123736,0,0,0,0,0,0,0.364281336466215,0,0,0,0.132488031869387,0.0594044590162998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.200989328041668,0,0,0.167305853204972,0,0,0,0,0,0,0,0,0.146197758832641,0,0,0,0,0,0,0,0.129590311348962,0,0,0,0,-3.46944695195361e-18,0,0,0,0.034795566046987,0,0,0,0,0,0,0.067218756749525,0,0.171652338571482,0,0,0,0.125619449020037,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0139939220425536,0.0728987837893774,0,0,0,0.281034491727496,0,0,0,0,0.0753493711642224,0,0,0,0,0,0,0.0877079607468894,0,0,0.053071849794302,0,0,0,0,0,0,0,0,0,0.169562384874161,0,0,0,0.0381126020380106,0,0,0.00599929564470197,0,0.00634034795149448,0,0,0,0,0.0631176294199509,0,0.117069655093781,0,0.0352445541575488,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.295104772965175,0,0,0,0,0,0,0,0,0,0.181872386870912,0,0,0,0,0.233131559093381,0,0,0,0,0,0,0.00569333814974469,0,0,0,0,0,0,0,0,0,0.13345628334543,0,0,0.123863303560472,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702443793553181,0,0,0.0970597044618728,0,0.400347890347087,0,0.0828864978078984,0,0.0431141225292286,0,0.149749234830267,0,0,0,0,0.0855483259863719,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.225155125430597,0,0,0.0220895597417943,0.424911973060033,0,0,0,0,0,0,0,0,0,0,0,0.0368774348236111,0,0,0,0,0,0.0459143488377376,0,0,0.00107498554165921,0,0,0,0.00719604644288574,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0230500911727977,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0451250340419993,0,0,0,0,0,0,0,0,0,0,0.0102548903123476,0,0,0,0,0,0,0.0967088679297833,0,0,0,0,0,0.0382351370019861,0,0,0,0.33721125308477,0,0,0.0194308672238877,0,0.007771403236393,0,0,0,0.140829021975269,0,0.364500490186105,0,0,0,0.0360284612827219,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0297048622325395,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.404777393876167,0,0,0,0,0,0.24016443194238,0,0,0,0,0,0.000618672382587373,0,0.0682077056165678,0,0,0,0,-0.121839074264493,0,0.163235275172455,0,0.176897742393218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.410396392301824,0,0,0,0,0,0,0,0,0,0.231948352317132,0.102752213364832,0,0,0,0,0,0,0,0,0,0,0.0711370336750985,0,0,0,0,0.0388286668553002,0,0.0365236601895329,0,0,0,0,0,0,0,0,0.0645055256941232,0,0,0,0,0,0,0,0,0,-0.0529089849314001,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.23508706348203,0,0.0605027040204045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395756199354532,0.144902761284141,0,0,0,0,0,0,0,0.0876340019383799,0.128873218836504,0,0,0,0,0,0,0,0,-0.0179518279485974,0,0,0,0,-0.0909736486951729,0,0
X601601.CH.EQUITY,0.0258868708096417,0,0.112980189467834,0,0,0.0614390405841481,0.0813086482142533,0,0.105201367257123,0,0,0,0,0,0,0,0,0,0,0,0,0.373897477629195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491317462095947,0,1.38777878078145e-17,0,0,0,0,0,0.107596670186726,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.107501169469745,0,0,0,0,0,0,0.203209446346167,0,0.213714324571613,0,0,0,0.0564606049689182,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0854027215963257,0,0,0,0,0,0,0,0,0,0,0,0.174362171868484,0,0.142963448781444,0,0.00409884158206776,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.232622397852238,0,0,0,0,0,0,0,0,0.21059141742887,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.260359167493957,0,0.0232833555791136,0,0,0,0,0,0.16256022818897,0,0,0.0524316516419327,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.124206211233009,0.299027997822643,0,0.0655626567723894,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.218395112382054,0,0,0,0.499377375356966,0,0,0,0,0,0,0,0,0,0,0,0,-0.228662069374949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396701553000522,0,0.0917862552974269
X2388.HK.EQUITY,0,0,0,0,0.00954862935691571,0,0.144193945878054,0.0457186822574002,0,0.00798229990793034,0,0,0,0,0.249437264575014,0,0,0,0,0,0,0,0.295186677643319,0,0,0,0,0,0,0,0,0,0,0,0,0.168779958541134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11279781756165,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.163982516656292,0.0345822994097266,-0.0883561482790201,0.147722497776642,0,0,0,0,0,0.353899649997475,0.267312869312019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31760449043761,0,0,0,-0.0266016212179837,0,0,0.195476501026707,0,0,0,0,0,0,0,0,0,0.16506317275602,0,0,0.068018852887658
X601998.CH.EQUITY,0,0,0,0,0.102641667125087,0,-0.0576466202229496,0.000803045616243494,0.00351968381926028,0,0.213667821836447,0,0.00206915568117361,-0.0170825152035003,0,0,0,0,0,0,0,0,0,0,0.0135413831584575,0,0,0,0,0,0.163709773048694,0,0,0.054613518182933,0,0,0,0,0,0,0,0,0.052781011671167,0,0.358959675502713,0,0.109602701197206,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.195212815805445,0,-0.0142461310512228,0,-0.211267322729229,0,0,0,0,0,0,0,0,0,0,0.070253011566449,0,0,0,0,0.333101430706954,0,0,0,0,0,0,0.159820997722719,0.260847994279684,0,0.0132007648247425,0,0,-0.021946951777124,0,0,0,0,0.181687705596557,0,0,0,0,-0.0224849308473991,0,-0.000648186678952831
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224061049010902,0,0,0,0,0,0,0,0.0651417953157823,0,0.0615780876784073,0,0,0.194974375813185,0,0,0,0,0,0,0,0,0.34771620066231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248382136100993,0
X2007.HK.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0988746841787251,0.00700675049838795,0,0,0.16985864180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448007585627242,0,0,0,0.0414270840414685,0,0,0,0,0.160216914208043,0,0,0,0,0,0,0,0,0,0,0,0.0616761461830786,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.159556340588283,0,0,0,0,0,0,0,0.489494548789323,0,0,0,0.186481162693446,0,0,-6.93889390390723e-18,0,0.0211782356044563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126296813994072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
