,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.171136632194829,0,0.187742386125075,0,0,0,0,0.220158186911174,0.0141527009034571,0,0,0,0,0,0,0,-0.022901887035716,0.300076516759686,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616089982192629,0,0,0,0,0,0
X601939.CH.EQUITY,0.48509128816694,0,0,0,0,0,-0.0489547402083985,0,0,0.01625889462112,0.192032190752433,0,0.229684714783459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150827085452988,0,0,0
X601318.CH.EQUITY,0,0,0,0.0321213818926957,0,0,0,0,0,0,0,0.200559640592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679713648815,0,0.129161941660656,0,0.126923969560266,0.207894405275204,0,0,0,0,0,0
X601288.CH.EQUITY,0.385386572411494,0.108979479858662,0.0844842789287166,0,0.130247965261088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554110964293513,0.0289864674061402,0,0,0,0,0,0,0,0,0.0912568211711321,0,0.0219438909770183,0.00617491196306194,0,0,0,0,0,0,0,0.0494140006872224,0.00194805809663162,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.274521418053197,0,0,0,0,0,0,0.23074286917057,0.312835243700177,0,0.0780863789871233,0.0796169207790349,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0211413813980339,0,0,0,3.46944695195361e-18,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0.121981815693567,0,0,0,0,0,0,0,0,0,0,0,0.0842579929057074,0,0,0,0.0583539278655333,0,0,0,0,0,0,0,0,0,0.261039941330605,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0877600594556086,0,0,0,0,0,0,0,0,0,0,0,0.162497098862323,0,0,0,0,0.108839215231967,0,0,0,0,0,0.108000164957437,0,0,0.0772373275500631,0,0,0.221767790917182,0,0,0,0,0,0,0,0,0.00909374701867537,0,0,0,0.17600856883933,0,0,0,0,0
X5.HK.EQUITY,0,-0.360693349433694,0,-0.00529867672200182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28403661695968,0.133322207982699,-0.873089547244455,0,0.363660753406346,0,0,0,0,0,0,0,0,0.0288395157477055,0,0,0,0,0.421450191397755,0,0,0,0,0,0,0,0,0,-0.106701341528646,-0.0694103356970351,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170584502650242,0.0785049424919292,0.178489994353951,6.93889390390723e-18,0,0,0,0.228876234023097,0,0,0.0468958264315776,0,0,0,0,0,0,0,0.0446539930134601,0,0,0,0,0,0,0,0,0,0.0459076528156477,0,0,0,-0.0396493404702593,0,0
X601658.CH.Equity,0,0,0,0.27117829877859,0,0,0,0.0912695139439662,0,0,0,0,0,0,-0.230429596287409,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.120773537677505,0,0.896199076397221,-0.0867588496766431,0,0,-0.153382877837514,0,0,0,0,0,0,0,-0.148601037117553,0,0,0,0,0.781988925135611,0,0,0,-0.15642308070143,0,0,0.215609320527153
