,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.110890879983459,0.116449183507946,0,0.116370776728728,0.128255618071694,0,0,0,0,0,0,0,0,0,0.0997440180089853,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0820148330689986,0,0.0756698886726672,0.0931689244343643,0,0,0.0140077964723423,0,0.0301528095261227,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0.191050655665929,0.656536847869935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25604659223742,-0.109167780650368,0,0,0,0,0,0.0941864017529417,0,0,0,0,0,0.069814425574658,0,0,0.0839737107606933,0,0,0,0,0,0,0.183548187261898,0,-0.0132381599225248,0,0,-0.0513581986179871,-0.221357716088804,0,-0.00995811196908051,-0.0687278268110404
X600000.CH.EQUITY,0,0,0,0,0.111486473952559,0,0,0.299399799424438,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.265386014107628,0,0,0,0,0,0,0,0.0690685173888026,0,0,0,0,0.0680588805178912,0,0.667084608740415,0,-0.0242110481283711,0,0,0,0,0,0,0,-0.0235281238686037
X600016.CH.EQUITY,0,0.135151471917751,0,0,0,0.213924719036875,0,0,0.134233696849956,0,0,0,0,0,0,0,0.0413841627788604,0,0,0,0.588829206551142,-0.492222728958334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185442915008874,0,0,0.00847042173374471,0,0,0,0,0,0,0,0,0.0593822903767211
X600036.CH.EQUITY,0,0.265531900562401,0.171073869112991,0,0,0,0.0762432845399274,0,0,0,0,0.348722719810205,0,0,0,0,0.171266323616191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624039337075222,-0.00160376086656361,0,0,0,0.00300278677691626,0,0,0,0,0,0,0,0,0,0,0.0171181797527243,0,0,0.0377668074511051,0.0198177475384101
X601166.CH.EQUITY,0.0676204653439945,0,0.0866311982146545,0.0516994894439919,0,0,0,0,0,0,0,0.019202391968817,0.563853353215668,0.00674995998640164,0.0721195641015244,0,0,0,0,0,0,0,0,0,0,0.000697813020093662,0,0,0,0.0430073593979241,-0.0285946671244978,0.0170471015848177,0,0,0,0,0,0,0,0.0171249170996109,0,0,0.0868005275362245,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0151338747561893,0,0,0,6.93889390390723e-18,0,0.880765123336398,0.000737104564343307,0,0,0,0,0,0,0.483314049075267,0,0,0,0,0,0,0,0,0,0,0.263871926782848,0,0,0,0,0,0,0,0,0,-0.233514994728972,0,0,0,-0.319811771005586,-0.100764788528308,0,0,0,-0.0764609915783798,0,0,0
X601288.CH.EQUITY,0,0,0.0204634777632857,0,0,0,0,0,0.0262262462448186,0,0,0.831402190520077,0.059944134066767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159322698794163,0,0,0,0,0,0,0,0.141934175109435,0,0,-0.107684494407401,0,0,0.0745851115083167,-0.184277743123054,0.0151484431665858,-0.0506300613659599,0.00879745721884639,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0480317773164441,0.410138976597744,0.0324667393467392,0,0.252890600554141,0.0723463239547852,0,0,0,0,0.0218098361450659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00972763937231131,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.243025074450986,0,0,0,0,0,0.00107259346291523,0,0,0,3.46944695195361e-18,0,0.660607537802892,0,0,0,0,0,0,0,0,-0.114112649081318,0,0,-0.309770885925722,0,0,0,0,0,-0.0404185627932842,0,0,0,0,0,0,0,0,-0.0546979783566526,-0.196291314104992,0.00755631908384585,0,0,0,0,0,0.515388856667654,0,0
X601818.CH.EQUITY,0,0,0.0941301008911059,0,0,0,0,0.256032540350291,0.0116236755164207,0,0,0,0.0372135972799737,0,0,0,0,0,0,0.0983474460799889,0,0,0,0,0,0,0,0,0,0.107535261291841,0.0490303274256662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0667271679282607,0.0439632348509649,0,0,0.0104834531544283,0.00454065124032036,0,0.831719390678107,0,0,0.0145040548966516,0,0.0208006505183613,0,0,0,0,0,0.0223295187023752,0,0,0,0,0,0,0,0,0,0,0,0.0718577395808631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-0.0324962052154792,0,0,0.912613297121874,0,0,0,0,0,0,0,0.288288216062971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124832151744546,0,0,0,-0.406396294935976,0,0,-0.0411471536462977,0,0.109402805113224,0,0.0368148011466912,0,0,-0.0560705765569667,0,-1.0842021724855e-19,0,0,0,0,0.066386458736895
